ts,open,high,low,close,volume,Trading_Day,Session
2026-04-08 15:24:00,35095.0,35129.0,35090.0,35124.0,127,2026-04-09,2
2026-04-08 15:25:00,35125.0,35154.0,35116.0,35146.0,161,2026-04-09,2
2026-04-08 15:26:00,35143.0,35165.0,35139.0,35165.0,148,2026-04-09,2
2026-04-08 15:27:00,35165.0,35180.0,35158.0,35170.0,218,2026-04-09,2
2026-04-08 15:28:00,35165.0,35174.0,35156.0,35162.0,87,2026-04-09,2
2026-04-08 15:29:00,35164.0,35167.0,35144.0,35150.0,128,2026-04-09,2
2026-04-08 15:30:00,35148.0,35150.0,35124.0,35145.0,97,2026-04-09,2
2026-04-08 15:31:00,35143.0,35145.0,35086.0,35091.0,218,2026-04-09,2
2026-04-08 15:32:00,35096.0,35096.0,35054.0,35060.0,163,2026-04-09,2
2026-04-08 15:33:00,35059.0,35075.0,35054.0,35074.0,80,2026-04-09,2
2026-04-08 15:34:00,35076.0,35076.0,35042.0,35045.0,122,2026-04-09,2
2026-04-08 15:35:00,35047.0,35053.0,35030.0,35046.0,68,2026-04-09,2
2026-04-08 15:36:00,35048.0,35074.0,35046.0,35074.0,76,2026-04-09,2
2026-04-08 15:37:00,35072.0,35073.0,35041.0,35048.0,45,2026-04-09,2
2026-04-08 15:38:00,35059.0,35059.0,35035.0,35037.0,70,2026-04-09,2
2026-04-08 15:39:00,35037.0,35037.0,35007.0,35022.0,136,2026-04-09,2
2026-04-08 15:40:00,35029.0,35029.0,34993.0,35000.0,141,2026-04-09,2
2026-04-08 15:41:00,35000.0,35001.0,34960.0,34989.0,172,2026-04-09,2
2026-04-08 15:42:00,34991.0,35013.0,34991.0,35004.0,57,2026-04-09,2
2026-04-08 15:43:00,35008.0,35030.0,34996.0,35000.0,101,2026-04-09,2
2026-04-08 15:44:00,35002.0,35002.0,34971.0,34987.0,77,2026-04-09,2
2026-04-08 15:45:00,34985.0,34988.0,34976.0,34976.0,22,2026-04-09,2
2026-04-08 15:46:00,34981.0,35000.0,34974.0,34995.0,46,2026-04-09,2
2026-04-08 15:47:00,34996.0,35021.0,34990.0,35005.0,61,2026-04-09,2
2026-04-08 15:48:00,35004.0,35009.0,34992.0,34995.0,52,2026-04-09,2
2026-04-08 15:49:00,35000.0,35005.0,34964.0,34985.0,97,2026-04-09,2
2026-04-08 15:50:00,34988.0,34993.0,34980.0,34987.0,41,2026-04-09,2
2026-04-08 15:51:00,34993.0,34998.0,34986.0,34998.0,23,2026-04-09,2
2026-04-08 15:52:00,34994.0,35006.0,34991.0,35005.0,31,2026-04-09,2
2026-04-08 15:53:00,35005.0,35008.0,34995.0,34998.0,55,2026-04-09,2
2026-04-08 15:54:00,34994.0,35008.0,34994.0,34995.0,31,2026-04-09,2
2026-04-08 15:55:00,34999.0,35002.0,34991.0,34994.0,15,2026-04-09,2
2026-04-08 15:56:00,34999.0,35000.0,34993.0,34993.0,16,2026-04-09,2
2026-04-08 15:57:00,34998.0,35002.0,34980.0,34983.0,76,2026-04-09,2
2026-04-08 15:58:00,34981.0,34992.0,34980.0,34988.0,25,2026-04-09,2
2026-04-08 15:59:00,34985.0,34986.0,34971.0,34981.0,45,2026-04-09,2
2026-04-08 16:00:00,34984.0,34984.0,34960.0,34960.0,49,2026-04-09,2
2026-04-08 16:01:00,34961.0,34979.0,34935.0,34963.0,178,2026-04-09,2
2026-04-08 16:02:00,34963.0,35005.0,34960.0,35002.0,160,2026-04-09,2
2026-04-08 16:03:00,35000.0,35021.0,35000.0,35009.0,67,2026-04-09,2
2026-04-08 16:04:00,35015.0,35015.0,34994.0,34997.0,35,2026-04-09,2
2026-04-08 16:05:00,34991.0,34991.0,34972.0,34985.0,51,2026-04-09,2
2026-04-08 16:06:00,34989.0,34999.0,34985.0,34988.0,42,2026-04-09,2
2026-04-08 16:07:00,34997.0,35030.0,34997.0,35014.0,87,2026-04-09,2
2026-04-08 16:08:00,35010.0,35014.0,34996.0,35000.0,41,2026-04-09,2
2026-04-08 16:09:00,35006.0,35014.0,34990.0,35003.0,25,2026-04-09,2
2026-04-08 16:10:00,35004.0,35014.0,35003.0,35004.0,20,2026-04-09,2
2026-04-08 16:11:00,35001.0,35006.0,34990.0,35006.0,32,2026-04-09,2
2026-04-08 16:12:00,35007.0,35010.0,34997.0,34997.0,14,2026-04-09,2
2026-04-08 16:13:00,35007.0,35020.0,34999.0,35013.0,43,2026-04-09,2
2026-04-08 16:14:00,35012.0,35036.0,35010.0,35024.0,81,2026-04-09,2
2026-04-08 16:15:00,35018.0,35024.0,35009.0,35017.0,27,2026-04-09,2
2026-04-08 16:16:00,35011.0,35026.0,35004.0,35024.0,39,2026-04-09,2
2026-04-08 16:17:00,35024.0,35033.0,35022.0,35026.0,30,2026-04-09,2
2026-04-08 16:18:00,35033.0,35045.0,35025.0,35027.0,88,2026-04-09,2
2026-04-08 16:19:00,35030.0,35030.0,35015.0,35015.0,29,2026-04-09,2
2026-04-08 16:20:00,35029.0,35041.0,35027.0,35034.0,46,2026-04-09,2
2026-04-08 16:21:00,35034.0,35035.0,35024.0,35035.0,24,2026-04-09,2
2026-04-08 16:22:00,35036.0,35057.0,35036.0,35047.0,95,2026-04-09,2
2026-04-08 16:23:00,35044.0,35048.0,35032.0,35043.0,43,2026-04-09,2
2026-04-08 16:24:00,35046.0,35046.0,35032.0,35033.0,29,2026-04-09,2
2026-04-08 16:25:00,35036.0,35037.0,35015.0,35022.0,48,2026-04-09,2
2026-04-08 16:26:00,35030.0,35041.0,35028.0,35030.0,27,2026-04-09,2
2026-04-08 16:27:00,35031.0,35038.0,35019.0,35027.0,28,2026-04-09,2
2026-04-08 16:28:00,35021.0,35029.0,35020.0,35022.0,16,2026-04-09,2
2026-04-08 16:29:00,35028.0,35041.0,35028.0,35035.0,31,2026-04-09,2
2026-04-08 16:30:00,35035.0,35049.0,35032.0,35049.0,38,2026-04-09,2
2026-04-08 16:31:00,35047.0,35055.0,35045.0,35055.0,41,2026-04-09,2
2026-04-08 16:32:00,35058.0,35068.0,35057.0,35058.0,74,2026-04-09,2
2026-04-08 16:33:00,35062.0,35076.0,35055.0,35076.0,42,2026-04-09,2
2026-04-08 16:34:00,35076.0,35085.0,35074.0,35079.0,65,2026-04-09,2
2026-04-08 16:35:00,35078.0,35091.0,35072.0,35088.0,83,2026-04-09,2
2026-04-08 16:36:00,35086.0,35104.0,35080.0,35097.0,76,2026-04-09,2
2026-04-08 16:37:00,35099.0,35099.0,35066.0,35074.0,132,2026-04-09,2
2026-04-08 16:38:00,35079.0,35088.0,35046.0,35050.0,72,2026-04-09,2
2026-04-08 16:39:00,35052.0,35074.0,35052.0,35074.0,44,2026-04-09,2
2026-04-08 16:40:00,35069.0,35085.0,35069.0,35077.0,35,2026-04-09,2
2026-04-08 16:41:00,35080.0,35081.0,35064.0,35064.0,77,2026-04-09,2
2026-04-08 16:42:00,35070.0,35074.0,35052.0,35052.0,37,2026-04-09,2
2026-04-08 16:43:00,35052.0,35052.0,35025.0,35025.0,53,2026-04-09,2
2026-04-08 16:44:00,35022.0,35022.0,34995.0,35004.0,126,2026-04-09,2
2026-04-08 16:45:00,35008.0,35024.0,35003.0,35022.0,59,2026-04-09,2
2026-04-08 16:46:00,35028.0,35047.0,35025.0,35047.0,54,2026-04-09,2
2026-04-08 16:47:00,35039.0,35055.0,35035.0,35047.0,53,2026-04-09,2
2026-04-08 16:48:00,35052.0,35054.0,35048.0,35050.0,22,2026-04-09,2
2026-04-08 16:49:00,35050.0,35072.0,35045.0,35071.0,50,2026-04-09,2
2026-04-08 16:50:00,35069.0,35107.0,35066.0,35079.0,226,2026-04-09,2
2026-04-08 16:51:00,35076.0,35100.0,35075.0,35093.0,55,2026-04-09,2
2026-04-08 16:52:00,35096.0,35100.0,35088.0,35094.0,30,2026-04-09,2
2026-04-08 16:53:00,35094.0,35095.0,35086.0,35088.0,29,2026-04-09,2
2026-04-08 16:54:00,35085.0,35090.0,35083.0,35085.0,30,2026-04-09,2
2026-04-08 16:55:00,35090.0,35090.0,35080.0,35083.0,26,2026-04-09,2
2026-04-08 16:56:00,35081.0,35097.0,35081.0,35097.0,51,2026-04-09,2
2026-04-08 16:57:00,35096.0,35116.0,35091.0,35116.0,82,2026-04-09,2
2026-04-08 16:58:00,35116.0,35124.0,35109.0,35120.0,88,2026-04-09,2
2026-04-08 16:59:00,35120.0,35124.0,35115.0,35123.0,65,2026-04-09,2
2026-04-08 17:00:00,35122.0,35144.0,35122.0,35136.0,123,2026-04-09,2
2026-04-08 17:01:00,35133.0,35153.0,35128.0,35153.0,108,2026-04-09,2
2026-04-08 17:02:00,35154.0,35168.0,35146.0,35165.0,105,2026-04-09,2
2026-04-08 17:03:00,35160.0,35163.0,35141.0,35144.0,64,2026-04-09,2
2026-04-08 17:04:00,35139.0,35144.0,35135.0,35135.0,61,2026-04-09,2
2026-04-08 17:05:00,35133.0,35142.0,35126.0,35140.0,64,2026-04-09,2
2026-04-08 17:06:00,35142.0,35144.0,35137.0,35142.0,29,2026-04-09,2
2026-04-08 17:07:00,35144.0,35164.0,35142.0,35159.0,71,2026-04-09,2
2026-04-08 17:08:00,35161.0,35161.0,35142.0,35147.0,38,2026-04-09,2
2026-04-08 17:09:00,35139.0,35140.0,35133.0,35137.0,43,2026-04-09,2
2026-04-08 17:10:00,35137.0,35147.0,35137.0,35144.0,34,2026-04-09,2
2026-04-08 17:11:00,35145.0,35148.0,35140.0,35148.0,21,2026-04-09,2
2026-04-08 17:12:00,35146.0,35161.0,35145.0,35161.0,47,2026-04-09,2
2026-04-08 17:13:00,35162.0,35198.0,35159.0,35178.0,338,2026-04-09,2
2026-04-08 17:14:00,35176.0,35185.0,35171.0,35171.0,69,2026-04-09,2
2026-04-08 17:15:00,35170.0,35171.0,35165.0,35165.0,55,2026-04-09,2
2026-04-08 17:16:00,35167.0,35171.0,35159.0,35164.0,54,2026-04-09,2
2026-04-08 17:17:00,35170.0,35175.0,35164.0,35172.0,24,2026-04-09,2
2026-04-08 17:18:00,35167.0,35175.0,35165.0,35168.0,50,2026-04-09,2
2026-04-08 17:19:00,35170.0,35180.0,35170.0,35180.0,41,2026-04-09,2
2026-04-08 17:20:00,35178.0,35181.0,35170.0,35172.0,31,2026-04-09,2
2026-04-08 17:21:00,35171.0,35175.0,35165.0,35170.0,30,2026-04-09,2
2026-04-08 17:22:00,35168.0,35175.0,35165.0,35173.0,28,2026-04-09,2
2026-04-08 17:23:00,35170.0,35172.0,35155.0,35156.0,31,2026-04-09,2
2026-04-08 17:24:00,35155.0,35165.0,35155.0,35165.0,16,2026-04-09,2
2026-04-08 17:25:00,35165.0,35168.0,35165.0,35167.0,6,2026-04-09,2
2026-04-08 17:26:00,35168.0,35168.0,35149.0,35152.0,41,2026-04-09,2
2026-04-08 17:27:00,35152.0,35152.0,35130.0,35136.0,111,2026-04-09,2
2026-04-08 17:28:00,35135.0,35145.0,35130.0,35132.0,27,2026-04-09,2
2026-04-08 17:29:00,35138.0,35139.0,35132.0,35132.0,17,2026-04-09,2
2026-04-08 17:30:00,35136.0,35151.0,35136.0,35141.0,26,2026-04-09,2
2026-04-08 17:31:00,35141.0,35146.0,35140.0,35146.0,23,2026-04-09,2
2026-04-08 17:32:00,35148.0,35154.0,35142.0,35154.0,20,2026-04-09,2
2026-04-08 17:33:00,35151.0,35151.0,35140.0,35140.0,44,2026-04-09,2
2026-04-08 17:34:00,35145.0,35145.0,35133.0,35140.0,45,2026-04-09,2
2026-04-08 17:35:00,35134.0,35134.0,35110.0,35117.0,123,2026-04-09,2
2026-04-08 17:36:00,35127.0,35131.0,35115.0,35131.0,28,2026-04-09,2
2026-04-08 17:37:00,35131.0,35141.0,35130.0,35136.0,14,2026-04-09,2
2026-04-08 17:38:00,35135.0,35135.0,35126.0,35130.0,11,2026-04-09,2
2026-04-08 17:39:00,35134.0,35134.0,35120.0,35124.0,25,2026-04-09,2
2026-04-08 17:40:00,35127.0,35128.0,35126.0,35128.0,7,2026-04-09,2
2026-04-08 17:41:00,35128.0,35128.0,35106.0,35109.0,34,2026-04-09,2
2026-04-08 17:42:00,35109.0,35110.0,35095.0,35105.0,83,2026-04-09,2
2026-04-08 17:43:00,35106.0,35106.0,35094.0,35094.0,46,2026-04-09,2
2026-04-08 17:44:00,35094.0,35094.0,35071.0,35078.0,126,2026-04-09,2
2026-04-08 17:45:00,35080.0,35080.0,35044.0,35058.0,137,2026-04-09,2
2026-04-08 17:46:00,35059.0,35070.0,35043.0,35058.0,78,2026-04-09,2
2026-04-08 17:47:00,35058.0,35074.0,35055.0,35060.0,41,2026-04-09,2
2026-04-08 17:48:00,35065.0,35088.0,35065.0,35084.0,62,2026-04-09,2
2026-04-08 17:49:00,35083.0,35092.0,35079.0,35092.0,35,2026-04-09,2
2026-04-08 17:50:00,35088.0,35104.0,35088.0,35093.0,95,2026-04-09,2
2026-04-08 17:51:00,35100.0,35115.0,35100.0,35112.0,62,2026-04-09,2
2026-04-08 17:52:00,35111.0,35121.0,35099.0,35104.0,87,2026-04-09,2
2026-04-08 17:53:00,35106.0,35123.0,35103.0,35111.0,57,2026-04-09,2
2026-04-08 17:54:00,35110.0,35116.0,35106.0,35112.0,22,2026-04-09,2
2026-04-08 17:55:00,35110.0,35118.0,35110.0,35118.0,36,2026-04-09,2
2026-04-08 17:56:00,35116.0,35125.0,35115.0,35117.0,41,2026-04-09,2
2026-04-08 17:57:00,35115.0,35117.0,35109.0,35109.0,39,2026-04-09,2
2026-04-08 17:58:00,35107.0,35107.0,35091.0,35100.0,46,2026-04-09,2
2026-04-08 17:59:00,35100.0,35101.0,35091.0,35100.0,11,2026-04-09,2
2026-04-08 18:00:00,35101.0,35101.0,35091.0,35092.0,8,2026-04-09,2
2026-04-08 18:01:00,35100.0,35102.0,35092.0,35100.0,34,2026-04-09,2
2026-04-08 18:02:00,35098.0,35108.0,35092.0,35103.0,16,2026-04-09,2
2026-04-08 18:03:00,35099.0,35101.0,35088.0,35091.0,23,2026-04-09,2
2026-04-08 18:04:00,35083.0,35096.0,35083.0,35091.0,22,2026-04-09,2
2026-04-08 18:05:00,35088.0,35088.0,35076.0,35085.0,39,2026-04-09,2
2026-04-08 18:06:00,35079.0,35086.0,35071.0,35086.0,26,2026-04-09,2
2026-04-08 18:07:00,35084.0,35095.0,35084.0,35095.0,18,2026-04-09,2
2026-04-08 18:08:00,35095.0,35110.0,35092.0,35110.0,23,2026-04-09,2
2026-04-08 18:09:00,35114.0,35120.0,35107.0,35107.0,39,2026-04-09,2
2026-04-08 18:10:00,35110.0,35114.0,35110.0,35113.0,12,2026-04-09,2
2026-04-08 18:11:00,35114.0,35116.0,35104.0,35113.0,34,2026-04-09,2
2026-04-08 18:12:00,35112.0,35114.0,35102.0,35102.0,12,2026-04-09,2
2026-04-08 18:13:00,35102.0,35102.0,35095.0,35102.0,31,2026-04-09,2
2026-04-08 18:14:00,35093.0,35093.0,35086.0,35089.0,16,2026-04-09,2
2026-04-08 18:15:00,35096.0,35096.0,35090.0,35091.0,13,2026-04-09,2
2026-04-08 18:16:00,35096.0,35096.0,35081.0,35081.0,13,2026-04-09,2
2026-04-08 18:17:00,35080.0,35084.0,35071.0,35084.0,24,2026-04-09,2
2026-04-08 18:18:00,35085.0,35089.0,35085.0,35087.0,10,2026-04-09,2
2026-04-08 18:19:00,35089.0,35094.0,35085.0,35085.0,5,2026-04-09,2
2026-04-08 18:20:00,35084.0,35094.0,35084.0,35094.0,6,2026-04-09,2
2026-04-08 18:21:00,35097.0,35097.0,35091.0,35092.0,11,2026-04-09,2
2026-04-08 18:22:00,35095.0,35108.0,35095.0,35102.0,37,2026-04-09,2
2026-04-08 18:23:00,35102.0,35127.0,35102.0,35127.0,34,2026-04-09,2
2026-04-08 18:24:00,35131.0,35134.0,35128.0,35129.0,36,2026-04-09,2
2026-04-08 18:25:00,35125.0,35125.0,35122.0,35125.0,9,2026-04-09,2
2026-04-08 18:26:00,35127.0,35138.0,35127.0,35138.0,26,2026-04-09,2
2026-04-08 18:27:00,35128.0,35134.0,35119.0,35128.0,84,2026-04-09,2
2026-04-08 18:28:00,35122.0,35128.0,35122.0,35125.0,19,2026-04-09,2
2026-04-08 18:29:00,35127.0,35133.0,35126.0,35131.0,14,2026-04-09,2
2026-04-08 18:30:00,35131.0,35132.0,35128.0,35128.0,12,2026-04-09,2
2026-04-08 18:31:00,35127.0,35144.0,35126.0,35142.0,43,2026-04-09,2
2026-04-08 18:32:00,35145.0,35146.0,35139.0,35139.0,33,2026-04-09,2
2026-04-08 18:33:00,35140.0,35152.0,35140.0,35150.0,65,2026-04-09,2
2026-04-08 18:34:00,35148.0,35153.0,35144.0,35150.0,39,2026-04-09,2
2026-04-08 18:35:00,35146.0,35146.0,35140.0,35144.0,28,2026-04-09,2
2026-04-08 18:36:00,35140.0,35155.0,35140.0,35150.0,33,2026-04-09,2
2026-04-08 18:37:00,35148.0,35154.0,35145.0,35150.0,20,2026-04-09,2
2026-04-08 18:38:00,35148.0,35155.0,35148.0,35149.0,12,2026-04-09,2
2026-04-08 18:39:00,35145.0,35147.0,35141.0,35141.0,23,2026-04-09,2
2026-04-08 18:40:00,35141.0,35141.0,35128.0,35130.0,28,2026-04-09,2
2026-04-08 18:41:00,35128.0,35133.0,35128.0,35133.0,6,2026-04-09,2
2026-04-08 18:42:00,35133.0,35142.0,35133.0,35142.0,8,2026-04-09,2
2026-04-08 18:43:00,35144.0,35144.0,35137.0,35137.0,10,2026-04-09,2
2026-04-08 18:44:00,35142.0,35148.0,35142.0,35147.0,13,2026-04-09,2
2026-04-08 18:45:00,35147.0,35163.0,35147.0,35157.0,67,2026-04-09,2
2026-04-08 18:46:00,35159.0,35160.0,35146.0,35146.0,20,2026-04-09,2
2026-04-08 18:47:00,35155.0,35155.0,35150.0,35150.0,6,2026-04-09,2
2026-04-08 18:48:00,35152.0,35152.0,35150.0,35150.0,4,2026-04-09,2
2026-04-08 18:49:00,35148.0,35148.0,35133.0,35135.0,32,2026-04-09,2
2026-04-08 18:50:00,35140.0,35140.0,35137.0,35137.0,3,2026-04-09,2
2026-04-08 18:51:00,35135.0,35142.0,35133.0,35140.0,33,2026-04-09,2
2026-04-08 18:52:00,35138.0,35155.0,35138.0,35153.0,28,2026-04-09,2
2026-04-08 18:53:00,35153.0,35157.0,35148.0,35149.0,23,2026-04-09,2
2026-04-08 18:54:00,35153.0,35154.0,35150.0,35152.0,17,2026-04-09,2
2026-04-08 18:55:00,35150.0,35158.0,35150.0,35155.0,14,2026-04-09,2
2026-04-08 18:56:00,35158.0,35161.0,35156.0,35156.0,17,2026-04-09,2
2026-04-08 18:57:00,35151.0,35162.0,35150.0,35161.0,41,2026-04-09,2
2026-04-08 18:58:00,35161.0,35161.0,35146.0,35146.0,20,2026-04-09,2
2026-04-08 18:59:00,35153.0,35155.0,35149.0,35150.0,12,2026-04-09,2
2026-04-08 19:00:00,35152.0,35155.0,35148.0,35150.0,17,2026-04-09,2
2026-04-08 19:01:00,35146.0,35146.0,35134.0,35146.0,33,2026-04-09,2
2026-04-08 19:02:00,35145.0,35145.0,35130.0,35137.0,23,2026-04-09,2
2026-04-08 19:03:00,35137.0,35150.0,35137.0,35150.0,28,2026-04-09,2
2026-04-08 19:04:00,35150.0,35157.0,35150.0,35156.0,18,2026-04-09,2
2026-04-08 19:05:00,35155.0,35156.0,35146.0,35150.0,10,2026-04-09,2
2026-04-08 19:06:00,35155.0,35155.0,35133.0,35137.0,15,2026-04-09,2
2026-04-08 19:07:00,35137.0,35138.0,35132.0,35136.0,19,2026-04-09,2
2026-04-08 19:08:00,35142.0,35142.0,35138.0,35138.0,11,2026-04-09,2
2026-04-08 19:09:00,35144.0,35152.0,35144.0,35150.0,21,2026-04-09,2
2026-04-08 19:10:00,35152.0,35154.0,35142.0,35142.0,48,2026-04-09,2
2026-04-08 19:11:00,35144.0,35152.0,35144.0,35147.0,10,2026-04-09,2
2026-04-08 19:12:00,35151.0,35151.0,35145.0,35151.0,8,2026-04-09,2
2026-04-08 19:13:00,35152.0,35155.0,35147.0,35153.0,19,2026-04-09,2
2026-04-08 19:14:00,35155.0,35175.0,35155.0,35173.0,98,2026-04-09,2
2026-04-08 19:15:00,35170.0,35175.0,35160.0,35160.0,56,2026-04-09,2
2026-04-08 19:16:00,35158.0,35160.0,35152.0,35154.0,19,2026-04-09,2
2026-04-08 19:17:00,35154.0,35154.0,35150.0,35153.0,15,2026-04-09,2
2026-04-08 19:18:00,35154.0,35157.0,35145.0,35145.0,23,2026-04-09,2
2026-04-08 19:19:00,35148.0,35149.0,35145.0,35145.0,7,2026-04-09,2
2026-04-08 19:20:00,35146.0,35153.0,35146.0,35151.0,7,2026-04-09,2
2026-04-08 19:21:00,35159.0,35162.0,35157.0,35157.0,13,2026-04-09,2
2026-04-08 19:22:00,35157.0,35157.0,35146.0,35152.0,10,2026-04-09,2
2026-04-08 19:23:00,35147.0,35185.0,35135.0,35179.0,191,2026-04-09,2
2026-04-08 19:24:00,35179.0,35210.0,35179.0,35194.0,265,2026-04-09,2
2026-04-08 19:25:00,35197.0,35230.0,35197.0,35220.0,174,2026-04-09,2
2026-04-08 19:26:00,35221.0,35244.0,35218.0,35237.0,177,2026-04-09,2
2026-04-08 19:27:00,35236.0,35250.0,35226.0,35250.0,124,2026-04-09,2
2026-04-08 19:28:00,35249.0,35264.0,35247.0,35255.0,144,2026-04-09,2
2026-04-08 19:29:00,35257.0,35261.0,35247.0,35247.0,74,2026-04-09,2
2026-04-08 19:30:00,35245.0,35253.0,35241.0,35245.0,52,2026-04-09,2
2026-04-08 19:31:00,35248.0,35248.0,35217.0,35226.0,150,2026-04-09,2
2026-04-08 19:32:00,35230.0,35231.0,35216.0,35226.0,39,2026-04-09,2
2026-04-08 19:33:00,35225.0,35233.0,35218.0,35228.0,31,2026-04-09,2
2026-04-08 19:34:00,35223.0,35225.0,35218.0,35225.0,33,2026-04-09,2
2026-04-08 19:35:00,35220.0,35224.0,35206.0,35215.0,64,2026-04-09,2
2026-04-08 19:36:00,35215.0,35218.0,35193.0,35200.0,82,2026-04-09,2
2026-04-08 19:37:00,35202.0,35204.0,35167.0,35167.0,108,2026-04-09,2
2026-04-08 19:38:00,35171.0,35175.0,35143.0,35162.0,110,2026-04-09,2
2026-04-08 19:39:00,35168.0,35170.0,35153.0,35165.0,45,2026-04-09,2
2026-04-08 19:40:00,35160.0,35186.0,35159.0,35179.0,74,2026-04-09,2
2026-04-08 19:41:00,35178.0,35195.0,35176.0,35195.0,40,2026-04-09,2
2026-04-08 19:42:00,35190.0,35192.0,35184.0,35184.0,35,2026-04-09,2
2026-04-08 19:43:00,35188.0,35192.0,35183.0,35183.0,21,2026-04-09,2
2026-04-08 19:44:00,35182.0,35190.0,35181.0,35190.0,15,2026-04-09,2
2026-04-08 19:45:00,35190.0,35192.0,35185.0,35185.0,11,2026-04-09,2
2026-04-08 19:46:00,35184.0,35193.0,35184.0,35190.0,16,2026-04-09,2
2026-04-08 19:47:00,35186.0,35200.0,35186.0,35197.0,22,2026-04-09,2
2026-04-08 19:48:00,35196.0,35199.0,35192.0,35198.0,20,2026-04-09,2
