timestamp,Open,High,Low,Close,Volume
2026-01-08 09:01:00,120.5,120.5,119.5,119.5,8
2026-01-08 09:03:00,119.5,119.5,119.5,119.5,1
2026-01-08 09:05:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:06:00,120.0,120.0,119.5,119.5,7
2026-01-08 09:07:00,119.5,119.5,119.0,119.0,4
2026-01-08 09:09:00,119.0,119.0,119.0,119.0,7
2026-01-08 09:11:00,119.5,119.5,119.5,119.5,3
2026-01-08 09:12:00,119.5,119.5,119.5,119.5,1
2026-01-08 09:19:00,119.0,119.0,119.0,119.0,9
2026-01-08 09:20:00,119.0,119.0,119.0,119.0,2
2026-01-08 09:21:00,119.0,119.0,119.0,119.0,2
2026-01-08 09:22:00,119.0,119.0,119.0,119.0,2
2026-01-08 09:24:00,119.0,119.0,119.0,119.0,2
2026-01-08 09:27:00,119.5,119.5,119.0,119.5,7
2026-01-08 09:28:00,119.5,120.0,119.5,120.0,4
2026-01-08 09:30:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:31:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:32:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:34:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:35:00,119.5,120.0,119.5,120.0,11
2026-01-08 09:37:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:43:00,120.0,120.0,120.0,120.0,4
2026-01-08 09:48:00,120.0,120.0,119.5,120.0,11
2026-01-08 09:49:00,120.0,120.0,120.0,120.0,1
2026-01-08 09:50:00,120.0,120.0,120.0,120.0,23
2026-01-08 10:00:00,119.5,119.5,119.5,119.5,6
2026-01-08 10:10:00,119.5,119.5,119.5,119.5,5
2026-01-08 10:12:00,119.5,119.5,119.5,119.5,5
2026-01-08 10:13:00,120.0,120.0,120.0,120.0,5
2026-01-08 10:14:00,120.0,120.0,120.0,120.0,5
2026-01-08 10:20:00,119.5,119.5,119.5,119.5,1
2026-01-08 10:23:00,119.0,119.0,119.0,119.0,8
2026-01-08 10:24:00,119.5,120.0,119.5,120.0,12
2026-01-08 10:27:00,119.5,119.5,119.5,119.5,1
2026-01-08 10:28:00,119.5,119.5,119.5,119.5,1
2026-01-08 10:34:00,119.5,119.5,119.5,119.5,1
2026-01-08 10:41:00,119.0,119.0,119.0,119.0,16
2026-01-08 10:47:00,119.0,119.0,119.0,119.0,5
2026-01-08 10:54:00,119.0,119.0,119.0,119.0,1
2026-01-08 10:56:00,119.0,119.0,119.0,119.0,1
2026-01-08 10:57:00,118.5,118.5,118.5,118.5,5
2026-01-08 11:02:00,118.5,118.5,118.5,118.5,1
2026-01-08 11:05:00,119.0,119.0,119.0,119.0,6
2026-01-08 11:17:00,119.0,119.0,119.0,119.0,1
2026-01-08 11:27:00,119.0,119.0,119.0,119.0,1
2026-01-08 11:32:00,119.0,119.0,119.0,119.0,2
2026-01-08 11:35:00,118.5,118.5,118.5,118.5,1
2026-01-08 11:39:00,118.5,118.5,118.5,118.5,8
2026-01-08 11:40:00,118.5,118.5,118.5,118.5,3
2026-01-08 11:49:00,118.5,118.5,118.5,118.5,1
2026-01-08 11:51:00,118.5,118.5,118.5,118.5,1
2026-01-08 11:52:00,118.5,118.5,118.5,118.5,1
2026-01-08 11:55:00,118.5,118.5,118.5,118.5,1
2026-01-08 12:07:00,118.0,118.0,118.0,118.0,10
2026-01-08 12:08:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:22:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:33:00,118.0,118.0,118.0,118.0,2
2026-01-08 12:36:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:38:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:39:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:41:00,118.0,118.0,118.0,118.0,7
2026-01-08 12:42:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:43:00,118.0,118.0,118.0,118.0,5
2026-01-08 12:44:00,118.0,118.0,118.0,118.0,4
2026-01-08 12:49:00,118.0,118.0,118.0,118.0,5
2026-01-08 12:50:00,118.0,118.0,118.0,118.0,2
2026-01-08 12:53:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:57:00,118.0,118.0,118.0,118.0,1
2026-01-08 12:58:00,118.0,118.0,118.0,118.0,10
2026-01-08 13:01:00,118.0,118.0,117.5,117.5,2
2026-01-08 13:02:00,118.0,118.0,117.5,117.5,7
2026-01-08 13:03:00,117.5,117.5,117.5,117.5,7
2026-01-08 13:05:00,117.5,118.0,117.5,118.0,2
2026-01-08 13:08:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:09:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:10:00,117.5,117.5,117.5,117.5,13
2026-01-08 13:11:00,117.5,117.5,117.5,117.5,2
2026-01-08 13:12:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:13:00,117.5,117.5,117.5,117.5,3
2026-01-08 13:14:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:15:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:16:00,117.5,117.5,117.5,117.5,2
2026-01-08 13:17:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:19:00,117.5,117.5,117.5,117.5,2
2026-01-08 13:20:00,117.5,117.5,117.5,117.5,3
2026-01-08 13:21:00,117.5,117.5,117.5,117.5,1
2026-01-08 13:24:00,117.5,117.5,117.5,117.5,4
2026-01-08 13:25:00,117.0,117.0,117.0,117.0,3
2026-01-08 13:30:00,117.5,117.5,117.5,117.5,5
2026-01-09 09:01:00,118.0,118.5,118.0,118.5,6
2026-01-09 09:02:00,119.0,119.0,119.0,119.0,1
2026-01-09 09:03:00,119.5,119.5,119.5,119.5,1
2026-01-09 09:13:00,118.0,118.0,118.0,118.0,3
2026-01-09 09:21:00,117.5,117.5,117.5,117.5,1
2026-01-09 09:25:00,117.5,117.5,117.5,117.5,8
2026-01-09 09:27:00,117.0,117.0,117.0,117.0,13
2026-01-09 09:29:00,116.5,116.5,116.5,116.5,5
2026-01-09 09:31:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:32:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:35:00,116.5,116.5,116.5,116.5,3
2026-01-09 09:37:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:38:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:39:00,116.0,116.0,116.0,116.0,1
2026-01-09 09:43:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:48:00,116.5,116.5,116.5,116.5,5
2026-01-09 09:56:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:58:00,116.5,116.5,116.5,116.5,1
2026-01-09 09:59:00,116.5,116.5,116.5,116.5,3
2026-01-09 10:06:00,116.5,117.0,116.5,117.0,8
2026-01-09 10:10:00,117.5,117.5,117.5,117.5,1
2026-01-09 10:14:00,117.5,117.5,117.5,117.5,2
2026-01-09 10:32:00,117.5,117.5,117.5,117.5,2
2026-01-09 10:37:00,117.0,117.0,117.0,117.0,1
2026-01-09 10:38:00,117.0,117.0,117.0,117.0,1
2026-01-09 10:48:00,117.5,117.5,117.5,117.5,1
2026-01-09 10:49:00,117.5,118.0,117.5,118.0,3
