Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,99.49253957964515,100.47761422894858,98.50746493034175,99.98507690429688,6555256,0.0,0.0,
2025-03-28 00:00:00,98.50746466189014,98.50746466189014,95.84776612222836,96.53731536865234,14455539,0.0,0.0,
2025-03-31 00:00:00,94.07463117249692,94.4686625443869,89.54328918457031,89.54328918457031,17946876,0.0,0.0,
2025-04-01 00:00:00,91.4149280431628,93.87761460127038,91.21790860920042,92.89253997802734,8465072,0.0,0.0,
2025-04-02 00:00:00,92.59701571574745,93.87761574781274,92.49850975532466,93.38507843017578,4284270,0.0,0.0,
2025-04-07 00:00:00,84.12537384033203,84.12537384033203,84.12537384033203,84.12537384033203,2139576,0.0,0.0,
2025-04-08 00:00:00,76.83582366753222,79.791047654745,75.75224304199219,75.75224304199219,17625200,0.0,0.0,
2025-04-09 00:00:00,71.81194156973393,75.75224006447353,69.44776096978558,70.53134155273438,19569867,0.0,0.0,
2025-04-10 00:00:00,77.5253677368164,77.5253677368164,77.5253677368164,77.5253677368164,3323914,0.0,0.0,
2025-04-11 00:00:00,74.66866073097579,84.71641905448449,74.66866073097579,84.3223876953125,20221473,0.0,0.0,
2025-04-14 00:00:00,87.57313757283589,89.44478090420249,85.40596884132394,85.89850616455078,15600635,0.0,0.0,
2025-04-15 00:00:00,86.48955781144642,89.64179370474464,85.99702048339836,88.26268768310547,9688845,0.0,0.0,
2025-04-16 00:00:00,87.57313822545844,88.85373076607772,87.1791068608359,87.4746322631836,6307777,0.0,0.0,
2025-04-17 00:00:00,87.17910367689193,87.47462906844649,85.79999770884217,86.78507232666016,7460049,0.0,0.0,
2025-04-18 00:00:00,87.37612070930923,88.75522675809289,87.2776147448654,87.67164611816406,4620520,0.0,0.0,
2025-04-21 00:00:00,87.67164418773328,88.55821287925319,87.4746322631836,87.4746322631836,4959697,0.0,0.0,
2025-04-22 00:00:00,86.58806357166368,88.06567555235581,86.58806357166368,87.4746322631836,6960189,0.0,0.0,
2025-04-23 00:00:00,88.65671824188202,88.95224364223087,88.164180918316,88.55821228027344,8018495,0.0,0.0,
2025-04-24 00:00:00,88.65671824188202,89.34626748866518,88.26268687992459,88.55821228027344,5999920,0.0,0.0,
