Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,21.36902759189832,22.526718330280993,21.22431670962516,21.320791244506836,2878816,0.0,0.0,
2025-03-28 00:00:00,21.41726589801416,21.46550224567282,20.645471454784676,20.983131408691406,1478417,0.0,0.0,
2025-03-31 00:00:00,20.211337847940857,20.259574193314055,18.90893628177951,19.150121688842773,3217200,0.0,0.0,
2025-04-01 00:00:00,19.246597443870503,20.018390059523476,19.053648369907886,19.439544677734375,857035,0.0,0.0,
2025-04-02 00:00:00,19.632492065429688,20.018388340110903,19.343068479344836,19.632492065429688,475195,0.0,0.0,
2025-04-07 00:00:00,17.7030086517334,17.7030086517334,17.7030086517334,17.7030086517334,272010,0.0,0.0,
2025-04-08 00:00:00,16.014711765989947,16.49708259123001,15.966473579406738,15.966473579406738,1671728,0.0,0.0,
2025-04-09 00:00:00,15.677051577524573,15.82176245483584,14.37465000152588,14.37465000152588,3938033,0.0,0.0,
2025-04-10 00:00:00,15.773526191711426,15.773526191711426,15.773526191711426,15.773526191711426,467000,0.0,0.0,
2025-04-11 00:00:00,15.049969440503975,16.400607322579,14.664072245590187,16.159421920776367,1480018,0.0,0.0,
2025-04-14 00:00:00,16.44884348178699,17.268874206707142,16.44884348178699,16.834741592407227,1010213,0.0,0.0,
2025-04-15 00:00:00,17.075928234010703,17.317113650648718,16.97945369933576,17.124164581298828,708613,0.0,0.0,
2025-04-16 00:00:00,17.317113605829448,17.317113605829448,16.49708282336283,16.593557357788086,740185,0.0,0.0,
2025-04-17 00:00:00,16.545318942336856,16.78650435502427,16.255897183151426,16.40060806274414,387040,0.0,0.0,
2025-04-18 00:00:00,16.49708248745669,16.73826789855957,16.352371608814696,16.73826789855957,335177,0.0,0.0,
2025-04-21 00:00:00,16.59355638006054,16.690029068702724,16.062947392035596,16.159421920776367,628100,0.0,0.0,
2025-04-22 00:00:00,15.96647425542312,16.497083289712243,15.918237906896264,16.111186981201172,513000,0.0,0.0,
2025-04-23 00:00:00,16.690028972866827,16.78650350105363,16.35237088436088,16.497081756591797,710100,0.0,0.0,
2025-04-24 00:00:00,16.690030052114643,16.834742773801874,16.400608288937576,16.593557357788086,509050,0.0,0.0,
2025-04-25 00:00:00,16.73826823937662,17.07592818981566,16.593557357788086,16.593557357788086,558157,0.0,0.0,
2025-04-28 00:00:00,16.786504244740684,16.93121512338268,16.545318833637804,16.73826789855957,356207,0.0,0.0,
2025-04-29 00:00:00,16.882978670670735,17.124164080251745,16.7865041388186,17.075927734375,605078,0.0,0.0,
2025-04-30 00:00:00,17.12416453697894,17.41358630015601,16.593557357788086,16.593557357788086,1055404,0.0,0.0,
2025-05-02 00:00:00,16.834742592964623,17.12416435303275,16.834742592964623,16.931215286254883,441018,0.0,0.0,
2025-05-05 00:00:00,16.979452654925034,17.075927183665804,16.014711047714506,16.159421920776367,715171,0.0,0.0,
2025-05-06 00:00:00,16.30413386947606,16.400608404581575,16.159422986867142,16.255897521972656,149080,0.0,0.0,
2025-05-07 00:00:00,16.304134368896484,16.352372557976203,16.15942348185485,16.304134368896484,107127,0.0,0.0,
2025-05-08 00:00:00,16.352371766118633,16.931215286254883,16.352371766118633,16.931215286254883,409218,0.0,0.0,
2025-05-09 00:00:00,16.931215628442132,17.027690163780857,16.641793862524665,16.7865047454834,199060,0.0,0.0,
2025-05-12 00:00:00,16.834743307184144,17.317114154494877,16.834743307184144,17.172401428222656,346075,0.0,0.0,
2025-05-13 00:00:00,17.60653541457485,17.84772083121286,17.124164581298828,17.124164581298828,453056,0.0,0.0,
2025-05-14 00:00:00,17.510060193736212,17.606534724630624,17.220638441151596,17.413585662841797,438010,0.0,0.0,
2025-05-15 00:00:00,17.12416453697894,17.12416453697894,16.49708282336283,16.593557357788086,1482995,0.0,0.0,
2025-05-16 00:00:00,16.690028972866827,16.738267157009517,16.448843572449107,16.497081756591797,395077,0.0,0.0,
2025-05-19 00:00:00,16.49708293968709,16.49708293968709,16.255897521972656,16.255897521972656,326749,0.0,0.0,
2025-05-20 00:00:00,16.448843572449107,16.5935562847786,16.448843572449107,16.497081756591797,221124,0.0,0.0,
2025-05-21 00:00:00,16.49708248745669,16.97945330966245,16.40060795499581,16.73826789855957,1656000,0.0,0.0,
2025-05-22 00:00:00,16.738268517757245,16.738268517757245,16.40060856170245,16.44884490966797,552200,0.0,0.0,
2025-05-23 00:00:00,16.593557983078515,16.641794332059472,15.870001707771582,16.304134368896484,493033,0.0,0.0,
2025-05-26 00:00:00,16.352371485348215,16.352371485348215,16.159422421883285,16.207658767700195,310049,0.0,0.0,
2025-05-27 00:00:00,16.159423329728025,16.400608752559787,15.96647425542312,16.111186981201172,287159,0.0,0.0,
2025-05-28 00:00:00,16.207659107512114,16.400608175022438,16.01471188010047,16.06294822692871,291799,0.0,0.0,
