ts,open,high,low,close,volume,Trading_Day,Session
2026-04-07 15:55:00,33171.0,33177.0,33169.0,33172.0,31,2026-04-08,2.0
2026-04-07 15:56:00,33168.0,33172.0,33164.0,33168.0,23,2026-04-08,2.0
2026-04-07 15:57:00,33169.0,33169.0,33160.0,33167.0,44,2026-04-08,2.0
2026-04-07 15:58:00,33177.0,33186.0,33176.0,33180.0,28,2026-04-08,2.0
2026-04-07 15:59:00,33180.0,33193.0,33180.0,33190.0,25,2026-04-08,2.0
2026-04-07 16:00:00,33188.0,33208.0,33185.0,33206.0,37,2026-04-08,2.0
2026-04-07 16:01:00,33209.0,33241.0,33203.0,33241.0,139,2026-04-08,2.0
2026-04-07 16:02:00,33238.0,33295.0,33225.0,33295.0,145,2026-04-08,2.0
2026-04-07 16:03:00,33289.0,33530.0,33289.0,33498.0,1333,2026-04-08,2.0
2026-04-07 16:04:00,33497.0,33497.0,33348.0,33384.0,555,2026-04-08,2.0
2026-04-07 16:05:00,33380.0,33381.0,33340.0,33359.0,313,2026-04-08,2.0
2026-04-07 16:06:00,33359.0,33366.0,33330.0,33348.0,189,2026-04-08,2.0
2026-04-07 16:07:00,33347.0,33354.0,33319.0,33333.0,172,2026-04-08,2.0
2026-04-07 16:08:00,33337.0,33362.0,33330.0,33362.0,109,2026-04-08,2.0
2026-04-07 16:09:00,33351.0,33406.0,33347.0,33395.0,225,2026-04-08,2.0
2026-04-07 16:10:00,33395.0,33416.0,33390.0,33403.0,126,2026-04-08,2.0
2026-04-07 16:11:00,33401.0,33412.0,33390.0,33412.0,105,2026-04-08,2.0
2026-04-07 16:12:00,33412.0,33464.0,33412.0,33450.0,152,2026-04-08,2.0
2026-04-07 16:13:00,33446.0,33477.0,33446.0,33460.0,131,2026-04-08,2.0
2026-04-07 16:14:00,33459.0,33484.0,33446.0,33473.0,137,2026-04-08,2.0
2026-04-07 16:15:00,33474.0,33496.0,33456.0,33473.0,247,2026-04-08,2.0
2026-04-07 16:16:00,33473.0,33481.0,33455.0,33479.0,109,2026-04-08,2.0
2026-04-07 16:17:00,33480.0,33488.0,33460.0,33462.0,113,2026-04-08,2.0
2026-04-07 16:18:00,33464.0,33465.0,33444.0,33445.0,106,2026-04-08,2.0
2026-04-07 16:19:00,33443.0,33452.0,33420.0,33445.0,79,2026-04-08,2.0
2026-04-07 16:20:00,33445.0,33475.0,33442.0,33472.0,64,2026-04-08,2.0
2026-04-07 16:21:00,33465.0,33506.0,33460.0,33503.0,170,2026-04-08,2.0
2026-04-07 16:22:00,33502.0,33547.0,33495.0,33542.0,344,2026-04-08,2.0
2026-04-07 16:23:00,33540.0,33553.0,33532.0,33535.0,149,2026-04-08,2.0
2026-04-07 16:24:00,33533.0,33536.0,33512.0,33520.0,104,2026-04-08,2.0
2026-04-07 16:25:00,33519.0,33563.0,33509.0,33531.0,185,2026-04-08,2.0
2026-04-07 16:26:00,33528.0,33534.0,33512.0,33529.0,81,2026-04-08,2.0
2026-04-07 16:27:00,33527.0,33530.0,33505.0,33513.0,80,2026-04-08,2.0
2026-04-07 16:28:00,33511.0,33513.0,33478.0,33494.0,109,2026-04-08,2.0
2026-04-07 16:29:00,33495.0,33500.0,33485.0,33494.0,123,2026-04-08,2.0
2026-04-07 16:30:00,33492.0,33500.0,33485.0,33499.0,43,2026-04-08,2.0
2026-04-07 16:31:00,33500.0,33500.0,33480.0,33494.0,52,2026-04-08,2.0
2026-04-07 16:32:00,33497.0,33526.0,33496.0,33520.0,75,2026-04-08,2.0
2026-04-07 16:33:00,33520.0,33559.0,33519.0,33539.0,124,2026-04-08,2.0
2026-04-07 16:34:00,33533.0,33536.0,33521.0,33529.0,63,2026-04-08,2.0
2026-04-07 16:35:00,33521.0,33530.0,33508.0,33529.0,87,2026-04-08,2.0
2026-04-07 16:36:00,33526.0,33548.0,33520.0,33524.0,89,2026-04-08,2.0
2026-04-07 16:37:00,33525.0,33530.0,33512.0,33517.0,44,2026-04-08,2.0
2026-04-07 16:38:00,33519.0,33523.0,33513.0,33522.0,33,2026-04-08,2.0
2026-04-07 16:39:00,33519.0,33545.0,33519.0,33533.0,62,2026-04-08,2.0
2026-04-07 16:40:00,33530.0,33532.0,33523.0,33523.0,19,2026-04-08,2.0
2026-04-07 16:41:00,33520.0,33520.0,33498.0,33499.0,61,2026-04-08,2.0
2026-04-07 16:42:00,33502.0,33502.0,33488.0,33497.0,49,2026-04-08,2.0
2026-04-07 16:43:00,33495.0,33511.0,33495.0,33508.0,28,2026-04-08,2.0
2026-04-07 16:44:00,33504.0,33513.0,33497.0,33513.0,22,2026-04-08,2.0
2026-04-07 16:45:00,33508.0,33530.0,33508.0,33523.0,39,2026-04-08,2.0
2026-04-07 16:46:00,33521.0,33533.0,33519.0,33528.0,81,2026-04-08,2.0
2026-04-07 16:47:00,33523.0,33526.0,33496.0,33500.0,67,2026-04-08,2.0
2026-04-07 16:48:00,33498.0,33504.0,33495.0,33503.0,27,2026-04-08,2.0
2026-04-07 16:49:00,33503.0,33503.0,33490.0,33499.0,40,2026-04-08,2.0
2026-04-07 16:50:00,33498.0,33505.0,33495.0,33502.0,14,2026-04-08,2.0
2026-04-07 16:51:00,33495.0,33499.0,33486.0,33496.0,31,2026-04-08,2.0
2026-04-07 16:52:00,33495.0,33495.0,33481.0,33495.0,39,2026-04-08,2.0
2026-04-07 16:53:00,33493.0,33505.0,33492.0,33505.0,22,2026-04-08,2.0
2026-04-07 16:54:00,33505.0,33510.0,33500.0,33500.0,33,2026-04-08,2.0
2026-04-07 16:55:00,33500.0,33505.0,33497.0,33500.0,34,2026-04-08,2.0
2026-04-07 16:56:00,33497.0,33504.0,33495.0,33495.0,24,2026-04-08,2.0
2026-04-07 16:57:00,33491.0,33500.0,33491.0,33496.0,18,2026-04-08,2.0
2026-04-07 16:58:00,33503.0,33520.0,33502.0,33515.0,41,2026-04-08,2.0
2026-04-07 16:59:00,33521.0,33540.0,33515.0,33531.0,94,2026-04-08,2.0
2026-04-07 17:00:00,33526.0,33533.0,33521.0,33525.0,54,2026-04-08,2.0
2026-04-07 17:01:00,33528.0,33550.0,33524.0,33532.0,119,2026-04-08,2.0
2026-04-07 17:02:00,33526.0,33538.0,33518.0,33538.0,38,2026-04-08,2.0
2026-04-07 17:03:00,33536.0,33545.0,33530.0,33530.0,29,2026-04-08,2.0
2026-04-07 17:04:00,33539.0,33539.0,33530.0,33530.0,16,2026-04-08,2.0
2026-04-07 17:05:00,33531.0,33531.0,33517.0,33524.0,29,2026-04-08,2.0
2026-04-07 17:06:00,33520.0,33523.0,33508.0,33508.0,22,2026-04-08,2.0
2026-04-07 17:07:00,33506.0,33509.0,33485.0,33498.0,64,2026-04-08,2.0
2026-04-07 17:08:00,33491.0,33505.0,33486.0,33499.0,41,2026-04-08,2.0
2026-04-07 17:09:00,33501.0,33525.0,33501.0,33513.0,53,2026-04-08,2.0
2026-04-07 17:10:00,33516.0,33534.0,33513.0,33523.0,50,2026-04-08,2.0
2026-04-07 17:11:00,33517.0,33535.0,33515.0,33526.0,50,2026-04-08,2.0
2026-04-07 17:12:00,33526.0,33538.0,33524.0,33538.0,63,2026-04-08,2.0
2026-04-07 17:13:00,33540.0,33553.0,33536.0,33536.0,99,2026-04-08,2.0
2026-04-07 17:14:00,33534.0,33541.0,33528.0,33534.0,31,2026-04-08,2.0
2026-04-07 17:15:00,33521.0,33523.0,33510.0,33513.0,53,2026-04-08,2.0
2026-04-07 17:16:00,33513.0,33513.0,33497.0,33506.0,132,2026-04-08,2.0
2026-04-07 17:17:00,33507.0,33526.0,33505.0,33522.0,19,2026-04-08,2.0
2026-04-07 17:18:00,33533.0,33591.0,33531.0,33568.0,300,2026-04-08,2.0
2026-04-07 17:19:00,33564.0,33566.0,33548.0,33552.0,49,2026-04-08,2.0
2026-04-07 17:20:00,33552.0,33552.0,33534.0,33538.0,48,2026-04-08,2.0
2026-04-07 17:21:00,33538.0,33563.0,33534.0,33557.0,53,2026-04-08,2.0
2026-04-07 17:22:00,33557.0,33559.0,33546.0,33549.0,22,2026-04-08,2.0
2026-04-07 17:23:00,33547.0,33561.0,33543.0,33548.0,25,2026-04-08,2.0
2026-04-07 17:24:00,33549.0,33553.0,33539.0,33539.0,42,2026-04-08,2.0
2026-04-07 17:25:00,33536.0,33559.0,33536.0,33555.0,54,2026-04-08,2.0
2026-04-07 17:26:00,33558.0,33563.0,33546.0,33554.0,86,2026-04-08,2.0
2026-04-07 17:27:00,33550.0,33574.0,33549.0,33568.0,101,2026-04-08,2.0
2026-04-07 17:28:00,33569.0,33575.0,33557.0,33561.0,72,2026-04-08,2.0
2026-04-07 17:29:00,33560.0,33566.0,33519.0,33552.0,265,2026-04-08,2.0
2026-04-07 17:30:00,33557.0,33569.0,33551.0,33563.0,58,2026-04-08,2.0
2026-04-07 17:31:00,33555.0,33580.0,33553.0,33572.0,100,2026-04-08,2.0
2026-04-07 17:32:00,33563.0,33566.0,33552.0,33555.0,45,2026-04-08,2.0
2026-04-07 17:33:00,33561.0,33585.0,33558.0,33573.0,67,2026-04-08,2.0
2026-04-07 17:34:00,33570.0,33593.0,33570.0,33589.0,87,2026-04-08,2.0
2026-04-07 17:35:00,33585.0,33596.0,33585.0,33594.0,63,2026-04-08,2.0
2026-04-07 17:36:00,33592.0,33592.0,33570.0,33573.0,49,2026-04-08,2.0
2026-04-07 17:37:00,33571.0,33573.0,33556.0,33562.0,52,2026-04-08,2.0
2026-04-07 17:38:00,33563.0,33574.0,33555.0,33563.0,91,2026-04-08,2.0
2026-04-07 17:39:00,33560.0,33570.0,33560.0,33562.0,29,2026-04-08,2.0
2026-04-07 17:40:00,33560.0,33565.0,33555.0,33563.0,33,2026-04-08,2.0
2026-04-07 17:41:00,33563.0,33563.0,33556.0,33561.0,22,2026-04-08,2.0
2026-04-07 17:42:00,33563.0,33565.0,33554.0,33558.0,17,2026-04-08,2.0
2026-04-07 17:43:00,33556.0,33560.0,33546.0,33560.0,152,2026-04-08,2.0
2026-04-07 17:44:00,33559.0,33565.0,33552.0,33556.0,28,2026-04-08,2.0
2026-04-07 17:45:00,33555.0,33558.0,33551.0,33551.0,18,2026-04-08,2.0
2026-04-07 17:46:00,33550.0,33550.0,33520.0,33524.0,147,2026-04-08,2.0
2026-04-07 17:47:00,33522.0,33525.0,33492.0,33507.0,148,2026-04-08,2.0
2026-04-07 17:48:00,33509.0,33513.0,33505.0,33508.0,31,2026-04-08,2.0
2026-04-07 17:49:00,33513.0,33525.0,33509.0,33516.0,57,2026-04-08,2.0
2026-04-07 17:50:00,33517.0,33525.0,33512.0,33513.0,24,2026-04-08,2.0
2026-04-07 17:51:00,33515.0,33523.0,33514.0,33521.0,17,2026-04-08,2.0
2026-04-07 17:52:00,33524.0,33532.0,33522.0,33531.0,26,2026-04-08,2.0
2026-04-07 17:53:00,33527.0,33527.0,33513.0,33513.0,22,2026-04-08,2.0
2026-04-07 17:54:00,33513.0,33516.0,33507.0,33513.0,24,2026-04-08,2.0
2026-04-07 17:55:00,33506.0,33514.0,33504.0,33513.0,27,2026-04-08,2.0
2026-04-07 17:56:00,33513.0,33515.0,33505.0,33505.0,23,2026-04-08,2.0
2026-04-07 17:57:00,33508.0,33514.0,33505.0,33509.0,17,2026-04-08,2.0
2026-04-07 17:58:00,33515.0,33520.0,33513.0,33513.0,9,2026-04-08,2.0
2026-04-07 17:59:00,33514.0,33514.0,33510.0,33510.0,9,2026-04-08,2.0
2026-04-07 18:00:00,33511.0,33511.0,33500.0,33501.0,52,2026-04-08,2.0
2026-04-07 18:01:00,33507.0,33508.0,33490.0,33501.0,119,2026-04-08,2.0
2026-04-07 18:02:00,33501.0,33526.0,33501.0,33515.0,34,2026-04-08,2.0
2026-04-07 18:03:00,33513.0,33517.0,33507.0,33511.0,16,2026-04-08,2.0
2026-04-07 18:04:00,33508.0,33508.0,33462.0,33468.0,148,2026-04-08,2.0
2026-04-07 18:05:00,33470.0,33480.0,33464.0,33475.0,48,2026-04-08,2.0
2026-04-07 18:06:00,33479.0,33507.0,33479.0,33503.0,79,2026-04-08,2.0
2026-04-07 18:07:00,33502.0,33502.0,33487.0,33489.0,38,2026-04-08,2.0
2026-04-07 18:08:00,33490.0,33504.0,33490.0,33502.0,30,2026-04-08,2.0
2026-04-07 18:09:00,33498.0,33507.0,33490.0,33496.0,37,2026-04-08,2.0
2026-04-07 18:10:00,33494.0,33494.0,33333.0,33425.0,1407,2026-04-08,2.0
2026-04-07 18:11:00,33432.0,33443.0,33379.0,33388.0,275,2026-04-08,2.0
2026-04-07 18:12:00,33396.0,33420.0,33391.0,33413.0,93,2026-04-08,2.0
2026-04-07 18:13:00,33422.0,33445.0,33422.0,33433.0,138,2026-04-08,2.0
2026-04-07 18:14:00,33430.0,33435.0,33419.0,33430.0,50,2026-04-08,2.0
2026-04-07 18:15:00,33433.0,33443.0,33407.0,33421.0,74,2026-04-08,2.0
2026-04-07 18:16:00,33423.0,33462.0,33421.0,33456.0,103,2026-04-08,2.0
2026-04-07 18:17:00,33454.0,33458.0,33442.0,33442.0,59,2026-04-08,2.0
2026-04-07 18:18:00,33442.0,33442.0,33430.0,33430.0,65,2026-04-08,2.0
2026-04-07 18:19:00,33430.0,33438.0,33429.0,33431.0,21,2026-04-08,2.0
2026-04-07 18:20:00,33431.0,33431.0,33420.0,33428.0,33,2026-04-08,2.0
2026-04-07 18:21:00,33428.0,33453.0,33423.0,33442.0,32,2026-04-08,2.0
2026-04-07 18:22:00,33438.0,33440.0,33407.0,33414.0,41,2026-04-08,2.0
2026-04-07 18:23:00,33415.0,33416.0,33394.0,33404.0,87,2026-04-08,2.0
2026-04-07 18:24:00,33414.0,33416.0,33402.0,33411.0,20,2026-04-08,2.0
2026-04-07 18:25:00,33413.0,33419.0,33408.0,33417.0,30,2026-04-08,2.0
2026-04-07 18:26:00,33417.0,33417.0,33320.0,33348.0,505,2026-04-08,2.0
2026-04-07 18:27:00,33341.0,33346.0,33287.0,33315.0,290,2026-04-08,2.0
2026-04-07 18:28:00,33320.0,33325.0,33299.0,33325.0,113,2026-04-08,2.0
2026-04-07 18:29:00,33330.0,33354.0,33317.0,33339.0,168,2026-04-08,2.0
2026-04-07 18:30:00,33340.0,33352.0,33337.0,33350.0,63,2026-04-08,2.0
2026-04-07 18:31:00,33351.0,33357.0,33339.0,33342.0,77,2026-04-08,2.0
2026-04-07 18:32:00,33351.0,33351.0,33317.0,33322.0,88,2026-04-08,2.0
2026-04-07 18:33:00,33325.0,33340.0,33302.0,33306.0,70,2026-04-08,2.0
2026-04-07 18:34:00,33310.0,33320.0,33303.0,33316.0,90,2026-04-08,2.0
2026-04-07 18:35:00,33316.0,33328.0,33303.0,33324.0,108,2026-04-08,2.0
2026-04-07 18:36:00,33328.0,33340.0,33326.0,33338.0,54,2026-04-08,2.0
2026-04-07 18:37:00,33340.0,33347.0,33327.0,33347.0,81,2026-04-08,2.0
2026-04-07 18:38:00,33339.0,33343.0,33295.0,33322.0,159,2026-04-08,2.0
2026-04-07 18:39:00,33328.0,33329.0,33316.0,33318.0,51,2026-04-08,2.0
2026-04-07 18:40:00,33323.0,33334.0,33281.0,33298.0,97,2026-04-08,2.0
2026-04-07 18:41:00,33306.0,33307.0,33288.0,33296.0,70,2026-04-08,2.0
2026-04-07 18:42:00,33297.0,33297.0,33256.0,33280.0,165,2026-04-08,2.0
2026-04-07 18:43:00,33284.0,33323.0,33284.0,33306.0,100,2026-04-08,2.0
2026-04-07 18:44:00,33308.0,33313.0,33246.0,33251.0,248,2026-04-08,2.0
2026-04-07 18:45:00,33252.0,33282.0,33247.0,33265.0,184,2026-04-08,2.0
2026-04-07 18:46:00,33272.0,33279.0,33228.0,33233.0,173,2026-04-08,2.0
2026-04-07 18:47:00,33233.0,33238.0,33213.0,33236.0,141,2026-04-08,2.0
2026-04-07 18:48:00,33234.0,33238.0,33212.0,33225.0,71,2026-04-08,2.0
2026-04-07 18:49:00,33229.0,33232.0,33204.0,33230.0,128,2026-04-08,2.0
2026-04-07 18:50:00,33234.0,33242.0,33225.0,33229.0,50,2026-04-08,2.0
2026-04-07 18:51:00,33233.0,33238.0,33208.0,33225.0,94,2026-04-08,2.0
2026-04-07 18:52:00,33225.0,33231.0,33210.0,33231.0,62,2026-04-08,2.0
2026-04-07 18:53:00,33225.0,33225.0,33120.0,33134.0,535,2026-04-08,2.0
2026-04-07 18:54:00,33135.0,33180.0,33113.0,33178.0,268,2026-04-08,2.0
2026-04-07 18:55:00,33174.0,33180.0,33157.0,33171.0,79,2026-04-08,2.0
2026-04-07 18:56:00,33171.0,33185.0,33156.0,33178.0,85,2026-04-08,2.0
2026-04-07 18:57:00,33180.0,33183.0,33121.0,33138.0,144,2026-04-08,2.0
2026-04-07 18:58:00,33139.0,33164.0,33139.0,33159.0,51,2026-04-08,2.0
2026-04-07 18:59:00,33167.0,33180.0,33166.0,33175.0,37,2026-04-08,2.0
2026-04-07 19:00:00,33173.0,33186.0,33168.0,33177.0,50,2026-04-08,2.0
2026-04-07 19:01:00,33180.0,33216.0,33179.0,33207.0,224,2026-04-08,2.0
2026-04-07 19:02:00,33203.0,33221.0,33195.0,33207.0,107,2026-04-08,2.0
2026-04-07 19:03:00,33206.0,33206.0,33180.0,33186.0,70,2026-04-08,2.0
2026-04-07 19:04:00,33192.0,33206.0,33190.0,33200.0,46,2026-04-08,2.0
2026-04-07 19:05:00,33207.0,33218.0,33207.0,33207.0,64,2026-04-08,2.0
2026-04-07 19:06:00,33207.0,33240.0,33204.0,33239.0,84,2026-04-08,2.0
2026-04-07 19:07:00,33235.0,33242.0,33213.0,33215.0,96,2026-04-08,2.0
2026-04-07 19:08:00,33214.0,33228.0,33190.0,33206.0,83,2026-04-08,2.0
2026-04-07 19:09:00,33211.0,33241.0,33207.0,33236.0,108,2026-04-08,2.0
2026-04-07 19:10:00,33234.0,33241.0,33230.0,33237.0,47,2026-04-08,2.0
2026-04-07 19:11:00,33238.0,33239.0,33204.0,33208.0,83,2026-04-08,2.0
2026-04-07 19:12:00,33210.0,33222.0,33210.0,33215.0,31,2026-04-08,2.0
2026-04-07 19:13:00,33216.0,33223.0,33216.0,33221.0,7,2026-04-08,2.0
2026-04-07 19:14:00,33224.0,33224.0,33208.0,33222.0,31,2026-04-08,2.0
2026-04-07 19:15:00,33217.0,33223.0,33212.0,33223.0,4,2026-04-08,2.0
2026-04-07 19:16:00,33225.0,33255.0,33225.0,33231.0,128,2026-04-08,2.0
2026-04-07 19:17:00,33234.0,33240.0,33228.0,33237.0,39,2026-04-08,2.0
2026-04-07 19:18:00,33233.0,33246.0,33219.0,33231.0,41,2026-04-08,2.0
2026-04-07 19:19:00,33224.0,33235.0,33223.0,33225.0,39,2026-04-08,2.0
2026-04-07 19:20:00,33228.0,33246.0,33228.0,33243.0,10,2026-04-08,2.0
2026-04-07 19:21:00,33240.0,33244.0,33228.0,33244.0,37,2026-04-08,2.0
2026-04-07 19:22:00,33238.0,33249.0,33237.0,33242.0,26,2026-04-08,2.0
2026-04-07 19:23:00,33245.0,33259.0,33238.0,33254.0,59,2026-04-08,2.0
2026-04-07 19:24:00,33251.0,33254.0,33235.0,33242.0,51,2026-04-08,2.0
2026-04-07 19:25:00,33245.0,33246.0,33222.0,33232.0,66,2026-04-08,2.0
2026-04-07 19:26:00,33234.0,33250.0,33234.0,33243.0,39,2026-04-08,2.0
2026-04-07 19:27:00,33248.0,33268.0,33248.0,33265.0,80,2026-04-08,2.0
2026-04-07 19:28:00,33263.0,33266.0,33222.0,33230.0,82,2026-04-08,2.0
2026-04-07 19:29:00,33227.0,33231.0,33217.0,33225.0,34,2026-04-08,2.0
2026-04-07 19:30:00,33227.0,33229.0,33205.0,33212.0,42,2026-04-08,2.0
2026-04-07 19:31:00,33212.0,33212.0,33199.0,33212.0,71,2026-04-08,2.0
2026-04-07 19:32:00,33212.0,33216.0,33205.0,33208.0,27,2026-04-08,2.0
2026-04-07 19:33:00,33208.0,33215.0,33180.0,33182.0,71,2026-04-08,2.0
2026-04-07 19:34:00,33186.0,33186.0,33166.0,33179.0,88,2026-04-08,2.0
2026-04-07 19:35:00,33180.0,33184.0,33173.0,33180.0,20,2026-04-08,2.0
2026-04-07 19:36:00,33176.0,33176.0,33169.0,33176.0,17,2026-04-08,2.0
2026-04-07 19:37:00,33178.0,33181.0,33164.0,33177.0,37,2026-04-08,2.0
2026-04-07 19:38:00,33177.0,33240.0,33167.0,33213.0,261,2026-04-08,2.0
2026-04-07 19:39:00,33213.0,33237.0,33201.0,33227.0,87,2026-04-08,2.0
2026-04-07 19:40:00,33223.0,33232.0,33199.0,33210.0,57,2026-04-08,2.0
2026-04-07 19:41:00,33210.0,33212.0,33187.0,33203.0,83,2026-04-08,2.0
2026-04-07 19:42:00,33200.0,33210.0,33200.0,33206.0,22,2026-04-08,2.0
2026-04-07 19:43:00,33206.0,33206.0,33189.0,33201.0,45,2026-04-08,2.0
2026-04-07 19:44:00,33201.0,33236.0,33201.0,33222.0,58,2026-04-08,2.0
2026-04-07 19:45:00,33220.0,33220.0,33210.0,33218.0,13,2026-04-08,2.0
2026-04-07 19:46:00,33222.0,33222.0,33203.0,33203.0,20,2026-04-08,2.0
2026-04-07 19:47:00,33203.0,33203.0,33194.0,33197.0,19,2026-04-08,2.0
2026-04-07 19:48:00,33202.0,33208.0,33199.0,33205.0,13,2026-04-08,2.0
2026-04-07 19:49:00,33206.0,33206.0,33193.0,33193.0,11,2026-04-08,2.0
2026-04-07 19:50:00,33197.0,33202.0,33196.0,33202.0,13,2026-04-08,2.0
2026-04-07 19:51:00,33198.0,33215.0,33193.0,33213.0,40,2026-04-08,2.0
2026-04-07 19:52:00,33216.0,33216.0,33192.0,33192.0,33,2026-04-08,2.0
2026-04-07 19:53:00,33198.0,33198.0,33187.0,33198.0,26,2026-04-08,2.0
2026-04-07 19:54:00,33192.0,33218.0,33192.0,33211.0,42,2026-04-08,2.0
2026-04-07 19:55:00,33208.0,33208.0,33195.0,33203.0,29,2026-04-08,2.0
2026-04-07 19:56:00,33208.0,33210.0,33202.0,33206.0,11,2026-04-08,2.0
2026-04-07 19:57:00,33203.0,33216.0,33197.0,33214.0,23,2026-04-08,2.0
2026-04-07 19:58:00,33208.0,33229.0,33207.0,33221.0,34,2026-04-08,2.0
2026-04-07 19:59:00,33222.0,33222.0,33217.0,33218.0,4,2026-04-08,2.0
2026-04-07 20:00:00,33218.0,33222.0,33208.0,33208.0,19,2026-04-08,2.0
2026-04-07 20:01:00,33214.0,33214.0,33200.0,33200.0,54,2026-04-08,2.0
2026-04-07 20:02:00,33205.0,33205.0,33187.0,33192.0,72,2026-04-08,2.0
2026-04-07 20:03:00,33194.0,33208.0,33192.0,33197.0,15,2026-04-08,2.0
