timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,22.718850640097656,23.06307601928711,22.620500263775327,23.06307601928711,19019040,0.0,0.0,
2025-03-28 00:00:00,23.161424827724936,23.161424827724936,22.423799809314875,22.620500564575195,29464935,0.0,0.0,
2025-03-31 00:00:00,22.276274319135716,22.571325440613272,22.03039932250977,22.03039932250977,34412583,0.0,0.0,
2025-04-01 00:00:00,22.12874956056185,22.71884992401897,22.12874956056185,22.571325302124023,21369739,0.0,0.0,
2025-04-02 00:00:00,22.620499398120916,22.66967364646155,22.27627403210448,22.47297477722168,18698067,0.0,0.0,
2025-04-07 00:00:00,20.260101318359375,20.260101318359375,20.260101318359375,20.260101318359375,13710207,0.0,0.0,
2025-04-08 00:00:00,20.751850148858537,20.751850148858537,19.76835015958446,20.11257553100586,61498054,0.0,0.0,
2025-04-09 00:00:00,19.57165020016117,19.768350956294423,18.489799793183153,18.686500549316406,94051266,0.0,0.0,
2025-04-10 00:00:00,20.55514907836914,20.55514907836914,20.55514907836914,20.55514907836914,14773219,0.0,0.0,
2025-04-11 00:00:00,20.4567990265499,20.4567990265499,19.9158747828001,20.11257553100586,51700756,0.0,0.0,
2025-04-14 00:00:00,20.555150381572982,21.24360115726961,20.45680000277669,20.801025390625,40042484,0.0,0.0,
2025-04-15 00:00:00,20.85019991417287,21.145249151989237,20.85019991417287,20.997724533081055,14913585,0.0,0.0,
2025-04-16 00:00:00,20.702673699271745,20.85020019605168,20.309274084905688,20.55514907836914,23407071,0.0,0.0,
2025-04-17 00:00:00,20.55515043376363,20.55515043376363,20.16175079345703,20.16175079345703,14189286,0.0,0.0,
2025-04-18 00:00:00,20.21092489811251,20.260101025216745,19.96504989022366,20.063400268554688,12815724,0.0,0.0,
2025-04-21 00:00:00,20.063399702644347,20.063399702644347,19.670000076293945,19.670000076293945,15333739,0.0,0.0,
2025-04-22 00:00:00,19.62082612144829,19.965049627256835,19.47329961795615,19.866701126098633,12858651,0.0,0.0,
