timestamp,Open,High,Low,Close,Volume,Amount,Date
,314.5,314.5,314.0,314.5,12,3772500.0,2026-04-17 09:44:00
,314.0,315.0,314.0,315.0,5,1573000.0,2026-04-17 09:45:00
,315.0,315.5,314.5,314.5,17,5351500.0,2026-04-17 09:46:00
,314.5,316.5,314.5,316.0,41,12932500.0,2026-04-17 09:47:00
,316.0,317.0,316.0,316.5,14,4432000.0,2026-04-17 09:48:00
,316.5,316.5,315.5,316.0,24,7584500.0,2026-04-17 09:49:00
,315.5,316.0,315.5,315.5,16,5051500.0,2026-04-17 09:50:00
,315.5,316.0,315.5,315.5,10,3157500.0,2026-04-17 09:51:00
,315.5,316.0,315.5,316.0,14,4422500.0,2026-04-17 09:52:00
,316.0,317.0,316.0,317.0,24,7592000.0,2026-04-17 09:53:00
,317.0,317.0,316.5,317.0,18,5701500.0,2026-04-17 09:54:00
,316.5,316.5,315.5,315.5,18,5683000.0,2026-04-17 09:55:00
,315.5,316.5,315.5,316.0,25,7898000.0,2026-04-17 09:56:00
,315.5,316.5,315.5,316.5,5,1579000.0,2026-04-17 09:57:00
,316.0,316.5,316.0,316.5,5,1581500.0,2026-04-17 09:58:00
,316.5,316.5,316.5,316.5,12,3798000.0,2026-04-17 09:59:00
,316.5,316.5,316.5,316.5,20,6330000.0,2026-04-17 10:00:00
,316.5,318.0,316.5,317.5,135,42830000.0,2026-04-17 10:01:00
,317.5,317.5,317.0,317.5,24,7616000.0,2026-04-17 10:02:00
,317.5,318.0,317.5,318.0,23,7305000.0,2026-04-17 10:03:00
,317.5,318.0,317.5,318.0,13,4132000.0,2026-04-17 10:04:00
,318.0,319.0,318.0,319.0,88,28003500.0,2026-04-17 10:05:00
,319.0,319.5,319.0,319.5,87,27767000.0,2026-04-17 10:06:00
,319.5,320.0,318.5,319.0,70,22337500.0,2026-04-17 10:07:00
,318.5,318.5,318.0,318.0,20,6363000.0,2026-04-17 10:08:00
,318.0,318.0,317.5,318.0,13,4131000.0,2026-04-17 10:09:00
,318.0,318.0,317.5,318.0,9,2860500.0,2026-04-17 10:10:00
,318.0,318.5,318.0,318.0,8,2544500.0,2026-04-17 10:11:00
,318.0,319.5,318.0,319.0,37,11790000.0,2026-04-17 10:12:00
,319.0,319.0,319.0,319.0,7,2233000.0,2026-04-17 10:13:00
,319.0,319.0,319.0,319.0,8,2552000.0,2026-04-17 10:14:00
,318.5,319.0,318.5,319.0,31,9882000.0,2026-04-17 10:15:00
,319.0,319.5,319.0,319.0,11,3510000.0,2026-04-17 10:16:00
,319.5,319.5,319.0,319.5,16,5111000.0,2026-04-17 10:17:00
,319.5,320.0,319.5,320.0,22,7032000.0,2026-04-17 10:18:00
,320.0,320.5,319.5,320.5,102,32642000.0,2026-04-17 10:19:00
,321.0,323.5,321.0,323.0,163,52513000.0,2026-04-17 10:20:00
,323.5,326.5,323.5,326.5,261,84734500.0,2026-04-17 10:21:00
,326.5,327.0,325.0,325.5,92,29992500.0,2026-04-17 10:22:00
,326.0,330.0,326.0,328.5,188,61694500.0,2026-04-17 10:23:00
,328.5,330.5,327.5,330.0,182,59946500.0,2026-04-17 10:24:00
,330.0,330.0,327.5,327.5,133,43737500.0,2026-04-17 10:25:00
,328.0,329.0,328.0,328.5,19,6240000.0,2026-04-17 10:26:00
,328.5,331.0,328.5,330.5,105,34638500.0,2026-04-17 10:27:00
,330.5,333.0,330.5,333.0,135,44803000.0,2026-04-17 10:28:00
,333.0,335.0,331.5,335.0,173,57716500.0,2026-04-17 10:29:00
,334.0,335.0,333.0,333.5,65,21699500.0,2026-04-17 10:30:00
,333.5,333.5,332.5,332.5,27,8991000.0,2026-04-17 10:31:00
,332.5,335.5,332.5,335.0,69,23076000.0,2026-04-17 10:32:00
,334.5,335.5,334.0,335.5,59,19753500.0,2026-04-17 10:33:00
,335.0,335.5,333.5,334.5,52,17389000.0,2026-04-17 10:34:00
,334.0,338.5,334.0,337.0,261,87989500.0,2026-04-17 10:35:00
,338.5,338.5,335.5,338.0,747,252752500.0,2026-04-17 10:36:00
,338.0,338.5,337.5,338.0,111,37541000.0,2026-04-17 10:37:00
,338.0,338.5,338.0,338.5,125,42300500.0,2026-04-17 10:38:00
,338.5,338.5,338.0,338.0,58,19610500.0,2026-04-17 10:39:00
,338.0,338.5,338.0,338.5,107,36210500.0,2026-04-17 10:40:00
,338.5,338.5,338.5,338.5,28,9478000.0,2026-04-17 10:41:00
,338.5,338.5,338.5,338.5,18,6093000.0,2026-04-17 10:42:00
,338.5,338.5,338.5,338.5,13,4400500.0,2026-04-17 10:43:00
,338.5,338.5,338.5,338.5,9,3046500.0,2026-04-17 10:44:00
,338.5,338.5,338.5,338.5,15,5077500.0,2026-04-17 10:45:00
,338.5,338.5,338.5,338.5,21,7108500.0,2026-04-17 10:46:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 10:47:00
,338.5,338.5,338.5,338.5,18,6093000.0,2026-04-17 10:48:00
,338.5,338.5,338.5,338.5,75,25387500.0,2026-04-17 10:49:00
,338.5,338.5,338.5,338.5,9,3046500.0,2026-04-17 10:50:00
,338.5,338.5,338.5,338.5,12,4062000.0,2026-04-17 10:51:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 10:52:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 10:53:00
,338.5,338.5,338.5,338.5,13,4400500.0,2026-04-17 10:54:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 10:55:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 10:56:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 10:57:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 10:58:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 10:59:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 11:00:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 11:01:00
,338.5,338.5,338.5,338.5,8,2708000.0,2026-04-17 11:02:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:03:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:04:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 11:05:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 11:06:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:07:00
,338.5,338.5,338.5,338.5,15,5077500.0,2026-04-17 11:08:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 11:09:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:10:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:11:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:12:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:13:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:14:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:15:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:16:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 11:17:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:18:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:20:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:21:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 11:22:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:23:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:24:00
,338.5,338.5,338.5,338.5,15,5077500.0,2026-04-17 11:25:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 11:27:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:29:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:30:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:31:00
,338.5,338.5,338.5,338.5,17,5754500.0,2026-04-17 11:32:00
,338.5,338.5,338.5,338.5,26,8801000.0,2026-04-17 11:35:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:36:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 11:38:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:40:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:42:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:43:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:44:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 11:45:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:48:00
,338.5,338.5,338.5,338.5,22,7447000.0,2026-04-17 11:50:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:51:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:53:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:55:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 11:57:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:58:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 11:59:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:00:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:02:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:03:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 12:05:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 12:13:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:14:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:15:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:16:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:17:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 12:18:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:20:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:21:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:23:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 12:24:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:25:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:26:00
,338.5,338.5,338.5,338.5,7,2369500.0,2026-04-17 12:27:00
,338.5,338.5,338.5,338.5,34,11509000.0,2026-04-17 12:29:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:30:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:31:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 12:33:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 12:34:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:36:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 12:37:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:38:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:39:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:41:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:43:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:47:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:48:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:49:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 12:50:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:51:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 12:53:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:54:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:55:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:56:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 12:57:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 12:59:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:02:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:03:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 13:04:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:06:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:07:00
,338.5,338.5,338.5,338.5,5,1692500.0,2026-04-17 13:08:00
,338.5,338.5,338.5,338.5,8,2708000.0,2026-04-17 13:10:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:11:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 13:12:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:13:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:14:00
,338.5,338.5,338.5,338.5,4,1354000.0,2026-04-17 13:15:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 13:16:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:17:00
,338.5,338.5,338.5,338.5,2,677000.0,2026-04-17 13:18:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 13:19:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 13:20:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 13:21:00
,338.5,338.5,338.5,338.5,1,338500.0,2026-04-17 13:22:00
,338.5,338.5,338.5,338.5,3,1015500.0,2026-04-17 13:23:00
,338.5,338.5,338.5,338.5,13,4400500.0,2026-04-17 13:24:00
,338.5,338.5,338.5,338.5,6,2031000.0,2026-04-17 13:25:00
,338.5,338.5,338.5,338.5,37,12524500.0,2026-04-17 13:30:00
,347.0,357.5,346.0,351.5,779,274004500.0,2026-04-20 09:01:00
,351.0,351.5,346.5,349.5,338,118100500.0,2026-04-20 09:02:00
,349.5,353.0,345.5,345.5,394,137997000.0,2026-04-20 09:03:00
,346.5,347.0,343.5,346.0,261,90109500.0,2026-04-20 09:04:00
,346.0,346.0,344.0,345.5,202,69645500.0,2026-04-20 09:05:00
,345.5,348.0,344.0,345.0,151,52182500.0,2026-04-20 09:06:00
,344.5,347.5,344.5,347.5,96,33257000.0,2026-04-20 09:07:00
,347.5,348.0,340.5,343.5,371,127622500.0,2026-04-20 09:08:00
,343.5,343.5,336.5,338.5,323,109604500.0,2026-04-20 09:09:00
,339.5,341.0,339.0,340.0,104,35357500.0,2026-04-20 09:10:00
,339.5,340.0,338.5,339.5,111,37635000.0,2026-04-20 09:11:00
,339.5,341.5,339.0,341.5,95,32262500.0,2026-04-20 09:12:00
,341.5,345.0,341.5,344.0,112,38415500.0,2026-04-20 09:13:00
,345.0,345.0,343.0,343.0,154,52971000.0,2026-04-20 09:14:00
,342.5,343.0,341.5,342.0,106,36303000.0,2026-04-20 09:15:00
,342.5,345.5,342.5,345.0,113,38916000.0,2026-04-20 09:16:00
,344.5,345.0,343.5,343.5,53,18242000.0,2026-04-20 09:17:00
,343.5,343.5,340.5,343.5,98,33521000.0,2026-04-20 09:18:00
,343.5,344.0,342.5,344.0,27,9273500.0,2026-04-20 09:19:00
,344.0,344.0,341.0,341.5,65,22296500.0,2026-04-20 09:20:00
,342.0,343.0,341.0,341.0,34,11623500.0,2026-04-20 09:21:00
,341.0,341.0,339.0,340.0,116,39444000.0,2026-04-20 09:22:00
,340.5,340.5,339.0,340.0,41,13922500.0,2026-04-20 09:23:00
,340.0,340.0,339.5,340.0,12,4079500.0,2026-04-20 09:24:00
,340.0,342.5,340.0,342.5,36,12289000.0,2026-04-20 09:25:00
,342.0,342.5,341.0,342.0,32,10939000.0,2026-04-20 09:26:00
,342.0,342.0,341.5,342.0,14,4784500.0,2026-04-20 09:27:00
,341.5,343.0,341.5,341.5,32,10949000.0,2026-04-20 09:28:00
,341.5,342.0,341.0,341.5,23,7858500.0,2026-04-20 09:29:00
,341.5,341.5,339.5,340.5,100,34031000.0,2026-04-20 09:30:00
,341.0,341.0,340.0,340.0,12,4084000.0,2026-04-20 09:31:00
,339.5,340.5,339.0,340.5,37,12574000.0,2026-04-20 09:32:00
,341.0,341.0,340.5,341.0,11,3749000.0,2026-04-20 09:33:00
,341.0,342.5,341.0,342.0,13,4441500.0,2026-04-20 09:34:00
,342.0,343.0,342.0,343.0,22,7540500.0,2026-04-20 09:35:00
,343.5,343.5,341.0,341.5,48,16428000.0,2026-04-20 09:36:00
,341.5,344.0,340.5,343.0,49,16738000.0,2026-04-20 09:37:00
,342.5,343.0,342.5,342.5,23,7881000.0,2026-04-20 09:38:00
,342.0,342.0,340.0,341.5,59,20110000.0,2026-04-20 09:39:00
,343.0,343.5,342.0,343.0,10,3429000.0,2026-04-20 09:40:00
,343.5,343.5,342.0,343.0,32,10973000.0,2026-04-20 09:41:00
,343.0,344.0,343.0,344.0,22,7553500.0,2026-04-20 09:42:00
,343.5,343.5,342.5,342.5,27,9264500.0,2026-04-20 09:43:00
,342.5,342.5,341.0,341.0,44,15053500.0,2026-04-20 09:44:00
,341.0,342.0,340.5,342.0,17,5800500.0,2026-04-20 09:45:00
,342.5,342.5,341.0,342.5,23,7864000.0,2026-04-20 09:46:00
,342.5,342.5,341.5,342.0,8,2737000.0,2026-04-20 09:47:00
,342.0,342.0,341.5,342.0,6,2051500.0,2026-04-20 09:48:00
,341.5,342.5,340.5,342.0,57,19449500.0,2026-04-20 09:49:00
,342.5,343.0,342.5,343.0,5,1713000.0,2026-04-20 09:50:00
,343.0,345.5,343.0,345.5,79,27190000.0,2026-04-20 09:51:00
,345.5,345.5,345.0,345.5,70,24170500.0,2026-04-20 09:52:00
,345.5,345.5,344.0,345.0,30,10349000.0,2026-04-20 09:53:00
,345.0,346.0,345.0,345.5,21,7257500.0,2026-04-20 09:54:00
,346.0,347.0,345.5,347.0,106,36720500.0,2026-04-20 09:55:00
,347.0,347.0,346.0,346.5,57,19761500.0,2026-04-20 09:56:00
,346.5,349.0,346.5,348.0,175,60891500.0,2026-04-20 09:57:00
,348.0,349.0,347.0,349.0,103,35873500.0,2026-04-20 09:58:00
,349.0,349.5,348.5,349.5,123,42930500.0,2026-04-20 09:59:00
,349.0,349.5,347.0,347.5,94,32742000.0,2026-04-20 10:00:00
,347.5,349.0,346.5,347.0,54,18768500.0,2026-04-20 10:01:00
,347.0,347.0,346.0,346.5,32,11092500.0,2026-04-20 10:02:00
,346.0,346.5,345.5,346.0,30,10379500.0,2026-04-20 10:03:00
,346.0,346.0,345.5,346.0,35,12103000.0,2026-04-20 10:04:00
,345.0,346.0,345.0,345.0,45,15536000.0,2026-04-20 10:05:00
,344.5,345.0,344.0,345.0,41,14124000.0,2026-04-20 10:06:00
,345.0,345.0,344.0,344.0,26,8949000.0,2026-04-20 10:07:00
,343.5,343.5,341.0,343.0,100,34230500.0,2026-04-20 10:08:00
,342.5,343.0,341.5,341.5,52,17790000.0,2026-04-20 10:09:00
,341.5,342.5,341.5,342.5,15,5131500.0,2026-04-20 10:10:00
,342.5,343.0,342.0,342.0,18,6166500.0,2026-04-20 10:11:00
,342.5,343.0,342.0,343.0,27,9249000.0,2026-04-20 10:12:00
,343.0,343.0,341.0,341.0,87,29726500.0,2026-04-20 10:13:00
,341.5,341.5,341.0,341.5,16,5457500.0,2026-04-20 10:14:00
,341.5,341.5,340.0,340.0,53,18060500.0,2026-04-20 10:15:00
,340.0,341.0,340.0,341.0,14,4769000.0,2026-04-20 10:16:00
,341.0,341.0,341.0,341.0,25,8525000.0,2026-04-20 10:17:00
,341.0,342.0,341.0,341.0,24,8197500.0,2026-04-20 10:18:00
,341.0,341.5,340.5,341.5,20,6820000.0,2026-04-20 10:19:00
,341.0,341.5,341.0,341.5,16,5458000.0,2026-04-20 10:20:00
,341.0,341.0,340.0,341.0,42,14302500.0,2026-04-20 10:21:00
,341.0,341.5,340.5,340.5,36,12273000.0,2026-04-20 10:22:00
,340.5,341.5,340.0,341.5,22,7492500.0,2026-04-20 10:23:00
,341.5,342.5,340.5,342.5,33,11282500.0,2026-04-20 10:24:00
,342.0,343.0,342.0,343.0,8,2739000.0,2026-04-20 10:25:00
,343.0,343.0,342.5,342.5,3,1028500.0,2026-04-20 10:26:00
,342.5,342.5,342.0,342.0,8,2739500.0,2026-04-20 10:27:00
,342.0,342.0,342.0,342.0,8,2736000.0,2026-04-20 10:28:00
,341.5,341.5,341.0,341.5,19,6487000.0,2026-04-20 10:29:00
,341.5,341.5,341.5,341.5,3,1024500.0,2026-04-20 10:30:00
,341.5,342.0,341.0,341.5,12,4099000.0,2026-04-20 10:31:00
,341.5,342.0,341.5,341.5,9,3074000.0,2026-04-20 10:32:00
,342.0,344.5,342.0,344.5,56,19209000.0,2026-04-20 10:33:00
,344.5,344.5,344.0,344.5,14,4822500.0,2026-04-20 10:34:00
,345.0,345.0,344.0,344.5,12,4134500.0,2026-04-20 10:35:00
,344.0,344.0,342.5,343.0,20,6874500.0,2026-04-20 10:36:00
,343.5,343.5,343.0,343.0,6,2060000.0,2026-04-20 10:37:00
,343.5,344.0,343.5,344.0,7,2406000.0,2026-04-20 10:38:00
,344.0,344.0,343.5,344.0,4,1375500.0,2026-04-20 10:39:00
,344.0,344.0,343.5,343.5,11,3779000.0,2026-04-20 10:40:00
,343.5,343.5,343.0,343.5,6,2060000.0,2026-04-20 10:41:00
,343.0,343.0,343.0,343.0,1,343000.0,2026-04-20 10:42:00
,343.0,343.5,343.0,343.5,7,2403000.0,2026-04-20 10:43:00
,343.5,343.5,342.5,342.5,26,8914500.0,2026-04-20 10:44:00
,342.5,345.5,342.5,345.5,39,13432500.0,2026-04-20 10:45:00
,345.5,348.0,345.5,347.0,78,27053000.0,2026-04-20 10:46:00
,347.0,347.5,346.5,347.0,38,13186500.0,2026-04-20 10:47:00
,347.0,349.0,347.0,349.0,117,40731000.0,2026-04-20 10:48:00
,348.5,348.5,347.0,348.0,85,29588500.0,2026-04-20 10:49:00
,348.5,348.5,348.0,348.0,21,7312000.0,2026-04-20 10:50:00
,347.5,349.0,347.5,349.0,55,19143000.0,2026-04-20 10:51:00
,349.0,349.0,348.0,348.0,13,4531500.0,2026-04-20 10:52:00
,348.5,348.5,347.0,347.5,31,10779000.0,2026-04-20 10:53:00
,347.0,348.0,347.0,347.0,6,2083000.0,2026-04-20 10:54:00
,347.0,348.5,347.0,348.5,31,10786000.0,2026-04-20 10:55:00
,348.5,349.5,348.0,349.5,99,34548500.0,2026-04-20 10:56:00
,349.5,349.5,348.5,349.0,12,4189000.0,2026-04-20 10:57:00
,349.0,350.0,348.5,350.0,87,30398000.0,2026-04-20 10:58:00
,350.0,350.0,349.5,350.0,74,25887500.0,2026-04-20 10:59:00
,349.5,350.0,347.5,348.5,93,32435500.0,2026-04-20 11:00:00
,348.5,348.5,347.5,347.5,18,6259000.0,2026-04-20 11:01:00
,347.5,348.5,347.5,348.5,13,4525500.0,2026-04-20 11:02:00
,349.0,349.0,348.5,349.0,12,4183500.0,2026-04-20 11:03:00
,349.0,349.0,348.5,349.0,10,3489500.0,2026-04-20 11:04:00
,349.0,349.0,348.5,348.5,18,6281000.0,2026-04-20 11:05:00
,348.5,348.5,348.5,348.5,15,5227500.0,2026-04-20 11:06:00
,348.5,348.5,348.5,348.5,6,2091000.0,2026-04-20 11:07:00
,348.5,348.5,348.5,348.5,18,6273000.0,2026-04-20 11:08:00
,348.5,348.5,348.0,348.0,6,2089000.0,2026-04-20 11:09:00
,348.0,348.0,348.0,348.0,18,6264000.0,2026-04-20 11:10:00
,348.0,348.5,347.5,348.5,23,8006500.0,2026-04-20 11:11:00
,349.0,353.0,349.0,353.0,210,73636500.0,2026-04-20 11:12:00
,353.0,353.0,350.0,351.5,104,36541000.0,2026-04-20 11:13:00
,351.0,351.5,350.5,351.0,41,14395000.0,2026-04-20 11:14:00
,351.0,351.5,349.5,350.0,58,20328500.0,2026-04-20 11:15:00
,350.0,350.0,349.0,349.5,11,3845000.0,2026-04-20 11:16:00
,350.0,350.0,349.0,349.5,12,4192000.0,2026-04-20 11:17:00
,349.5,349.5,349.0,349.0,8,2793000.0,2026-04-20 11:18:00
,349.0,349.5,349.0,349.5,9,3145000.0,2026-04-20 11:19:00
,350.0,353.0,350.0,352.5,76,26717000.0,2026-04-20 11:20:00
,352.5,354.0,351.0,352.0,103,36366500.0,2026-04-20 11:21:00
,352.5,352.5,351.0,351.5,25,8789500.0,2026-04-20 11:22:00
,350.5,350.5,349.5,349.5,30,10500000.0,2026-04-20 11:23:00
,349.5,349.5,349.0,349.5,12,4193500.0,2026-04-20 11:24:00
,349.0,349.0,348.5,348.5,47,16396000.0,2026-04-20 11:25:00
,348.5,348.5,348.5,348.5,3,1045500.0,2026-04-20 11:26:00
,348.5,348.5,347.5,347.5,24,8350500.0,2026-04-20 11:27:00
,348.0,348.5,347.5,348.5,10,3480500.0,2026-04-20 11:28:00
,348.0,348.0,346.0,346.5,51,17706500.0,2026-04-20 11:29:00
,346.0,346.5,346.0,346.5,22,7616500.0,2026-04-20 11:30:00
,346.5,346.5,346.0,346.0,20,6925000.0,2026-04-20 11:31:00
,346.0,346.0,345.5,345.5,14,4839000.0,2026-04-20 11:32:00
,345.5,346.0,345.0,346.0,14,4836000.0,2026-04-20 11:33:00
,346.0,346.5,346.0,346.5,6,2077500.0,2026-04-20 11:34:00
,346.0,346.0,343.0,343.0,70,24123500.0,2026-04-20 11:35:00
,343.5,344.0,343.0,343.5,25,8591000.0,2026-04-20 11:36:00
,344.0,344.5,343.5,344.5,6,2064000.0,2026-04-20 11:37:00
,344.5,344.5,343.5,343.5,25,8603500.0,2026-04-20 11:38:00
,343.5,344.0,343.5,343.5,7,2406500.0,2026-04-20 11:39:00
,343.5,344.0,343.0,343.0,17,5838500.0,2026-04-20 11:40:00
,343.0,343.5,343.0,343.5,6,2060500.0,2026-04-20 11:41:00
,343.5,343.5,343.0,343.0,6,2060000.0,2026-04-20 11:42:00
,343.5,344.0,343.0,344.0,10,3437000.0,2026-04-20 11:43:00
,344.0,344.5,344.0,344.5,4,1377000.0,2026-04-20 11:44:00
,344.0,344.0,343.0,343.5,31,10648000.0,2026-04-20 11:45:00
,343.0,343.5,343.0,343.0,39,13377500.0,2026-04-20 11:46:00
,342.5,343.0,342.5,342.5,8,2741500.0,2026-04-20 11:47:00
,343.0,343.5,343.0,343.5,14,4806000.0,2026-04-20 11:48:00
,343.5,343.5,343.0,343.0,8,2746000.0,2026-04-20 11:49:00
,343.0,343.5,343.0,343.5,5,1717000.0,2026-04-20 11:50:00
,343.5,343.5,343.0,343.5,7,2403000.0,2026-04-20 11:51:00
,343.5,343.5,343.5,343.5,1,343500.0,2026-04-20 11:52:00
,343.5,344.0,343.5,344.0,11,3781500.0,2026-04-20 11:53:00
,344.0,344.0,344.0,344.0,10,3440000.0,2026-04-20 11:54:00
,344.0,344.0,343.5,344.0,7,2407500.0,2026-04-20 11:55:00
,344.0,344.0,344.0,344.0,1,344000.0,2026-04-20 11:56:00
,344.5,344.5,344.0,344.5,12,4130000.0,2026-04-20 11:57:00
,343.5,343.5,343.5,343.5,3,1030500.0,2026-04-20 11:58:00
,343.5,343.5,343.5,343.5,3,1030500.0,2026-04-20 11:59:00
,344.0,344.5,343.5,344.0,14,4814500.0,2026-04-20 12:00:00
,344.0,344.0,343.5,343.5,14,4811000.0,2026-04-20 12:01:00
,343.5,344.5,343.0,343.0,53,18186500.0,2026-04-20 12:02:00
,342.5,343.0,342.5,342.5,9,3083000.0,2026-04-20 12:03:00
,342.5,342.5,342.5,342.5,11,3767500.0,2026-04-20 12:04:00
,342.5,342.5,342.5,342.5,4,1370000.0,2026-04-20 12:05:00
