timestamp,Open,High,Low,Close,Volume
2026-01-08 09:01:00,301.5,301.5,298.5,298.5,8
2026-01-08 09:02:00,298.5,298.5,297.0,297.5,14
2026-01-08 09:03:00,297.5,297.5,297.0,297.0,6
2026-01-08 09:04:00,297.0,297.5,297.0,297.5,3
2026-01-08 09:05:00,297.5,297.5,297.0,297.5,15
2026-01-08 09:06:00,297.5,298.0,296.5,296.5,19
2026-01-08 09:07:00,296.5,296.5,296.5,296.5,2
2026-01-08 09:08:00,297.5,297.5,297.5,297.5,1
2026-01-08 09:09:00,298.0,298.0,298.0,298.0,2
2026-01-08 09:10:00,298.5,298.5,298.0,298.0,3
2026-01-08 09:11:00,299.0,299.0,298.0,298.0,7
2026-01-08 09:13:00,299.5,301.0,299.5,301.0,10
2026-01-08 09:14:00,300.5,300.5,300.5,300.5,1
2026-01-08 09:15:00,299.5,299.5,299.5,299.5,2
2026-01-08 09:16:00,299.5,300.0,299.5,300.0,3
2026-01-08 09:17:00,299.5,299.5,299.5,299.5,1
2026-01-08 09:18:00,299.0,299.0,299.0,299.0,1
2026-01-08 09:19:00,299.5,299.5,299.5,299.5,1
2026-01-08 09:21:00,299.0,300.0,299.0,300.0,8
2026-01-08 09:22:00,300.0,300.0,300.0,300.0,1
2026-01-08 09:23:00,300.0,300.0,300.0,300.0,2
2026-01-08 09:27:00,300.5,300.5,300.5,300.5,1
2026-01-08 09:28:00,300.0,300.0,300.0,300.0,1
2026-01-08 09:29:00,299.0,299.0,299.0,299.0,2
2026-01-08 09:31:00,299.0,299.0,299.0,299.0,1
2026-01-08 09:35:00,299.0,299.0,298.5,298.5,6
2026-01-08 09:36:00,298.0,298.0,298.0,298.0,2
2026-01-08 09:37:00,298.0,298.0,297.5,297.5,23
2026-01-08 09:38:00,297.0,297.0,297.0,297.0,9
2026-01-08 09:39:00,297.0,297.0,296.5,296.5,11
2026-01-08 09:40:00,297.0,297.5,296.5,297.0,5
2026-01-08 09:42:00,298.0,298.0,297.5,298.0,7
2026-01-08 09:43:00,298.5,299.0,298.5,299.0,3
2026-01-08 09:46:00,299.5,300.0,299.5,300.0,10
2026-01-08 09:47:00,300.0,300.0,300.0,300.0,1
2026-01-08 09:48:00,300.0,300.0,300.0,300.0,2
2026-01-08 09:49:00,300.0,300.0,300.0,300.0,5
2026-01-08 09:52:00,300.0,300.0,300.0,300.0,1
2026-01-08 09:53:00,300.0,300.0,299.5,299.5,2
2026-01-08 09:54:00,299.0,299.0,299.0,299.0,2
2026-01-08 09:55:00,299.5,299.5,299.5,299.5,1
2026-01-08 09:58:00,299.5,299.5,299.5,299.5,2
2026-01-08 09:59:00,299.0,299.0,299.0,299.0,1
2026-01-08 10:06:00,299.5,300.5,299.5,299.5,11
2026-01-08 10:07:00,299.5,299.5,299.5,299.5,1
2026-01-08 10:10:00,299.5,300.0,299.5,300.0,2
2026-01-08 10:11:00,299.5,299.5,298.5,298.5,10
2026-01-08 10:12:00,298.5,298.5,298.5,298.5,1
2026-01-08 10:14:00,298.5,298.5,298.5,298.5,1
2026-01-08 10:20:00,299.0,299.0,299.0,299.0,2
2026-01-08 10:21:00,299.0,299.0,299.0,299.0,10
2026-01-08 10:23:00,299.0,300.5,299.0,299.5,6
2026-01-08 10:24:00,299.5,299.5,299.5,299.5,1
2026-01-08 10:26:00,300.5,301.0,300.5,301.0,3
2026-01-08 10:28:00,301.0,303.0,301.0,303.0,12
2026-01-08 10:29:00,302.0,302.0,301.0,301.0,2
2026-01-08 10:32:00,300.5,300.5,300.5,300.5,3
2026-01-08 10:33:00,301.0,301.0,301.0,301.0,1
2026-01-08 10:39:00,300.0,300.0,299.5,299.5,4
2026-01-08 10:40:00,299.5,299.5,299.5,299.5,2
2026-01-08 10:42:00,299.5,299.5,299.0,299.0,3
2026-01-08 10:43:00,299.0,299.0,299.0,299.0,2
2026-01-08 10:46:00,298.5,298.5,298.0,298.0,6
2026-01-08 10:47:00,298.0,298.0,298.0,298.0,1
2026-01-08 10:48:00,298.0,298.0,298.0,298.0,1
2026-01-08 10:49:00,297.5,297.5,297.5,297.5,4
2026-01-08 10:50:00,298.0,298.0,298.0,298.0,2
2026-01-08 10:52:00,298.0,298.0,298.0,298.0,3
2026-01-08 10:54:00,298.5,298.5,298.5,298.5,1
2026-01-08 10:55:00,299.0,299.0,299.0,299.0,12
2026-01-08 10:57:00,299.0,299.0,299.0,299.0,1
2026-01-08 11:01:00,298.5,298.5,298.5,298.5,1
2026-01-08 11:02:00,298.0,298.0,298.0,298.0,2
2026-01-08 11:05:00,298.0,298.0,298.0,298.0,3
2026-01-08 11:06:00,298.0,298.0,298.0,298.0,1
2026-01-08 11:07:00,298.0,298.0,298.0,298.0,2
2026-01-08 11:13:00,298.0,298.0,298.0,298.0,1
2026-01-08 11:15:00,299.0,299.0,299.0,299.0,1
2026-01-08 11:26:00,298.5,299.0,298.5,299.0,2
2026-01-08 11:28:00,299.0,299.0,298.5,298.5,2
2026-01-08 11:33:00,298.5,298.5,298.5,298.5,1
2026-01-08 11:34:00,298.5,298.5,298.5,298.5,1
2026-01-08 11:37:00,298.5,298.5,298.5,298.5,1
2026-01-08 11:39:00,298.0,298.0,298.0,298.0,4
2026-01-08 11:42:00,298.0,298.0,298.0,298.0,1
2026-01-08 11:43:00,298.0,298.0,298.0,298.0,1
2026-01-08 11:44:00,298.0,298.0,298.0,298.0,1
2026-01-08 11:45:00,297.5,297.5,297.5,297.5,6
2026-01-08 11:46:00,297.0,297.0,297.0,297.0,3
2026-01-08 11:48:00,297.5,297.5,297.5,297.5,1
2026-01-08 11:53:00,297.5,297.5,297.5,297.5,1
2026-01-08 11:56:00,297.5,297.5,297.5,297.5,3
2026-01-08 11:59:00,297.5,297.5,297.5,297.5,2
2026-01-08 12:05:00,297.5,297.5,297.5,297.5,1
2026-01-08 12:11:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:12:00,297.0,297.0,297.0,297.0,10
2026-01-08 12:13:00,296.5,297.0,296.5,297.0,2
2026-01-08 12:15:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:17:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:18:00,297.0,297.0,297.0,297.0,2
2026-01-08 12:19:00,296.5,296.5,296.5,296.5,1
2026-01-08 12:21:00,296.5,296.5,296.5,296.5,4
2026-01-08 12:22:00,296.5,296.5,296.5,296.5,1
2026-01-08 12:25:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:27:00,297.0,297.0,297.0,297.0,2
2026-01-08 12:28:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:30:00,297.0,297.0,297.0,297.0,1
2026-01-08 12:32:00,296.5,296.5,296.5,296.5,1
2026-01-08 12:33:00,296.5,296.5,296.5,296.5,7
2026-01-08 12:34:00,296.0,296.0,296.0,296.0,14
2026-01-08 12:37:00,296.0,296.0,296.0,296.0,1
2026-01-08 12:38:00,295.5,295.5,295.5,295.5,4
2026-01-08 12:39:00,295.5,295.5,295.5,295.5,1
2026-01-08 12:40:00,295.5,295.5,295.5,295.5,2
2026-01-08 12:41:00,295.5,295.5,295.5,295.5,1
2026-01-08 12:42:00,295.5,296.0,295.5,296.0,3
2026-01-08 12:43:00,295.5,295.5,295.5,295.5,1
2026-01-08 12:45:00,295.5,295.5,295.5,295.5,1
2026-01-08 12:46:00,295.5,295.5,295.5,295.5,7
2026-01-08 12:48:00,295.5,295.5,295.5,295.5,1
2026-01-08 12:50:00,296.0,296.0,296.0,296.0,2
2026-01-08 12:54:00,296.0,296.0,296.0,296.0,2
2026-01-08 12:56:00,296.0,296.0,296.0,296.0,1
2026-01-08 12:57:00,296.0,296.0,296.0,296.0,1
2026-01-08 12:58:00,295.5,295.5,295.0,295.0,5
2026-01-08 12:59:00,296.0,296.0,295.0,295.0,3
2026-01-08 13:00:00,295.0,295.0,294.5,294.5,28
2026-01-08 13:01:00,294.5,294.5,294.5,294.5,2
2026-01-08 13:02:00,296.0,296.0,296.0,296.0,1
2026-01-08 13:03:00,295.0,295.0,295.0,295.0,1
2026-01-08 13:04:00,295.0,295.0,295.0,295.0,1
2026-01-08 13:05:00,294.5,295.0,294.5,295.0,2
2026-01-08 13:06:00,295.5,295.5,295.0,295.0,3
2026-01-08 13:07:00,294.5,294.5,294.5,294.5,2
2026-01-08 13:08:00,294.5,294.5,294.5,294.5,3
2026-01-08 13:09:00,295.0,295.0,295.0,295.0,3
2026-01-08 13:11:00,295.5,296.0,295.5,296.0,2
2026-01-08 13:13:00,295.5,295.5,295.5,295.5,3
2026-01-08 13:15:00,295.5,296.0,295.5,296.0,6
2026-01-08 13:17:00,296.0,296.0,296.0,296.0,1
2026-01-08 13:18:00,295.5,295.5,295.5,295.5,6
2026-01-08 13:19:00,295.5,296.0,295.5,296.0,5
2026-01-08 13:20:00,296.0,296.0,295.0,295.0,3
2026-01-08 13:21:00,295.5,296.0,295.5,295.5,7
2026-01-08 13:22:00,295.5,295.5,295.5,295.5,3
2026-01-08 13:23:00,295.0,295.5,295.0,295.5,4
2026-01-08 13:24:00,295.5,296.0,295.5,296.0,8
