timestamp,Open,High,Low,Close,Volume,Amount,Date
,377.5,378.0,377.5,378.0,58,21921000.0,2026-04-09 09:51:00
,378.0,379.0,378.0,379.0,21,7949500.0,2026-04-09 09:52:00
,379.0,379.0,378.5,378.5,17,6441000.0,2026-04-09 09:53:00
,378.5,379.0,377.5,378.0,41,15516000.0,2026-04-09 09:54:00
,378.0,378.0,377.5,378.0,8,3023500.0,2026-04-09 09:56:00
,378.0,378.0,378.0,378.0,3,1134000.0,2026-04-09 09:57:00
,378.0,378.0,378.0,378.0,10,3780000.0,2026-04-09 09:58:00
,378.0,378.0,378.0,378.0,1,378000.0,2026-04-09 09:59:00
,378.5,378.5,378.5,378.5,6,2271000.0,2026-04-09 10:00:00
,378.5,379.0,378.0,378.5,58,21942000.0,2026-04-09 10:01:00
,378.5,378.5,378.5,378.5,6,2271000.0,2026-04-09 10:02:00
,378.5,378.5,377.5,377.5,25,9458000.0,2026-04-09 10:03:00
,377.5,377.5,377.0,377.0,26,9808000.0,2026-04-09 10:04:00
,376.5,377.0,376.5,377.0,11,4144000.0,2026-04-09 10:05:00
,376.5,376.5,376.5,376.5,10,3765000.0,2026-04-09 10:06:00
,376.5,377.0,376.5,376.5,19,7162000.0,2026-04-09 10:07:00
,377.0,377.5,377.0,377.0,19,7166000.0,2026-04-09 10:08:00
,377.0,377.5,376.5,377.5,30,11312000.0,2026-04-09 10:09:00
,377.5,378.5,377.5,378.5,29,10959000.0,2026-04-09 10:10:00
,378.5,378.5,378.5,378.5,9,3406500.0,2026-04-09 10:11:00
,378.5,378.5,378.0,378.0,5,1891000.0,2026-04-09 10:12:00
,378.0,378.0,377.0,377.0,18,6801500.0,2026-04-09 10:13:00
,377.0,377.0,376.0,376.0,13,4897500.0,2026-04-09 10:14:00
,376.5,377.5,376.5,376.5,21,7919000.0,2026-04-09 10:15:00
,376.5,376.5,376.5,376.5,2,753000.0,2026-04-09 10:16:00
,376.0,376.0,375.5,375.5,6,2254500.0,2026-04-09 10:18:00
,376.0,376.0,375.5,376.0,24,9018000.0,2026-04-09 10:19:00
,376.0,376.0,376.0,376.0,5,1880000.0,2026-04-09 10:20:00
,375.5,375.5,375.5,375.5,7,2628500.0,2026-04-09 10:21:00
,375.5,375.5,375.5,375.5,1,375500.0,2026-04-09 10:23:00
,376.0,376.0,376.0,376.0,5,1880000.0,2026-04-09 10:24:00
,376.0,376.0,376.0,376.0,19,7144000.0,2026-04-09 10:25:00
,375.5,375.5,375.5,375.5,2,751000.0,2026-04-09 10:27:00
,375.5,376.0,375.5,376.0,7,2631500.0,2026-04-09 10:28:00
,376.0,376.0,376.0,376.0,1,376000.0,2026-04-09 10:29:00
,376.0,376.0,376.0,376.0,6,2256000.0,2026-04-09 10:30:00
,376.0,376.5,375.5,376.5,23,8652000.0,2026-04-09 10:31:00
,376.5,376.5,376.5,376.5,1,376500.0,2026-04-09 10:32:00
,376.5,377.0,376.5,377.0,8,3015500.0,2026-04-09 10:33:00
,377.0,377.5,377.0,377.5,12,4525500.0,2026-04-09 10:34:00
,377.0,377.0,376.5,376.5,30,11307500.0,2026-04-09 10:36:00
,376.5,377.0,376.5,377.0,6,2260000.0,2026-04-09 10:37:00
,377.0,377.0,377.0,377.0,2,754000.0,2026-04-09 10:38:00
,377.0,377.0,376.5,376.5,3,1130000.0,2026-04-09 10:39:00
,376.5,376.5,376.5,376.5,11,4141500.0,2026-04-09 10:40:00
,376.5,376.5,376.5,376.5,2,753000.0,2026-04-09 10:41:00
,376.5,376.5,376.5,376.5,5,1882500.0,2026-04-09 10:42:00
,376.0,376.0,376.0,376.0,10,3760000.0,2026-04-09 10:43:00
,376.0,376.0,376.0,376.0,2,752000.0,2026-04-09 10:44:00
,376.0,376.0,376.0,376.0,5,1880000.0,2026-04-09 10:47:00
,375.5,375.5,375.5,375.5,9,3379500.0,2026-04-09 10:48:00
,375.5,375.5,375.5,375.5,3,1126500.0,2026-04-09 10:49:00
,375.5,376.0,375.5,376.0,7,2631500.0,2026-04-09 10:51:00
,376.0,376.0,376.0,376.0,3,1128000.0,2026-04-09 10:52:00
,376.0,376.0,376.0,376.0,6,2256000.0,2026-04-09 10:53:00
,376.0,376.0,376.0,376.0,1,376000.0,2026-04-09 10:54:00
,376.0,376.0,376.0,376.0,1,376000.0,2026-04-09 10:55:00
,376.5,376.5,376.0,376.5,8,3011000.0,2026-04-09 10:56:00
,376.5,376.5,376.5,376.5,1,376500.0,2026-04-09 10:57:00
,376.5,377.0,376.5,377.0,16,6025500.0,2026-04-09 10:58:00
,377.0,377.0,377.0,377.0,3,1131000.0,2026-04-09 10:59:00
,377.0,377.0,377.0,377.0,9,3393000.0,2026-04-09 11:00:00
,377.0,377.5,377.0,377.5,2,754500.0,2026-04-09 11:01:00
,377.5,377.5,377.0,377.0,20,7540500.0,2026-04-09 11:02:00
,377.0,377.0,376.5,377.0,9,3392000.0,2026-04-09 11:03:00
,377.0,377.0,377.0,377.0,2,754000.0,2026-04-09 11:04:00
,377.5,377.5,377.0,377.0,9,3397000.0,2026-04-09 11:05:00
,377.5,377.5,377.0,377.0,10,3772500.0,2026-04-09 11:06:00
,377.5,378.0,377.5,378.0,3,1133500.0,2026-04-09 11:07:00
,378.0,378.0,377.5,377.5,10,3776500.0,2026-04-09 11:08:00
,377.5,378.0,377.5,378.0,11,4157000.0,2026-04-09 11:09:00
,378.0,378.0,378.0,378.0,17,6426000.0,2026-04-09 11:10:00
,378.5,379.5,378.5,379.5,44,16669500.0,2026-04-09 11:11:00
,379.5,380.0,379.0,379.5,23,8728000.0,2026-04-09 11:12:00
,380.0,380.0,379.5,380.0,21,7979000.0,2026-04-09 11:13:00
,380.0,380.0,379.5,380.0,18,6839000.0,2026-04-09 11:14:00
,380.0,382.0,380.0,382.0,121,46054000.0,2026-04-09 11:15:00
,381.5,383.0,381.5,382.0,125,47746500.0,2026-04-09 11:16:00
,381.5,382.5,380.5,380.5,91,34707000.0,2026-04-09 11:17:00
,380.0,381.0,380.0,380.5,35,13305500.0,2026-04-09 11:18:00
,381.0,382.0,381.0,381.5,31,11821500.0,2026-04-09 11:19:00
,381.5,382.0,381.5,381.5,19,7254000.0,2026-04-09 11:20:00
,382.0,382.0,381.5,382.0,35,13357000.0,2026-04-09 11:21:00
,382.0,382.0,382.0,382.0,7,2674000.0,2026-04-09 11:22:00
,382.0,382.0,381.5,381.5,10,3818500.0,2026-04-09 11:23:00
,382.0,382.0,381.0,381.0,24,9156500.0,2026-04-09 11:24:00
,381.0,381.5,381.0,381.5,4,1524500.0,2026-04-09 11:25:00
,381.0,381.5,381.0,381.5,5,1907000.0,2026-04-09 11:26:00
,381.5,381.5,380.5,381.0,24,9143500.0,2026-04-09 11:27:00
,381.5,382.0,381.5,381.5,8,3053500.0,2026-04-09 11:28:00
,381.5,381.5,381.0,381.5,3,1144000.0,2026-04-09 11:30:00
,381.0,381.5,381.0,381.5,2,762500.0,2026-04-09 11:31:00
,381.5,381.5,381.0,381.0,23,8767000.0,2026-04-09 11:32:00
,381.5,381.5,381.5,381.5,2,763000.0,2026-04-09 11:34:00
,381.5,381.5,381.5,381.5,2,763000.0,2026-04-09 11:36:00
,381.5,381.5,380.5,380.5,20,7622000.0,2026-04-09 11:37:00
,380.5,381.0,380.5,380.5,9,3425500.0,2026-04-09 11:38:00
,380.5,380.5,380.5,380.5,6,2283000.0,2026-04-09 11:39:00
,380.5,381.0,380.5,381.0,4,1522500.0,2026-04-09 11:40:00
,381.0,381.0,381.0,381.0,5,1905000.0,2026-04-09 11:41:00
,381.0,381.0,380.5,380.5,5,1904500.0,2026-04-09 11:42:00
,381.0,381.0,381.0,381.0,2,762000.0,2026-04-09 11:43:00
,381.0,381.0,381.0,381.0,1,381000.0,2026-04-09 11:44:00
,381.0,381.0,381.0,381.0,1,381000.0,2026-04-09 11:45:00
,381.0,381.5,381.0,381.5,8,3048500.0,2026-04-09 11:46:00
,381.5,381.5,381.5,381.5,2,763000.0,2026-04-09 11:47:00
,380.5,380.5,380.5,380.5,28,10654000.0,2026-04-09 11:48:00
,380.0,380.0,380.0,380.0,6,2280000.0,2026-04-09 11:49:00
,380.0,380.0,380.0,380.0,5,1900000.0,2026-04-09 11:50:00
,380.5,380.5,380.0,380.0,9,3423000.0,2026-04-09 11:51:00
,380.0,380.5,380.0,380.0,25,9500500.0,2026-04-09 11:52:00
,380.0,380.0,380.0,380.0,1,380000.0,2026-04-09 11:53:00
,380.0,380.0,379.5,379.5,13,4937000.0,2026-04-09 11:55:00
,380.0,380.0,380.0,380.0,3,1140000.0,2026-04-09 11:57:00
,380.0,380.0,380.0,380.0,1,380000.0,2026-04-09 11:58:00
,380.0,380.0,380.0,380.0,1,380000.0,2026-04-09 11:59:00
,380.0,380.0,379.5,379.5,7,2659000.0,2026-04-09 12:00:00
,379.5,380.0,379.5,380.0,5,1899500.0,2026-04-09 12:01:00
,380.0,380.0,380.0,380.0,4,1520000.0,2026-04-09 12:02:00
,380.0,380.0,380.0,380.0,4,1520000.0,2026-04-09 12:03:00
,380.0,380.0,380.0,380.0,8,3040000.0,2026-04-09 12:04:00
,380.0,380.5,380.0,380.5,10,3803000.0,2026-04-09 12:05:00
,380.0,380.0,379.5,379.5,22,8359500.0,2026-04-09 12:06:00
,379.5,380.0,379.5,380.0,9,3416000.0,2026-04-09 12:07:00
,379.5,379.5,379.5,379.5,8,3036000.0,2026-04-09 12:08:00
,379.5,379.5,379.5,379.5,6,2277000.0,2026-04-09 12:09:00
,379.5,379.5,379.5,379.5,2,759000.0,2026-04-09 12:10:00
,379.0,379.0,379.0,379.0,1,379000.0,2026-04-09 12:11:00
,380.0,380.0,379.5,379.5,6,2277500.0,2026-04-09 12:12:00
,379.5,380.0,379.5,380.0,11,4177500.0,2026-04-09 12:13:00
,379.5,379.5,379.5,379.5,2,759000.0,2026-04-09 12:14:00
,379.5,379.5,379.0,379.0,3,1137500.0,2026-04-09 12:15:00
,379.5,379.5,379.0,379.5,3,1138000.0,2026-04-09 12:16:00
,379.0,379.0,379.0,379.0,20,7580000.0,2026-04-09 12:17:00
,378.5,378.5,378.0,378.0,18,6811500.0,2026-04-09 12:18:00
,378.0,378.0,378.0,378.0,11,4158000.0,2026-04-09 12:19:00
,378.0,378.5,378.0,378.5,3,1135000.0,2026-04-09 12:20:00
,378.0,378.0,377.5,377.5,19,7174500.0,2026-04-09 12:22:00
,378.0,378.0,377.5,377.5,11,4157500.0,2026-04-09 12:23:00
,377.5,378.0,377.5,378.0,2,755500.0,2026-04-09 12:24:00
,377.5,378.0,377.5,378.0,5,1888500.0,2026-04-09 12:25:00
,378.0,378.0,377.5,377.5,7,2643500.0,2026-04-09 12:26:00
,378.0,378.0,377.5,378.0,8,3023000.0,2026-04-09 12:27:00
,378.0,378.0,378.0,378.0,1,378000.0,2026-04-09 12:28:00
,377.5,378.0,377.5,378.0,2,755500.0,2026-04-09 12:29:00
,377.5,378.0,377.5,378.0,3,1133000.0,2026-04-09 12:30:00
,377.5,377.5,377.5,377.5,1,377500.0,2026-04-09 12:31:00
,378.0,378.0,377.5,377.5,6,2267500.0,2026-04-09 12:32:00
,378.0,378.0,378.0,378.0,1,378000.0,2026-04-09 12:33:00
,377.5,377.5,377.5,377.5,1,377500.0,2026-04-09 12:34:00
,378.0,378.0,377.5,377.5,7,2644000.0,2026-04-09 12:35:00
,377.5,378.0,377.5,378.0,17,6424500.0,2026-04-09 12:36:00
,378.5,378.5,378.0,378.0,4,1513500.0,2026-04-09 12:37:00
,378.0,378.5,378.0,378.5,4,1513000.0,2026-04-09 12:38:00
,378.0,378.5,378.0,378.5,4,1512500.0,2026-04-09 12:39:00
,378.0,378.0,378.0,378.0,1,378000.0,2026-04-09 12:40:00
,378.5,378.5,378.0,378.5,10,3784500.0,2026-04-09 12:41:00
,378.5,378.5,378.5,378.5,3,1135500.0,2026-04-09 12:42:00
,378.0,378.5,378.0,378.5,2,756500.0,2026-04-09 12:43:00
,378.0,378.5,378.0,378.0,7,2646500.0,2026-04-09 12:44:00
,378.5,379.0,378.0,379.0,23,8708000.0,2026-04-09 12:45:00
,378.5,379.0,378.0,378.0,8,3028000.0,2026-04-09 12:46:00
,378.5,378.5,378.5,378.5,5,1892500.0,2026-04-09 12:47:00
,378.0,378.5,378.0,378.0,4,1512500.0,2026-04-09 12:48:00
,378.0,378.5,378.0,378.0,36,13609000.0,2026-04-09 12:49:00
,377.5,378.0,377.5,377.5,8,3022500.0,2026-04-09 12:50:00
,377.5,378.0,377.5,378.0,6,2266500.0,2026-04-09 12:51:00
,378.0,378.0,377.5,378.0,4,1511500.0,2026-04-09 12:52:00
,377.5,377.5,377.5,377.5,1,377500.0,2026-04-09 12:53:00
,378.0,378.0,377.5,378.0,26,9817500.0,2026-04-09 12:54:00
,378.0,378.0,377.5,378.0,8,3023500.0,2026-04-09 12:55:00
,377.5,377.5,377.5,377.5,1,377500.0,2026-04-09 12:56:00
,377.5,377.5,377.0,377.5,18,6794500.0,2026-04-09 12:57:00
,377.5,377.5,377.0,377.0,2,754500.0,2026-04-09 12:58:00
,377.0,377.5,377.0,377.0,16,6034500.0,2026-04-09 12:59:00
,377.0,377.5,377.0,377.0,3,1131500.0,2026-04-09 13:00:00
,377.0,377.0,377.0,377.0,1,377000.0,2026-04-09 13:01:00
,377.0,377.5,377.0,377.5,10,3771000.0,2026-04-09 13:02:00
,377.0,377.5,377.0,377.0,7,2640000.0,2026-04-09 13:03:00
,377.5,377.5,376.0,376.0,36,13569000.0,2026-04-09 13:04:00
,376.0,376.0,376.0,376.0,9,3384000.0,2026-04-09 13:05:00
,376.5,376.5,376.0,376.5,27,10154500.0,2026-04-09 13:06:00
,376.0,376.5,376.0,376.5,18,6775500.0,2026-04-09 13:07:00
,376.5,377.0,376.5,377.0,15,5653000.0,2026-04-09 13:08:00
,377.0,377.0,376.5,377.0,6,2260500.0,2026-04-09 13:09:00
,376.5,377.0,376.5,376.5,3,1130000.0,2026-04-09 13:10:00
,376.5,376.5,376.0,376.0,33,12424000.0,2026-04-09 13:11:00
,376.0,376.0,376.0,376.0,6,2256000.0,2026-04-09 13:12:00
,376.0,376.5,376.0,376.5,7,2635000.0,2026-04-09 13:13:00
,376.5,376.5,376.0,376.0,6,2257000.0,2026-04-09 13:14:00
,376.5,376.5,376.0,376.0,4,1505000.0,2026-04-09 13:15:00
,376.5,377.0,376.5,377.0,16,6024500.0,2026-04-09 13:16:00
,377.0,377.0,376.5,377.0,11,4145000.0,2026-04-09 13:17:00
,377.0,377.0,376.5,377.0,20,7536500.0,2026-04-09 13:18:00
,377.0,377.0,376.5,377.0,7,2637000.0,2026-04-09 13:19:00
,377.0,377.0,377.0,377.0,1,377000.0,2026-04-09 13:20:00
,376.5,377.0,376.5,377.0,2,753500.0,2026-04-09 13:21:00
,376.5,377.0,376.5,377.0,28,10554500.0,2026-04-09 13:22:00
,377.0,377.5,377.0,377.5,9,3395000.0,2026-04-09 13:23:00
,377.5,377.5,377.0,377.5,13,4907000.0,2026-04-09 13:24:00
,377.0,379.0,377.0,378.0,46,17389000.0,2026-04-09 13:25:00
,378.0,378.0,378.0,378.0,357,134946000.0,2026-04-09 13:30:00
,383.0,383.0,381.0,382.0,119,45511500.0,2026-04-10 09:01:00
,382.5,383.0,382.0,382.5,28,10713500.0,2026-04-10 09:02:00
,382.5,384.0,382.5,383.5,24,9194000.0,2026-04-10 09:03:00
,383.0,387.5,382.5,387.0,120,46132000.0,2026-04-10 09:04:00
,387.5,388.0,384.0,385.5,88,33990500.0,2026-04-10 09:05:00
,384.5,384.5,382.5,383.0,29,11119500.0,2026-04-10 09:06:00
,383.0,383.0,381.0,381.5,31,11825000.0,2026-04-10 09:07:00
,381.5,382.0,381.5,381.5,35,13354500.0,2026-04-10 09:08:00
,381.5,383.0,381.0,383.0,34,12998500.0,2026-04-10 09:09:00
,383.0,383.5,383.0,383.5,3,1150000.0,2026-04-10 09:10:00
,383.5,383.5,382.5,382.5,51,19526000.0,2026-04-10 09:11:00
,382.5,383.5,382.5,383.5,15,5745000.0,2026-04-10 09:12:00
,383.5,383.5,383.0,383.0,3,1149500.0,2026-04-10 09:13:00
,382.5,384.5,382.5,383.5,32,12270000.0,2026-04-10 09:14:00
,384.0,384.5,384.0,384.5,19,7301500.0,2026-04-10 09:15:00
,384.5,385.5,384.5,385.5,25,9621500.0,2026-04-10 09:16:00
,386.0,387.0,385.5,387.0,25,9656500.0,2026-04-10 09:17:00
,387.5,387.5,386.0,386.5,32,12370000.0,2026-04-10 09:18:00
,386.5,387.0,386.5,386.5,22,8506000.0,2026-04-10 09:19:00
,386.5,387.5,386.5,387.5,41,15869500.0,2026-04-10 09:20:00
,387.5,387.5,386.5,386.5,53,20514000.0,2026-04-10 09:21:00
,386.5,386.5,386.0,386.0,22,8497000.0,2026-04-10 09:22:00
,385.5,385.5,384.5,384.5,28,10782000.0,2026-04-10 09:23:00
,384.5,385.0,384.5,384.5,9,3461000.0,2026-04-10 09:24:00
,384.5,384.5,384.0,384.0,15,5761000.0,2026-04-10 09:25:00
,384.0,384.0,384.0,384.0,13,4992000.0,2026-04-10 09:26:00
,384.0,384.0,383.5,383.5,13,4986500.0,2026-04-10 09:27:00
,383.0,383.0,382.0,382.0,11,4208000.0,2026-04-10 09:28:00
,382.0,382.5,382.0,382.5,16,6116500.0,2026-04-10 09:29:00
,382.5,383.0,382.0,383.0,50,19123500.0,2026-04-10 09:30:00
,383.0,383.0,381.5,382.0,57,21794500.0,2026-04-10 09:31:00
,383.0,384.0,383.0,384.0,14,5367500.0,2026-04-10 09:32:00
,384.0,384.0,384.0,384.0,8,3072000.0,2026-04-10 09:33:00
,384.5,385.0,384.5,385.0,9,3463500.0,2026-04-10 09:34:00
,385.0,385.0,384.5,384.5,11,4231500.0,2026-04-10 09:35:00
,384.5,386.0,384.5,386.0,29,11171500.0,2026-04-10 09:36:00
,386.0,386.5,386.0,386.0,20,7721500.0,2026-04-10 09:37:00
,386.5,386.5,385.0,386.0,32,12350500.0,2026-04-10 09:38:00
,385.5,386.0,385.0,386.0,7,2699000.0,2026-04-10 09:39:00
,386.0,386.0,385.5,385.5,4,1542500.0,2026-04-10 09:40:00
,385.5,385.5,385.5,385.5,11,4240500.0,2026-04-10 09:41:00
,385.0,385.0,385.0,385.0,2,770000.0,2026-04-10 09:42:00
,385.5,385.5,385.0,385.0,8,3081000.0,2026-04-10 09:43:00
,385.0,385.0,385.0,385.0,5,1925000.0,2026-04-10 09:44:00
,385.0,385.0,385.0,385.0,4,1540000.0,2026-04-10 09:45:00
,385.0,385.0,384.5,385.0,35,13466500.0,2026-04-10 09:46:00
,385.0,385.0,385.0,385.0,1,385000.0,2026-04-10 09:47:00
,384.5,384.5,384.5,384.5,1,384500.0,2026-04-10 09:48:00
,384.5,384.5,384.0,384.0,14,5381000.0,2026-04-10 09:49:00
,384.0,384.0,383.0,383.5,33,12660500.0,2026-04-10 09:50:00
,382.5,382.5,382.0,382.0,22,8408500.0,2026-04-10 09:51:00
,382.0,382.0,382.0,382.0,4,1528000.0,2026-04-10 09:52:00
,381.5,382.0,381.5,382.0,20,7638000.0,2026-04-10 09:53:00
,382.5,383.0,382.5,383.0,6,2295500.0,2026-04-10 09:54:00
,383.0,383.0,383.0,383.0,5,1915000.0,2026-04-10 09:55:00
,383.5,383.5,382.5,383.0,3,1149000.0,2026-04-10 09:56:00
,383.0,383.0,383.0,383.0,2,766000.0,2026-04-10 09:57:00
,383.0,383.0,383.0,383.0,3,1149000.0,2026-04-10 09:58:00
,383.0,383.0,383.0,383.0,1,383000.0,2026-04-10 09:59:00
,383.0,383.0,382.5,382.5,27,10339500.0,2026-04-10 10:00:00
,383.0,383.0,383.0,383.0,2,766000.0,2026-04-10 10:01:00
,383.0,383.0,382.5,382.5,2,765500.0,2026-04-10 10:02:00
,383.0,383.0,382.5,382.5,7,2679000.0,2026-04-10 10:03:00
,382.5,382.5,382.5,382.5,4,1530000.0,2026-04-10 10:04:00
,382.0,382.0,382.0,382.0,8,3056000.0,2026-04-10 10:05:00
,382.0,382.0,382.0,382.0,15,5730000.0,2026-04-10 10:06:00
,382.5,382.5,382.0,382.0,7,2675000.0,2026-04-10 10:07:00
,382.0,382.0,382.0,382.0,2,764000.0,2026-04-10 10:08:00
,382.5,382.5,382.0,382.5,5,1912000.0,2026-04-10 10:09:00
,382.5,382.5,382.5,382.5,10,3825000.0,2026-04-10 10:10:00
,382.5,382.5,382.0,382.0,11,4204000.0,2026-04-10 10:11:00
,382.0,382.0,382.0,382.0,2,764000.0,2026-04-10 10:12:00
,382.0,382.0,381.5,381.5,2,763500.0,2026-04-10 10:13:00
,382.0,382.5,381.5,382.5,31,11838000.0,2026-04-10 10:14:00
,382.5,382.5,382.5,382.5,1,382500.0,2026-04-10 10:15:00
,382.0,382.0,381.0,381.0,26,9918500.0,2026-04-10 10:16:00
,381.0,381.0,380.5,380.5,13,4951500.0,2026-04-10 10:17:00
,381.0,381.0,380.5,380.5,13,4947000.0,2026-04-10 10:18:00
,381.0,381.0,380.5,380.5,8,3047500.0,2026-04-10 10:19:00
,380.5,381.0,380.5,380.5,5,1903500.0,2026-04-10 10:20:00
,380.5,380.5,380.0,380.0,13,4945000.0,2026-04-10 10:21:00
,380.5,380.5,380.0,380.0,41,15580500.0,2026-04-10 10:22:00
,380.5,381.0,380.5,380.5,17,6472000.0,2026-04-10 10:23:00
,380.5,381.0,380.5,381.0,8,3047500.0,2026-04-10 10:24:00
,382.0,383.0,382.0,383.0,14,5354500.0,2026-04-10 10:25:00
,383.0,383.5,383.0,383.0,6,2299000.0,2026-04-10 10:26:00
,383.0,383.0,382.5,382.5,9,3444000.0,2026-04-10 10:27:00
,381.5,381.5,381.5,381.5,4,1526000.0,2026-04-10 10:28:00
,381.0,381.0,380.0,380.5,30,11411500.0,2026-04-10 10:29:00
,380.5,381.0,380.0,380.5,13,4946500.0,2026-04-10 10:30:00
,381.0,381.0,380.5,380.5,2,761500.0,2026-04-10 10:31:00
,381.0,381.0,380.5,380.5,6,2284000.0,2026-04-10 10:32:00
,380.5,381.0,380.5,380.5,4,1522500.0,2026-04-10 10:33:00
,381.0,381.0,381.0,381.0,3,1143000.0,2026-04-10 10:34:00
,380.5,381.0,380.5,381.0,8,3046500.0,2026-04-10 10:35:00
,381.0,381.0,381.0,381.0,3,1143000.0,2026-04-10 10:36:00
,381.0,381.0,380.5,380.5,4,1522500.0,2026-04-10 10:37:00
,380.5,380.5,380.0,380.0,45,17102500.0,2026-04-10 10:38:00
,380.0,380.0,379.0,379.0,20,7595500.0,2026-04-10 10:39:00
,379.5,379.5,379.0,379.5,9,3414500.0,2026-04-10 10:40:00
,379.5,379.5,379.5,379.5,5,1897500.0,2026-04-10 10:41:00
,379.5,380.0,379.5,380.0,11,4177000.0,2026-04-10 10:42:00
,380.5,380.5,380.0,380.0,12,4563500.0,2026-04-10 10:43:00
,380.5,380.5,380.5,380.5,1,380500.0,2026-04-10 10:44:00
,380.0,380.0,379.0,379.0,48,18209500.0,2026-04-10 10:45:00
,378.5,378.5,378.0,378.0,52,19658000.0,2026-04-10 10:46:00
,378.0,378.5,378.0,378.5,10,3781000.0,2026-04-10 10:47:00
,378.5,379.0,378.5,379.0,12,4545500.0,2026-04-10 10:48:00
,379.5,379.5,378.5,378.5,4,1516000.0,2026-04-10 10:49:00
,379.0,379.0,379.0,379.0,1,379000.0,2026-04-10 10:50:00
,379.0,379.0,379.0,379.0,1,379000.0,2026-04-10 10:51:00
,379.0,380.0,379.0,380.0,15,5688500.0,2026-04-10 10:52:00
,380.0,380.0,380.0,380.0,9,3420000.0,2026-04-10 10:53:00
,380.5,380.5,380.0,380.0,3,1140500.0,2026-04-10 10:54:00
,380.5,380.5,380.0,380.0,13,4940500.0,2026-04-10 10:55:00
,379.5,379.5,379.5,379.5,6,2277000.0,2026-04-10 10:56:00
,380.0,380.0,379.5,380.0,9,3419000.0,2026-04-10 10:57:00
