Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,592.0068708429044,597.8013916015625,592.0068708429044,597.8013916015625,110004,0.0,0.0,
2025-03-28 00:00:00,592.972621315404,595.8698816801373,583.3150867662932,587.1781005859375,312262,0.0,0.0,
2025-03-31 00:00:00,575.5890245405939,586.212311906276,575.5890245405939,581.383544921875,347042,0.0,0.0,
2025-04-01 00:00:00,580.4177951034869,594.9040961460033,580.4177951034869,592.0068359375,304132,0.0,0.0,
2025-04-02 00:00:00,589.1096249344696,591.0411319014679,585.2466110004731,590.0753784179688,141107,0.0,0.0,
2025-04-07 00:00:00,531.1643793963003,565.9315024113309,531.1643793963003,533.0958862304688,571926,0.0,0.0,
2025-04-08 00:00:00,559.1712559291294,564.9657767159598,532.1301589239212,547.5822143554688,695221,0.0,0.0,
2025-04-09 00:00:00,517.6438656599162,542.753456158345,513.780851737081,518.609619140625,585349,0.0,0.0,
2025-04-10 00:00:00,569.7945323332178,569.7945323332178,551.4452168851989,565.9315185546875,434668,0.0,0.0,
2025-04-11 00:00:00,563.9999917659148,572.6917724609375,543.7191701441953,572.6917724609375,460331,0.0,0.0,
2025-04-14 00:00:00,564.0000260851418,579.4520815943239,556.2739983305509,578.486328125,428016,0.0,0.0,
2025-04-15 00:00:00,578.4863047367385,584.2808253184086,574.623291015625,574.623291015625,339258,0.0,0.0,
2025-04-16 00:00:00,566.897266146668,570.7602798853164,562.0684989733574,564.9657592773438,312019,0.0,0.0,
2025-04-17 00:00:00,568.8287963867188,574.6233172327634,564.0000290150149,568.8287963867188,235003,0.0,0.0,
2025-04-18 00:00:00,566.8972778320312,573.6575520140146,565.9315243774622,566.8972778320312,135748,0.0,0.0,
2025-04-21 00:00:00,565.9315043748027,575.5890385791508,563.9999975339331,573.6575317382812,113191,0.0,0.0,
2025-04-22 00:00:00,575.589056120446,580.4178233697786,567.8630285215138,576.5548095703125,200093,0.0,0.0,
2025-04-23 00:00:00,573.6575691984835,591.0411319014679,573.6575691984835,590.0753784179688,355186,0.0,0.0,
2025-04-24 00:00:00,586.2123354669452,589.1095957740306,584.2808285955549,585.24658203125,164021,0.0,0.0,
2025-04-25 00:00:00,592.0068300533918,592.0068300533918,589.1095698736851,591.0410766601562,75105,0.0,0.0,
2025-04-28 00:00:00,593.9383486272458,593.9383486272458,589.1095815652357,592.9725952148438,105112,0.0,0.0,
2025-04-29 00:00:00,592.006885384967,597.8014062859618,587.1781179674713,590.0753784179688,397078,0.0,0.0,
2025-04-30 00:00:00,588.143857003799,597.8013916015625,588.143857003799,597.8013916015625,313183,0.0,0.0,
2025-05-02 00:00:00,600.6986578172254,601.6644112863848,593.9383835331087,598.7671508789062,130715,0.0,0.0,
2025-05-05 00:00:00,600.6986259765625,610.35616015625,598.767119140625,603.5958862304688,514102,0.0,0.0,
2025-05-06 00:00:00,618.0822115384616,627.73974609375,618.0822115384616,627.73974609375,571771,0.0,0.0,
2025-05-07 00:00:00,629.6712676906883,629.6712676906883,618.0822259540498,620.0137329101562,328209,0.0,0.0,
2025-05-08 00:00:00,620.0137036861018,625.8082242812991,615.1849365234375,615.1849365234375,181038,0.0,0.0,
2025-05-09 00:00:00,611.321920262238,626.7739751187875,611.321920262238,624.8424682617188,305218,0.0,0.0,
2025-05-12 00:00:00,631.6027599158654,632.5685133713943,623.8767322716346,627.73974609375,172005,0.0,0.0,
2025-05-13 00:00:00,622.9109555648946,627.7397226622968,620.0136953064532,623.876708984375,213920,0.0,0.0,
2025-05-14 00:00:00,627.7397285473218,629.6712354043905,616.1506874049097,624.8424682617188,367389,0.0,0.0,
2025-05-15 00:00:00,620.013688307542,620.9794417161207,602.630126953125,602.630126953125,225157,0.0,0.0,
2025-05-16 00:00:00,600.6986491532318,607.4589233398438,599.7328956980016,607.4589233398438,153046,0.0,0.0,
2025-05-19 00:00:00,601.6643818676956,601.6643818676956,590.0753408044334,593.9383544921875,202022,0.0,0.0,
2025-05-20 00:00:00,600.6986667364591,600.6986667364591,590.0753784179688,590.0753784179688,261200,0.0,0.0,
2025-05-21 00:00:00,590.0753281871724,621.9451904296875,590.0753281871724,621.9451904296875,450248,0.0,0.0,
2025-05-22 00:00:00,613.2534528187769,619.0479736328125,606.4931785357352,619.0479736328125,249119,0.0,0.0,
2025-05-23 00:00:00,611.321919499114,611.321919499114,598.7671249438399,604.5616455078125,258034,0.0,0.0,
2025-05-26 00:00:00,599.7328783711687,607.4589057897989,599.7328783711687,604.5616455078125,334003,0.0,0.0,
2025-05-27 00:00:00,604.5616599271212,607.4589202782097,594.904125423493,596.8356323242188,287300,0.0,0.0,
2025-05-28 00:00:00,600.6986083984375,607.4588821263942,597.8013482293132,600.6986083984375,299074,0.0,0.0,
2025-05-29 00:00:00,611.3219285923111,616.1506958007812,593.9383666418189,616.1506958007812,1547306,0.0,0.0,
2025-06-02 00:00:00,605.5274341539548,605.5274341539548,585.2466110004731,590.0753784179688,522133,0.0,0.0,
2025-06-03 00:00:00,592.0068826293946,592.9726361083984,579.4520874023438,579.4520874023438,396031,0.0,0.0,
2025-06-04 00:00:00,582.3493005907213,583.3150539913693,571.7260131835938,571.7260131835938,531291,0.0,0.0,
2025-06-05 00:00:00,571.7260568097411,573.6575637584226,564.9657824893557,568.8287963867188,296130,0.0,0.0,
2025-06-06 00:00:00,568.8287905738467,571.7260509672619,566.8972836449033,567.863037109375,176069,0.0,0.0,
2025-06-09 00:00:00,573.6575578962054,573.6575578962054,566.8972836449033,567.863037109375,155102,0.0,0.0,
2025-06-10 00:00:00,570.76025390625,577.5205276411803,568.8287471248414,570.76025390625,301050,0.0,0.0,
2025-06-11 00:00:00,567.863037109375,570.7602975027902,564.9657767159598,567.863037109375,280300,0.0,0.0,
2025-06-12 00:00:00,569.7945264506544,569.7945264506544,564.9657592773438,564.9657592773438,152871,0.0,0.0,
2025-06-13 00:00:00,560.1369804788004,566.8972543811308,556.2739668203259,563.0342407226562,392100,0.0,0.0,
2025-06-16 00:00:00,564.9657534246575,568.8287671232877,561.1027397260274,564.0,244004,0.0,0.0,
2025-06-17 00:00:00,568.8287935355955,568.8287935355955,558.2055053710938,558.2055053710938,432000,0.0,0.0,
2025-06-18 00:00:00,553.3767206606658,558.2054878566576,553.3767206606658,555.3082275390625,294485,0.0,0.0,
2025-06-19 00:00:00,552.4109520963078,552.4109520963078,541.7876645559943,542.75341796875,446259,0.0,0.0,
2025-06-20 00:00:00,540.8219341313073,542.7534410389192,522.4726185089951,526.3356323242188,4125229,0.0,0.0,
2025-06-23 00:00:00,520.5411261020425,527.3014004670042,516.6781121792073,518.609619140625,568478,0.0,0.0,
2025-06-24 00:00:00,533.0959037162162,537.9246709600225,528.2671364724099,535.9931640625,439274,0.0,0.0,
2025-06-25 00:00:00,539.8561460222517,542.7534061976842,537.92463923863,540.8218994140625,235562,0.0,0.0,
2025-06-26 00:00:00,548.5479678199405,551.4452282133557,543.7192004975818,547.5822143554688,369010,0.0,0.0,
2025-06-27 00:00:00,551.4452021467332,555.3082158220168,546.6164350526287,553.376708984375,414151,0.0,0.0,
2025-06-30 00:00:00,553.3767174254073,554.3424708589595,544.6849365234375,544.6849365234375,407051,0.0,0.0,
2025-07-01 00:00:00,553.3767123287671,567.8630136986301,547.5821917808219,564.0,976156,0.0,0.0,
2025-07-02 00:00:00,568.0,569.0,560.0,565.0,291159,20.0,0.0,
2025-07-03 00:00:00,565.0,572.0,565.0,572.0,158100,0.0,0.0,
2025-07-04 00:00:00,572.0,572.0,562.0,565.0,174010,0.0,0.0,
2025-07-07 00:00:00,562.0,570.0,557.0,565.0,134002,0.0,0.0,
2025-07-08 00:00:00,565.0,565.0,559.0,561.0,196004,0.0,0.0,
2025-07-09 00:00:00,563.0,564.0,558.0,562.0,291083,0.0,0.0,
2025-07-10 00:00:00,557.0,561.0,551.0,560.0,332015,0.0,0.0,
2025-07-11 00:00:00,558.0,564.0,556.0,560.0,270008,0.0,0.0,
2025-07-14 00:00:00,564.0,564.0,553.0,559.0,172008,0.0,0.0,
2025-07-15 00:00:00,554.0,558.0,551.0,552.0,353187,0.0,0.0,
2025-07-16 00:00:00,549.0,557.0,548.0,550.0,185018,0.0,0.0,
2025-07-17 00:00:00,550.0,553.0,547.0,549.0,124059,0.0,0.0,
2025-07-18 00:00:00,555.0,555.0,549.0,555.0,142298,0.0,0.0,
2025-07-21 00:00:00,553.0,555.0,548.0,552.0,211004,0.0,0.0,
2025-07-22 00:00:00,549.0,550.0,542.0,546.0,203114,0.0,0.0,
2025-07-23 00:00:00,554.0,569.0,551.0,568.0,379204,0.0,0.0,
2025-07-24 00:00:00,570.0,574.0,557.0,560.0,165104,0.0,0.0,
2025-07-25 00:00:00,555.0,566.0,555.0,563.0,156147,0.0,0.0,
2025-07-28 00:00:00,564.0,567.0,559.0,564.0,155120,0.0,0.0,
2025-07-29 00:00:00,564.0,564.0,555.0,558.0,138410,0.0,0.0,
2025-07-30 00:00:00,559.0,568.0,557.0,564.0,215356,0.0,0.0,
2025-07-31 00:00:00,557.0,560.0,552.0,552.0,323154,0.0,0.0,
2025-08-04 00:00:00,540.0,551.0,539.0,550.0,184012,0.0,0.0,
2025-08-05 00:00:00,546.0,552.0,545.0,551.0,183033,0.0,0.0,
2025-08-06 00:00:00,549.0,556.0,547.0,554.0,189034,0.0,0.0,
2025-08-07 00:00:00,555.0,563.0,555.0,562.0,267000,0.0,0.0,
2025-08-08 00:00:00,560.0,564.0,552.0,553.0,99014,0.0,0.0,
2025-08-11 00:00:00,551.0,553.0,547.0,553.0,71054,0.0,0.0,
2025-08-12 00:00:00,549.0,558.0,549.0,556.0,147219,0.0,0.0,
2025-08-13 00:00:00,561.0,564.0,556.0,561.0,145035,0.0,0.0,
2025-08-14 00:00:00,564.0,568.0,560.0,560.0,140167,0.0,0.0,
2025-08-15 00:00:00,560.0,560.0,555.0,558.0,82041,0.0,0.0,
2025-08-18 00:00:00,555.0,561.0,555.0,561.0,138030,0.0,0.0,
2025-08-19 00:00:00,556.0,561.0,546.0,561.0,256057,0.0,0.0,
2025-08-20 00:00:00,561.0,562.0,555.0,559.0,220040,0.0,0.0,
2025-08-21 00:00:00,562.0,570.0,562.0,569.0,212241,0.0,0.0,
2025-08-22 00:00:00,565.0,567.0,561.0,564.0,130026,0.0,0.0,
2025-08-25 00:00:00,564.0,573.0,564.0,572.0,122121,0.0,0.0,
2025-08-26 00:00:00,566.0,571.0,561.0,561.0,831163,0.0,0.0,
2025-08-27 00:00:00,559.0,562.0,553.0,553.0,321253,0.0,0.0,
2025-08-28 00:00:00,550.0,561.0,550.0,557.0,233032,0.0,0.0,
