Date,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,14.8,14.8,14.8,14.8,2,29600.0
2025-01-07 09:06:00,14.7,14.7,14.7,14.7,1,14700.0
2025-01-07 09:10:00,14.65,14.65,14.65,14.65,2,29300.0
2025-01-07 09:12:00,14.65,14.65,14.65,14.65,2,29300.0
2025-01-07 09:13:00,14.65,14.65,14.6,14.6,9,131700.0
2025-01-07 09:18:00,14.6,14.6,14.6,14.6,1,14600.0
2025-01-07 09:21:00,14.6,14.6,14.6,14.6,1,14600.0
2025-01-07 09:27:00,14.6,14.6,14.6,14.6,4,58400.0
2025-01-07 09:31:00,14.6,14.6,14.6,14.6,2,29200.0
2025-01-07 09:33:00,14.6,14.6,14.55,14.55,17,248100.0
2025-01-07 09:36:00,14.55,14.55,14.55,14.55,1,14550.0
2025-01-07 09:38:00,14.55,14.55,14.5,14.5,145,2103900.0
2025-01-07 09:39:00,14.5,14.5,14.5,14.5,1,14500.0
2025-01-07 09:40:00,14.5,14.5,14.5,14.5,2,29000.0
2025-01-07 09:41:00,14.5,14.5,14.5,14.5,3,43500.0
2025-01-07 09:42:00,14.5,14.5,14.5,14.5,5,72500.0
2025-01-07 09:43:00,14.5,14.5,14.5,14.5,5,72500.0
2025-01-07 09:45:00,14.5,14.5,14.5,14.5,10,145000.0
2025-01-07 09:50:00,14.5,14.5,14.5,14.5,6,87000.0
2025-01-07 09:51:00,14.5,14.5,14.5,14.5,2,29000.0
2025-01-07 09:52:00,14.5,14.5,14.5,14.5,3,43500.0
2025-01-07 09:54:00,14.5,14.5,14.5,14.5,2,29000.0
2025-01-07 09:56:00,14.5,14.5,14.5,14.5,1,14500.0
2025-01-07 10:00:00,14.45,14.45,14.45,14.45,3,43350.0
2025-01-07 10:11:00,14.45,14.45,14.45,14.45,2,28900.0
2025-01-07 10:18:00,14.45,14.45,14.45,14.45,2,28900.0
2025-01-07 10:19:00,14.5,14.5,14.5,14.5,11,159500.0
2025-01-07 10:22:00,14.45,14.5,14.45,14.5,2,28950.0
2025-01-07 10:26:00,14.5,14.5,14.5,14.5,1,14500.0
2025-01-07 10:41:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 10:45:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 10:57:00,14.45,14.45,14.45,14.45,2,28900.0
2025-01-07 11:09:00,14.5,14.5,14.5,14.5,2,29000.0
2025-01-07 11:10:00,14.5,14.5,14.5,14.5,1,14500.0
2025-01-07 11:15:00,14.45,14.5,14.45,14.5,3,43400.0
2025-01-07 11:16:00,14.5,14.5,14.5,14.5,1,14500.0
2025-01-07 11:26:00,14.45,14.45,14.45,14.45,3,43350.0
2025-01-07 11:43:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 11:47:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 11:49:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 12:00:00,14.45,14.45,14.45,14.45,3,43350.0
2025-01-07 12:06:00,14.45,14.45,14.45,14.45,1,14450.0
2025-01-07 12:12:00,14.5,14.5,14.4,14.4,123,1774450.0
2025-01-07 12:14:00,14.35,14.35,14.35,14.35,2,28700.0
2025-01-07 12:17:00,14.35,14.35,14.35,14.35,2,28700.0
2025-01-07 12:18:00,14.35,14.35,14.35,14.35,9,129150.0
2025-01-07 12:19:00,14.35,14.35,14.35,14.35,1,14350.0
2025-01-07 12:20:00,14.35,14.35,14.35,14.35,2,28700.0
