Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,38.70418662117878,38.70418662117878,38.36720767473174,38.65604782104492,18638990,0.0,0.0,
2025-03-28 00:00:00,38.60790575480831,38.89674590416381,38.31906927820787,38.80046463012695,19238356,0.0,0.0,
2025-03-31 00:00:00,38.36720939263131,38.89674723607896,38.17465418347419,38.41535186767578,33555773,0.0,0.0,
2025-04-01 00:00:00,38.46349126703954,38.70418895497751,38.22279357910156,38.22279357910156,15280203,0.0,0.0,
2025-04-02 00:00:00,38.07837409431872,38.3672105898223,38.030235290527344,38.030235290527344,12264617,0.0,0.0,
2025-04-07 00:00:00,34.227210998535156,35.47883825984941,34.227210998535156,34.227210998535156,49163075,0.0,0.0,
2025-04-08 00:00:00,35.81581458450505,37.21186182664835,34.901162689807364,36.82674407958984,52594550,0.0,0.0,
2025-04-09 00:00:00,37.74139642312512,37.8376740246572,35.09372198068689,35.47883605957031,49381892,0.0,0.0,
2025-04-10 00:00:00,38.03023305545026,38.31906953397861,36.634185791015625,36.634185791015625,53469740,0.0,0.0,
2025-04-11 00:00:00,36.58604753532115,37.11558169930767,36.39348865584738,36.77860641479492,28889941,0.0,0.0,
2025-04-14 00:00:00,36.537909920130325,36.87488521558561,36.39348983764648,36.39348983764648,21583588,0.0,0.0,
2025-04-15 00:00:00,36.44162709696947,36.63418597453804,36.297210693359375,36.297210693359375,15875609,0.0,0.0,
2025-04-16 00:00:00,36.10465240478515,36.3934888894724,35.71953464336538,36.10465240478515,18738929,0.0,0.0,
2025-04-17 00:00:00,36.15279180287824,36.249073081198304,35.91209411621094,35.91209411621094,15111186,0.0,0.0,
2025-04-18 00:00:00,36.24907134328406,36.24907134328406,35.719533519799796,36.15279006958008,10737493,0.0,0.0,
2025-04-21 00:00:00,35.91209293822223,36.297210693359375,35.81581533581549,36.297210693359375,8032336,0.0,0.0,
2025-04-22 00:00:00,36.05651301458744,36.297210693359375,35.81581533581549,36.297210693359375,12982043,0.0,0.0,
2025-04-23 00:00:00,36.20092982099132,36.441627502441406,36.15279101925233,36.441627502441406,11015708,0.0,0.0,
2025-04-24 00:00:00,36.1046539409984,36.441629242012255,35.96023385613228,36.200931549072266,9199939,0.0,0.0,
2025-04-25 00:00:00,36.29721243028022,36.34535123378715,36.0083759364833,36.056514739990234,9526517,0.0,0.0,
2025-04-28 00:00:00,36.05651419731341,36.15279180287824,35.76767770786369,35.91209411621094,17312007,0.0,0.0,
2025-04-29 00:00:00,35.91209352407527,36.20093000876251,35.91209352407527,36.10465240478515,13648314,0.0,0.0,
2025-04-30 00:00:00,36.00837308751182,36.48976843000393,35.9120918153604,36.3453483581543,20521461,0.0,0.0,
2025-05-02 00:00:00,36.48977171880451,36.48977171880451,36.152792745035335,36.200931549072266,15383214,0.0,0.0,
2025-05-05 00:00:00,36.53790986456613,36.971166438603525,36.345350979132256,36.73046875,26135622,0.0,0.0,
2025-05-06 00:00:00,37.01930350427941,37.16371990701021,36.82674462788325,36.97116470336914,18439200,0.0,0.0,
2025-05-07 00:00:00,37.163722391249664,37.35628128051758,37.06744478299337,37.35628128051758,14182774,0.0,0.0,
2025-05-08 00:00:00,37.35628128051758,37.40442008464572,36.97116717473707,37.35628128051758,15381779,0.0,0.0,
