timestamp,ticker,strategy,mode,action,price,entry_price,qty,reason,pnl_gross,fees,pnl_cash
2026-04-19 20:55:36,1708,mean_reversion_enhanced,PAPER,BUY,42.0,42.0,118,OVERNIGHT_RECOVERY_20260413,0.0,0.0,0.0
2026-04-19 20:55:36,2207,mean_reversion_enhanced,PAPER,BUY,503.0,503.0,9,OVERNIGHT_RECOVERY_20260413,0.0,0.0,0.0
2026-04-19 20:55:36,3149,mean_reversion_enhanced,PAPER,BUY,41.4,41.4,120,OVERNIGHT_RECOVERY_20260413,0.0,0.0,0.0
