timestamp,symbol,regime,actual_winner,simulated_winner,actual_expected_pnl,simulated_expected_pnl,expected_pnl_delta,candidate_list,simulated_order
2026-04-21 09:43:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:48:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:53:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:58:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:03:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:08:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:13:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:18:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:23:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:28:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:33:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:38:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:43:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:48:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:53:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 10:58:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 11:03:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 11:08:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 11:13:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
