ts,Open,High,Low,Close,Volume,Amount
2026-06-13 00:00:00,44551.0,44551.0,44508.0,44508.0,9.0,400737.0
2026-06-13 00:02:00,44600.0,44601.0,44600.0,44601.0,7.0,312201.0
2026-06-13 00:03:00,44583.0,44583.0,44583.0,44583.0,1.0,44583.0
2026-06-13 00:04:00,44576.0,44576.0,44576.0,44576.0,1.0,44576.0
2026-06-13 00:05:00,44613.0,44631.0,44613.0,44631.0,2.0,89244.0
2026-06-13 00:08:00,44645.0,44645.0,44645.0,44645.0,1.0,44645.0
2026-06-13 00:09:00,44650.0,44650.0,44650.0,44650.0,3.0,133950.0
2026-06-13 00:12:00,44650.0,44650.0,44650.0,44650.0,1.0,44650.0
2026-06-13 00:14:00,44688.0,44756.0,44688.0,44756.0,9.0,402515.0
2026-06-13 00:15:00,44739.0,44739.0,44739.0,44739.0,1.0,44739.0
2026-06-13 00:16:00,44756.0,44756.0,44756.0,44756.0,1.0,44756.0
2026-06-13 00:18:00,44727.0,44727.0,44727.0,44727.0,1.0,44727.0
2026-06-13 00:21:00,44703.0,44703.0,44703.0,44703.0,1.0,44703.0
2026-06-13 00:27:00,44703.0,44703.0,44703.0,44703.0,1.0,44703.0
2026-06-13 00:35:00,44727.0,44727.0,44727.0,44727.0,1.0,44727.0
2026-06-13 00:44:00,44755.0,44755.0,44755.0,44755.0,1.0,44755.0
2026-06-13 00:50:00,44794.0,44795.0,44794.0,44795.0,2.0,89589.0
2026-06-13 00:51:00,44799.0,44800.0,44799.0,44800.0,4.0,179199.0
2026-06-13 00:52:00,44800.0,44805.0,44800.0,44805.0,2.0,89605.0
2026-06-13 00:54:00,44811.0,44811.0,44811.0,44811.0,1.0,44811.0
2026-06-13 00:56:00,44798.0,44798.0,44798.0,44798.0,1.0,44798.0
2026-06-13 00:58:00,44810.0,44811.0,44810.0,44811.0,4.0,179243.0
2026-06-13 01:00:00,44830.0,44830.0,44830.0,44830.0,1.0,44830.0
2026-06-13 01:01:00,44840.0,44840.0,44840.0,44840.0,1.0,44840.0
