ts,Open,High,Low,Close,Volume,Amount
2026-06-12 00:01:00,43671.0,43745.0,43671.0,43740.0,154.0,6731998.0
2026-06-12 00:07:00,43698.0,43724.0,43661.0,43703.0,175.0,7646938.0
2026-06-12 00:08:00,43703.0,43720.0,43693.0,43717.0,48.0,2097750.0
2026-06-12 00:12:00,43732.0,43751.0,43726.0,43751.0,72.0,3149350.0
2026-06-12 00:13:00,43747.0,43766.0,43726.0,43763.0,107.0,4680855.0
2026-06-12 00:14:00,43764.0,43781.0,43755.0,43775.0,164.0,7178624.0
2026-06-12 00:17:00,43760.0,43766.0,43741.0,43762.0,29.0,1268861.0
2026-06-12 00:21:00,43746.0,43760.0,43741.0,43741.0,24.0,1050108.0
2026-06-12 00:28:00,43666.0,43674.0,43655.0,43666.0,36.0,1571933.0
2026-06-12 00:29:00,43690.0,43708.0,43684.0,43702.0,10.0,436971.0
2026-06-12 00:37:00,43718.0,43743.0,43710.0,43743.0,17.0,743353.0
2026-06-12 00:46:00,43674.0,43688.0,43645.0,43648.0,20.0,873373.0
2026-06-12 00:48:00,43639.0,43669.0,43632.0,43665.0,8.0,349202.0
2026-06-12 00:51:00,43646.0,43646.0,43603.0,43619.0,27.0,1177750.0
2026-06-12 00:53:00,43581.0,43596.0,43560.0,43560.0,64.0,2788995.0
2026-06-12 00:54:00,43565.0,43605.0,43565.0,43594.0,7.0,305129.0
2026-06-12 00:57:00,43550.0,43581.0,43550.0,43577.0,12.0,522787.0
2026-06-12 01:01:00,43535.0,43555.0,43526.0,43550.0,18.0,783626.0
2026-06-12 01:04:00,43560.0,43563.0,43477.0,43477.0,127.0,5525241.0
2026-06-12 01:06:00,43495.0,43550.0,43495.0,43550.0,18.0,783515.0
2026-06-12 01:12:00,43576.0,43599.0,43576.0,43581.0,12.0,523006.0
2026-06-12 01:14:00,43551.0,43551.0,43520.0,43520.0,15.0,652939.0
2026-06-12 01:16:00,43529.0,43550.0,43500.0,43500.0,28.0,1218581.0
2026-06-12 01:18:00,43523.0,43523.0,43500.0,43500.0,10.0,435121.0
2026-06-12 01:19:00,43500.0,43501.0,43445.0,43461.0,66.0,2869095.0
2026-06-12 01:20:00,43457.0,43488.0,43447.0,43470.0,17.0,738936.0
2026-06-12 01:21:00,43485.0,43485.0,43444.0,43485.0,16.0,695326.0
2026-06-12 01:29:00,43583.0,43767.0,43583.0,43730.0,149.0,6509694.0
2026-06-12 01:30:00,43729.0,44000.0,43711.0,44000.0,838.0,36776336.0
2026-06-12 01:31:00,43999.0,44156.0,43995.0,44143.0,606.0,26706402.0
2026-06-12 01:32:00,44121.0,44181.0,44060.0,44150.0,153.0,6750146.0
2026-06-12 01:33:00,44150.0,44220.0,44102.0,44220.0,205.0,9057440.0
2026-06-12 01:34:00,44222.0,44260.0,44109.0,44235.0,273.0,12064886.0
2026-06-12 01:35:00,44215.0,44279.0,44182.0,44226.0,115.0,5086286.0
2026-06-12 01:36:00,44225.0,44236.0,44150.0,44200.0,84.0,3711718.0
2026-06-12 01:38:00,44171.0,44196.0,44128.0,44186.0,83.0,3665879.0
2026-06-12 01:39:00,44194.0,44220.0,44162.0,44220.0,91.0,4021648.0
2026-06-12 01:44:00,44262.0,44313.0,44258.0,44303.0,111.0,4915821.0
2026-06-12 01:45:00,44308.0,44366.0,44300.0,44359.0,116.0,5142893.0
2026-06-12 01:46:00,44359.0,44405.0,44306.0,44350.0,165.0,7321425.0
2026-06-12 01:48:00,44304.0,44337.0,44290.0,44291.0,45.0,1993927.0
2026-06-12 01:49:00,44296.0,44320.0,44291.0,44298.0,23.0,1019031.0
2026-06-12 01:50:00,44306.0,44306.0,44261.0,44280.0,55.0,2435402.0
2026-06-12 01:51:00,44280.0,44280.0,44170.0,44181.0,121.0,5350691.0
2026-06-12 01:52:00,44189.0,44260.0,44174.0,44260.0,87.0,3845863.0
2026-06-12 01:53:00,44250.0,44287.0,44250.0,44267.0,27.0,1195248.0
2026-06-12 01:54:00,44257.0,44270.0,44231.0,44238.0,26.0,1150609.0
2026-06-12 01:59:00,44260.0,44288.0,44245.0,44275.0,21.0,929661.0
2026-06-12 02:00:00,44238.0,44275.0,44238.0,44275.0,6.0,265582.0
2026-06-12 02:01:00,44276.0,44305.0,44272.0,44295.0,46.0,2037318.0
2026-06-12 02:03:00,44238.0,44245.0,44156.0,44156.0,53.0,2342236.0
2026-06-12 02:04:00,44156.0,44167.0,44046.0,44052.0,127.0,5600240.0
2026-06-12 02:05:00,44048.0,44062.0,44007.0,44045.0,117.0,5151887.0
2026-06-12 02:06:00,44024.0,44038.0,43946.0,43961.0,171.0,7522564.0
2026-06-12 02:07:00,43951.0,44044.0,43950.0,44040.0,39.0,1715964.0
2026-06-12 02:08:00,44040.0,44119.0,44028.0,44119.0,49.0,2159611.0
2026-06-12 02:10:00,44088.0,44100.0,44050.0,44100.0,35.0,1542491.0
2026-06-12 02:12:00,44105.0,44154.0,44105.0,44154.0,24.0,1059118.0
2026-06-12 02:13:00,44160.0,44170.0,44142.0,44142.0,27.0,1192185.0
