ts,Open,High,Low,Close,Volume,Amount
2026-07-13 08:46:00,46585.0,46643.0,46500.0,46565.0,402.0,18723166.0
2026-07-13 08:47:00,46594.0,46644.0,46547.0,46618.0,187.0,8712241.0
2026-07-13 08:48:00,46620.0,46620.0,46554.0,46555.0,113.0,5264026.0
2026-07-13 08:49:00,46554.0,46600.0,46551.0,46600.0,71.0,3306530.0
2026-07-13 08:50:00,46600.0,46600.0,46520.0,46523.0,152.0,7075352.0
2026-07-13 08:51:00,46520.0,46525.0,46467.0,46515.0,186.0,8649561.0
2026-07-13 08:52:00,46520.0,46535.0,46475.0,46480.0,77.0,3580426.0
2026-07-13 08:53:00,46480.0,46480.0,46307.0,46342.0,393.0,18225497.0
2026-07-13 08:54:00,46350.0,46384.0,46330.0,46372.0,186.0,8622189.0
2026-07-13 08:55:00,46370.0,46370.0,46310.0,46341.0,163.0,7552190.0
2026-07-13 08:56:00,46334.0,46368.0,46320.0,46367.0,99.0,4587852.0
2026-07-13 08:57:00,46368.0,46396.0,46330.0,46339.0,118.0,5471021.0
2026-07-13 08:58:00,46330.0,46350.0,46291.0,46348.0,203.0,9402465.0
2026-07-13 08:59:00,46350.0,46374.0,46327.0,46374.0,71.0,3291715.0
2026-07-13 09:00:00,46368.0,46390.0,46338.0,46366.0,112.0,5192926.0
2026-07-13 09:01:00,46357.0,46380.0,46283.0,46377.0,250.0,11581302.0
2026-07-13 09:02:00,46384.0,46480.0,46384.0,46479.0,203.0,9427812.0
2026-07-13 09:03:00,46474.0,46543.0,46463.0,46543.0,263.0,12232239.0
2026-07-13 09:04:00,46548.0,46612.0,46536.0,46590.0,269.0,12530853.0
2026-07-13 09:05:00,46581.0,46602.0,46546.0,46602.0,125.0,5822130.0
2026-07-13 09:06:00,46604.0,46616.0,46498.0,46530.0,189.0,8796514.0
2026-07-13 09:07:00,46528.0,46539.0,46478.0,46530.0,107.0,4975915.0
2026-07-13 09:08:00,46532.0,46532.0,46466.0,46497.0,82.0,3812112.0
2026-07-13 09:09:00,46500.0,46510.0,46427.0,46470.0,115.0,5343445.0
2026-07-13 09:10:00,46470.0,46516.0,46370.0,46370.0,95.0,4412728.0
2026-07-13 09:11:00,46370.0,46443.0,46346.0,46431.0,123.0,5704676.0
2026-07-13 09:12:00,46431.0,46458.0,46387.0,46420.0,94.0,4363230.0
2026-07-13 09:13:00,46398.0,46453.0,46360.0,46420.0,89.0,4130890.0
2026-07-13 09:14:00,46435.0,46488.0,46435.0,46460.0,50.0,2323378.0
2026-07-13 09:15:00,46469.0,46476.0,46400.0,46404.0,67.0,3110475.0
2026-07-13 09:16:00,46405.0,46566.0,46405.0,46566.0,146.0,6789543.0
2026-07-13 09:17:00,46563.0,46573.0,46421.0,46421.0,108.0,5024571.0
2026-07-13 09:18:00,46412.0,46446.0,46343.0,46420.0,135.0,6261741.0
2026-07-13 09:19:00,46422.0,46422.0,46364.0,46396.0,60.0,2783414.0
2026-07-13 09:20:00,46385.0,46418.0,46368.0,46399.0,42.0,1948576.0
2026-07-13 09:21:00,46399.0,46440.0,46399.0,46408.0,40.0,1856871.0
2026-07-13 09:22:00,46416.0,46456.0,46385.0,46423.0,56.0,2599720.0
2026-07-13 09:23:00,46417.0,46442.0,46360.0,46364.0,75.0,3478954.0
2026-07-13 09:24:00,46374.0,46382.0,46300.0,46300.0,196.0,9080070.0
2026-07-13 09:25:00,46302.0,46315.0,46212.0,46251.0,352.0,16283522.0
2026-07-13 09:26:00,46242.0,46262.0,46200.0,46232.0,171.0,7904010.0
2026-07-13 09:27:00,46235.0,46246.0,46168.0,46200.0,217.0,10024778.0
2026-07-13 09:28:00,46207.0,46260.0,46173.0,46193.0,141.0,6513759.0
2026-07-13 09:29:00,46197.0,46213.0,46144.0,46148.0,186.0,8588275.0
2026-07-13 09:30:00,46162.0,46230.0,46162.0,46230.0,87.0,4019406.0
2026-07-13 09:31:00,46220.0,46222.0,46142.0,46191.0,100.0,4617138.0
2026-07-13 09:32:00,46195.0,46262.0,46174.0,46229.0,91.0,4206447.0
