ts,Open,High,Low,Close,Volume,Amount
2026-06-27 00:00:00,45255.0,45270.0,45255.0,45255.0,24.0,1086341.0
2026-06-27 00:01:00,45276.0,45286.0,45260.0,45286.0,13.0,588549.0
2026-06-27 00:02:00,45273.0,45299.0,45270.0,45295.0,16.0,724572.0
2026-06-27 00:03:00,45284.0,45294.0,45259.0,45259.0,11.0,498060.0
2026-06-27 00:04:00,45255.0,45293.0,45255.0,45290.0,15.0,679062.0
2026-06-27 00:05:00,45290.0,45302.0,45286.0,45286.0,19.0,860646.0
2026-06-27 00:06:00,45275.0,45275.0,45263.0,45272.0,6.0,271624.0
2026-06-27 00:07:00,45273.0,45280.0,45260.0,45274.0,9.0,407420.0
2026-06-27 00:08:00,45288.0,45296.0,45274.0,45274.0,6.0,271732.0
2026-06-27 00:09:00,45264.0,45280.0,45262.0,45263.0,7.0,316876.0
2026-06-27 00:10:00,45265.0,45265.0,45245.0,45256.0,38.0,1719673.0
2026-06-27 00:11:00,45255.0,45266.0,45255.0,45265.0,11.0,497883.0
2026-06-27 00:12:00,45266.0,45266.0,45252.0,45257.0,6.0,271548.0
2026-06-27 00:13:00,45263.0,45263.0,45235.0,45235.0,16.0,723947.0
2026-06-27 00:14:00,45239.0,45280.0,45238.0,45278.0,17.0,769440.0
2026-06-27 00:15:00,45285.0,45307.0,45285.0,45301.0,27.0,1223072.0
2026-06-27 00:16:00,45307.0,45324.0,45295.0,45318.0,30.0,1359313.0
2026-06-27 00:17:00,45304.0,45338.0,45304.0,45338.0,26.0,1178497.0
2026-06-27 00:18:00,45332.0,45333.0,45311.0,45314.0,16.0,725151.0
2026-06-27 00:19:00,45320.0,45320.0,45270.0,45272.0,33.0,1494461.0
2026-06-27 00:20:00,45272.0,45300.0,45272.0,45300.0,7.0,316983.0
2026-06-27 00:21:00,45295.0,45300.0,45240.0,45255.0,29.0,1312998.0
2026-06-27 00:22:00,45252.0,45252.0,45180.0,45183.0,46.0,2079788.0
2026-06-27 00:23:00,45205.0,45229.0,45202.0,45217.0,11.0,497360.0
2026-06-27 00:24:00,45211.0,45255.0,45207.0,45255.0,15.0,678436.0
2026-06-27 00:25:00,45262.0,45290.0,45255.0,45271.0,17.0,769614.0
2026-06-27 00:26:00,45268.0,45280.0,45260.0,45260.0,4.0,181075.0
2026-06-27 00:27:00,45264.0,45291.0,45254.0,45291.0,15.0,679012.0
2026-06-27 00:28:00,45280.0,45311.0,45280.0,45311.0,32.0,1449572.0
2026-06-27 00:29:00,45297.0,45309.0,45288.0,45309.0,4.0,181191.0
2026-06-27 00:30:00,45286.0,45303.0,45286.0,45303.0,6.0,271770.0
2026-06-27 00:31:00,45310.0,45404.0,45310.0,45404.0,102.0,4627432.0
2026-06-27 00:32:00,45410.0,45444.0,45404.0,45427.0,32.0,1453587.0
2026-06-27 00:33:00,45417.0,45438.0,45402.0,45433.0,24.0,1090150.0
2026-06-27 00:34:00,45440.0,45456.0,45423.0,45423.0,18.0,817989.0
2026-06-27 00:35:00,45423.0,45450.0,45420.0,45444.0,23.0,1044907.0
2026-06-27 00:36:00,45448.0,45475.0,45421.0,45424.0,30.0,1363402.0
2026-06-27 00:37:00,45420.0,45438.0,45395.0,45420.0,27.0,1226102.0
2026-06-27 00:38:00,45420.0,45459.0,45420.0,45437.0,16.0,727080.0
2026-06-27 00:39:00,45437.0,45445.0,45428.0,45428.0,18.0,817903.0
2026-06-27 00:40:00,45425.0,45425.0,45402.0,45402.0,14.0,635826.0
2026-06-27 00:41:00,45413.0,45422.0,45410.0,45419.0,12.0,545016.0
2026-06-27 00:42:00,45408.0,45419.0,45396.0,45419.0,8.0,363250.0
2026-06-27 00:43:00,45429.0,45465.0,45429.0,45460.0,24.0,1090814.0
2026-06-27 00:44:00,45460.0,45477.0,45457.0,45461.0,53.0,2410016.0
2026-06-27 00:45:00,45461.0,45476.0,45432.0,45436.0,25.0,1136489.0
2026-06-27 00:46:00,45433.0,45460.0,45420.0,45450.0,18.0,818061.0
2026-06-27 00:47:00,45433.0,45433.0,45415.0,45415.0,5.0,227117.0
2026-06-27 00:48:00,45412.0,45433.0,45410.0,45421.0,8.0,363362.0
2026-06-27 00:49:00,45421.0,45425.0,45402.0,45414.0,20.0,908212.0
2026-06-27 00:50:00,45413.0,45436.0,45413.0,45436.0,11.0,499640.0
2026-06-27 00:51:00,45439.0,45488.0,45439.0,45445.0,43.0,1955090.0
2026-06-27 00:52:00,45453.0,45475.0,45453.0,45458.0,8.0,363724.0
2026-06-27 00:53:00,45463.0,45463.0,45438.0,45438.0,18.0,817965.0
2026-06-27 00:54:00,45443.0,45470.0,45442.0,45470.0,7.0,318193.0
2026-06-27 00:55:00,45473.0,45473.0,45459.0,45459.0,14.0,636461.0
2026-06-27 00:56:00,45456.0,45456.0,45440.0,45440.0,8.0,363557.0
2026-06-27 00:57:00,45431.0,45440.0,45426.0,45426.0,12.0,545166.0
2026-06-27 00:58:00,45439.0,45445.0,45439.0,45442.0,9.0,408989.0
2026-06-27 00:59:00,45444.0,45455.0,45444.0,45450.0,17.0,772655.0
2026-06-27 01:00:00,45446.0,45446.0,45440.0,45440.0,3.0,136326.0
2026-06-27 01:01:00,45454.0,45454.0,45426.0,45443.0,35.0,1590238.0
2026-06-27 01:02:00,45457.0,45510.0,45455.0,45493.0,72.0,3275555.0
2026-06-27 01:03:00,45493.0,45509.0,45478.0,45485.0,22.0,1000970.0
2026-06-27 01:04:00,45491.0,45512.0,45491.0,45503.0,8.0,364058.0
2026-06-27 01:05:00,45503.0,45512.0,45486.0,45486.0,10.0,454988.0
2026-06-27 01:06:00,45489.0,45508.0,45489.0,45495.0,7.0,318500.0
2026-06-27 01:07:00,45500.0,45511.0,45497.0,45511.0,9.0,409543.0
2026-06-27 01:08:00,45512.0,45516.0,45500.0,45504.0,11.0,500594.0
