ts,Open,High,Low,Close,Volume,Amount
2026-06-05 00:00:00,46250.0,46250.0,46240.0,46245.0,9.0,416205.0
2026-06-05 00:08:00,46262.0,46263.0,46253.0,46253.0,5.0,231294.0
2026-06-05 00:11:00,46259.0,46259.0,46249.0,46249.0,7.0,323798.0
2026-06-05 00:15:00,46247.0,46252.0,46247.0,46252.0,4.0,184999.0
2026-06-05 00:16:00,46259.0,46268.0,46256.0,46268.0,9.0,416337.0
2026-06-05 00:18:00,46290.0,46320.0,46290.0,46319.0,90.0,4167352.0
2026-06-05 00:20:00,46313.0,46333.0,46308.0,46327.0,26.0,1204403.0
2026-06-05 00:21:00,46320.0,46344.0,46316.0,46344.0,25.0,1158216.0
2026-06-05 00:22:00,46343.0,46343.0,46323.0,46341.0,17.0,787667.0
2026-06-05 00:24:00,46342.0,46366.0,46330.0,46365.0,109.0,5053073.0
2026-06-05 00:25:00,46366.0,46373.0,46360.0,46370.0,42.0,1947418.0
2026-06-05 00:26:00,46370.0,46375.0,46348.0,46350.0,22.0,1019996.0
2026-06-05 00:29:00,46365.0,46390.0,46364.0,46385.0,65.0,3014874.0
2026-06-05 00:30:00,46377.0,46377.0,46364.0,46368.0,30.0,1391107.0
2026-06-05 00:36:00,46303.0,46303.0,46299.0,46299.0,8.0,370400.0
2026-06-05 00:42:00,46332.0,46354.0,46332.0,46350.0,9.0,417093.0
2026-06-05 00:43:00,46350.0,46360.0,46350.0,46360.0,13.0,602582.0
2026-06-05 00:45:00,46361.0,46361.0,46349.0,46349.0,16.0,741659.0
2026-06-05 00:47:00,46338.0,46350.0,46332.0,46340.0,14.0,648743.0
2026-06-05 00:49:00,46344.0,46358.0,46344.0,46358.0,5.0,231748.0
2026-06-05 00:51:00,46364.0,46382.0,46364.0,46382.0,28.0,1298382.0
2026-06-05 00:53:00,46374.0,46376.0,46363.0,46376.0,13.0,602821.0
2026-06-05 00:56:00,46364.0,46364.0,46356.0,46358.0,12.0,556318.0
2026-06-05 01:01:00,46359.0,46359.0,46342.0,46342.0,16.0,741602.0
2026-06-05 01:02:00,46343.0,46352.0,46343.0,46352.0,7.0,324445.0
