ts,Open,High,Low,Close,Volume,Amount
2026-06-19 00:00:00,47493.0,47494.0,47490.0,47492.0,5.0,237462.0
2026-06-19 00:01:00,47500.0,47555.0,47500.0,47540.0,114.0,5418977.0
2026-06-19 00:02:00,47546.0,47548.0,47533.0,47540.0,21.0,998362.0
2026-06-19 00:03:00,47545.0,47560.0,47533.0,47560.0,31.0,1474002.0
2026-06-19 00:04:00,47555.0,47563.0,47545.0,47563.0,21.0,998656.0
2026-06-19 00:05:00,47563.0,47578.0,47547.0,47551.0,29.0,1379352.0
2026-06-19 00:06:00,47547.0,47564.0,47538.0,47556.0,23.0,1093633.0
2026-06-19 00:07:00,47565.0,47565.0,47554.0,47560.0,10.0,475601.0
2026-06-19 00:08:00,47551.0,47559.0,47530.0,47559.0,18.0,855768.0
2026-06-19 00:09:00,47559.0,47559.0,47533.0,47533.0,36.0,1711839.0
2026-06-19 00:10:00,47528.0,47538.0,47525.0,47537.0,17.0,808037.0
2026-06-19 00:11:00,47535.0,47535.0,47526.0,47527.0,12.0,570358.0
2026-06-19 00:12:00,47528.0,47559.0,47528.0,47550.0,30.0,1426497.0
2026-06-19 00:13:00,47547.0,47553.0,47547.0,47553.0,5.0,237747.0
2026-06-19 00:14:00,47545.0,47553.0,47545.0,47553.0,4.0,190196.0
2026-06-19 00:15:00,47559.0,47563.0,47555.0,47558.0,15.0,713418.0
2026-06-19 00:16:00,47565.0,47567.0,47549.0,47556.0,22.0,1046237.0
2026-06-19 00:18:00,47550.0,47563.0,47550.0,47563.0,6.0,285339.0
2026-06-19 00:19:00,47564.0,47565.0,47553.0,47553.0,15.0,713412.0
2026-06-19 00:20:00,47549.0,47549.0,47541.0,47545.0,7.0,332826.0
2026-06-19 00:21:00,47563.0,47565.0,47561.0,47565.0,7.0,332949.0
2026-06-19 00:22:00,47567.0,47592.0,47567.0,47590.0,39.0,1855686.0
2026-06-19 00:23:00,47589.0,47592.0,47580.0,47581.0,13.0,618615.0
2026-06-19 00:24:00,47585.0,47592.0,47580.0,47592.0,8.0,380697.0
2026-06-19 00:25:00,47588.0,47593.0,47587.0,47588.0,18.0,856592.0
2026-06-19 00:26:00,47585.0,47585.0,47575.0,47580.0,9.0,428221.0
2026-06-19 00:27:00,47586.0,47592.0,47586.0,47590.0,7.0,333125.0
2026-06-19 00:28:00,47589.0,47589.0,47584.0,47584.0,9.0,428283.0
2026-06-19 00:29:00,47580.0,47588.0,47580.0,47588.0,9.0,428246.0
2026-06-19 00:30:00,47586.0,47586.0,47581.0,47582.0,8.0,380655.0
2026-06-19 00:31:00,47580.0,47586.0,47575.0,47582.0,59.0,2807223.0
2026-06-19 00:32:00,47586.0,47590.0,47582.0,47590.0,7.0,333093.0
2026-06-19 00:33:00,47588.0,47590.0,47585.0,47586.0,8.0,380699.0
2026-06-19 00:34:00,47584.0,47594.0,47584.0,47593.0,5.0,237957.0
2026-06-19 00:35:00,47590.0,47600.0,47590.0,47600.0,40.0,1903949.0
2026-06-19 00:36:00,47603.0,47609.0,47595.0,47597.0,24.0,1142493.0
2026-06-19 00:37:00,47590.0,47595.0,47590.0,47595.0,3.0,142780.0
2026-06-19 00:38:00,47609.0,47616.0,47609.0,47615.0,11.0,523733.0
2026-06-19 00:39:00,47612.0,47612.0,47600.0,47600.0,11.0,523634.0
2026-06-19 00:40:00,47607.0,47610.0,47607.0,47610.0,7.0,333267.0
2026-06-19 00:41:00,47598.0,47598.0,47598.0,47598.0,6.0,285588.0
2026-06-19 00:42:00,47605.0,47605.0,47602.0,47602.0,6.0,285621.0
2026-06-19 00:43:00,47605.0,47609.0,47605.0,47609.0,10.0,476068.0
2026-06-19 00:44:00,47609.0,47614.0,47609.0,47613.0,4.0,190446.0
2026-06-19 00:45:00,47614.0,47615.0,47607.0,47607.0,9.0,428501.0
2026-06-19 00:46:00,47600.0,47607.0,47599.0,47607.0,7.0,333213.0
2026-06-19 00:47:00,47613.0,47613.0,47604.0,47604.0,3.0,142827.0
2026-06-19 00:48:00,47603.0,47606.0,47598.0,47606.0,7.0,333209.0
2026-06-19 00:49:00,47600.0,47600.0,47599.0,47600.0,3.0,142799.0
2026-06-19 00:50:00,47605.0,47609.0,47605.0,47609.0,2.0,95214.0
2026-06-19 00:51:00,47606.0,47606.0,47585.0,47585.0,10.0,475933.0
2026-06-19 00:52:00,47580.0,47582.0,47575.0,47580.0,14.0,666095.0
2026-06-19 00:54:00,47586.0,47596.0,47580.0,47580.0,4.0,190348.0
2026-06-19 00:55:00,47576.0,47580.0,47564.0,47564.0,14.0,666003.0
2026-06-19 00:56:00,47565.0,47565.0,47552.0,47552.0,5.0,237791.0
2026-06-19 00:57:00,47550.0,47569.0,47550.0,47569.0,13.0,618270.0
2026-06-19 00:58:00,47564.0,47580.0,47564.0,47580.0,3.0,142722.0
2026-06-19 01:00:00,47579.0,47581.0,47579.0,47581.0,5.0,237899.0
2026-06-19 01:01:00,47595.0,47595.0,47567.0,47571.0,13.0,618492.0
2026-06-19 01:02:00,47571.0,47571.0,47571.0,47571.0,2.0,95142.0
2026-06-19 01:03:00,47577.0,47577.0,47577.0,47577.0,1.0,47577.0
2026-06-19 01:04:00,47590.0,47593.0,47577.0,47577.0,11.0,523480.0
2026-06-19 01:05:00,47578.0,47596.0,47577.0,47596.0,8.0,380728.0
2026-06-19 01:06:00,47597.0,47638.0,47597.0,47635.0,52.0,2476257.0
2026-06-19 01:07:00,47632.0,47645.0,47632.0,47645.0,6.0,285840.0
2026-06-19 01:08:00,47641.0,47649.0,47641.0,47647.0,16.0,762336.0
2026-06-19 01:09:00,47649.0,47666.0,47649.0,47666.0,26.0,1239013.0
2026-06-19 01:10:00,47666.0,47676.0,47656.0,47662.0,29.0,1382330.0
2026-06-19 01:11:00,47656.0,47665.0,47656.0,47664.0,15.0,714926.0
2026-06-19 01:12:00,47650.0,47659.0,47646.0,47658.0,17.0,810095.0
2026-06-19 01:13:00,47665.0,47669.0,47665.0,47666.0,11.0,524334.0
2026-06-19 01:14:00,47663.0,47676.0,47663.0,47673.0,9.0,429013.0
2026-06-19 01:15:00,47673.0,47676.0,47672.0,47676.0,10.0,476738.0
2026-06-19 01:16:00,47676.0,47676.0,47660.0,47664.0,18.0,857972.0
2026-06-19 01:17:00,47666.0,47696.0,47666.0,47696.0,33.0,1573447.0
2026-06-19 01:18:00,47695.0,47697.0,47690.0,47695.0,6.0,286169.0
2026-06-19 01:19:00,47692.0,47695.0,47689.0,47689.0,13.0,619982.0
2026-06-19 01:20:00,47690.0,47695.0,47690.0,47695.0,6.0,286160.0
2026-06-19 01:21:00,47696.0,47699.0,47689.0,47695.0,13.0,620041.0
2026-06-19 01:22:00,47692.0,47704.0,47689.0,47691.0,36.0,1717154.0
2026-06-19 01:23:00,47693.0,47693.0,47678.0,47690.0,24.0,1144434.0
2026-06-19 01:24:00,47693.0,47711.0,47687.0,47700.0,16.0,763189.0
2026-06-19 01:25:00,47705.0,47705.0,47700.0,47702.0,11.0,524721.0
2026-06-19 01:26:00,47694.0,47694.0,47690.0,47690.0,3.0,143074.0
2026-06-19 01:27:00,47690.0,47695.0,47684.0,47695.0,6.0,286125.0
2026-06-19 01:28:00,47696.0,47696.0,47688.0,47691.0,6.0,286156.0
2026-06-19 01:29:00,47703.0,47703.0,47696.0,47700.0,5.0,238495.0
2026-06-19 01:30:00,47701.0,47705.0,47701.0,47705.0,3.0,143107.0
2026-06-19 01:31:00,47709.0,47715.0,47708.0,47712.0,13.0,620241.0
2026-06-19 01:32:00,47715.0,47742.0,47713.0,47725.0,25.0,1193170.0
2026-06-19 01:33:00,47729.0,47733.0,47727.0,47727.0,9.0,429573.0
2026-06-19 01:34:00,47727.0,47733.0,47724.0,47730.0,13.0,620470.0
2026-06-19 01:35:00,47725.0,47740.0,47724.0,47733.0,12.0,572787.0
2026-06-19 01:36:00,47730.0,47748.0,47730.0,47744.0,14.0,668335.0
2026-06-19 01:37:00,47744.0,47766.0,47744.0,47764.0,32.0,1527988.0
2026-06-19 01:38:00,47757.0,47757.0,47744.0,47744.0,13.0,620759.0
2026-06-19 01:39:00,47744.0,47757.0,47744.0,47757.0,8.0,382021.0
2026-06-19 01:40:00,47757.0,47757.0,47740.0,47740.0,12.0,572946.0
2026-06-19 01:41:00,47740.0,47745.0,47737.0,47740.0,8.0,381922.0
2026-06-19 01:42:00,47740.0,47755.0,47740.0,47755.0,5.0,238720.0
2026-06-19 01:43:00,47758.0,47764.0,47758.0,47761.0,5.0,238806.0
2026-06-19 01:44:00,47758.0,47765.0,47758.0,47762.0,9.0,429848.0
2026-06-19 01:45:00,47758.0,47768.0,47758.0,47768.0,7.0,334330.0
2026-06-19 01:46:00,47768.0,47775.0,47768.0,47770.0,5.0,238849.0
2026-06-19 01:47:00,47768.0,47768.0,47750.0,47754.0,13.0,620859.0
2026-06-19 01:48:00,47761.0,47761.0,47761.0,47761.0,1.0,47761.0
2026-06-19 01:49:00,47763.0,47763.0,47761.0,47761.0,4.0,191046.0
2026-06-19 01:50:00,47770.0,47772.0,47760.0,47760.0,7.0,334388.0
2026-06-19 01:51:00,47760.0,47760.0,47760.0,47760.0,5.0,238800.0
2026-06-19 01:52:00,47760.0,47760.0,47760.0,47760.0,3.0,143280.0
2026-06-19 01:53:00,47763.0,47774.0,47762.0,47774.0,9.0,429919.0
2026-06-19 01:54:00,47770.0,47774.0,47770.0,47774.0,4.0,191085.0
2026-06-19 01:55:00,47773.0,47774.0,47767.0,47767.0,6.0,286624.0
2026-06-19 01:56:00,47759.0,47760.0,47753.0,47753.0,5.0,238787.0
2026-06-19 01:57:00,47752.0,47756.0,47750.0,47755.0,8.0,382020.0
2026-06-19 01:58:00,47760.0,47760.0,47758.0,47758.0,2.0,95518.0
2026-06-19 01:59:00,47765.0,47765.0,47746.0,47747.0,13.0,620769.0
2026-06-19 02:00:00,47745.0,47748.0,47744.0,47745.0,4.0,190982.0
2026-06-19 02:01:00,47755.0,47759.0,47745.0,47751.0,9.0,429754.0
2026-06-19 02:02:00,47744.0,47751.0,47744.0,47751.0,6.0,286477.0
2026-06-19 02:03:00,47761.0,47761.0,47761.0,47761.0,2.0,95522.0
2026-06-19 02:04:00,47761.0,47761.0,47740.0,47740.0,6.0,286474.0
2026-06-19 02:05:00,47740.0,47741.0,47740.0,47741.0,3.0,143222.0
2026-06-19 02:06:00,47740.0,47750.0,47740.0,47750.0,2.0,95490.0
2026-06-19 02:07:00,47752.0,47756.0,47752.0,47756.0,8.0,382044.0
2026-06-19 02:08:00,47755.0,47761.0,47755.0,47761.0,8.0,382047.0
2026-06-19 02:09:00,47770.0,47783.0,47770.0,47775.0,23.0,1098865.0
2026-06-19 02:10:00,47767.0,47767.0,47767.0,47767.0,1.0,47767.0
2026-06-19 02:11:00,47765.0,47776.0,47764.0,47776.0,22.0,1050912.0
2026-06-19 02:12:00,47776.0,47780.0,47776.0,47777.0,10.0,477779.0
2026-06-19 02:13:00,47770.0,47780.0,47770.0,47780.0,12.0,573263.0
2026-06-19 02:14:00,47787.0,47787.0,47777.0,47782.0,5.0,238914.0
2026-06-19 02:15:00,47770.0,47770.0,47770.0,47770.0,2.0,95540.0
2026-06-19 02:16:00,47770.0,47770.0,47761.0,47762.0,14.0,668721.0
2026-06-19 02:17:00,47767.0,47767.0,47767.0,47767.0,1.0,47767.0
2026-06-19 02:18:00,47767.0,47770.0,47767.0,47770.0,4.0,191071.0
2026-06-19 02:19:00,47770.0,47777.0,47770.0,47777.0,6.0,286635.0
2026-06-19 02:20:00,47784.0,47789.0,47784.0,47789.0,9.0,430082.0
2026-06-19 02:21:00,47782.0,47782.0,47776.0,47776.0,5.0,238900.0
2026-06-19 02:23:00,47793.0,47795.0,47793.0,47795.0,4.0,191177.0
2026-06-19 02:24:00,47785.0,47785.0,47784.0,47784.0,5.0,238921.0
2026-06-19 02:25:00,47786.0,47786.0,47776.0,47777.0,14.0,668932.0
2026-06-19 02:26:00,47783.0,47783.0,47782.0,47782.0,5.0,238913.0
2026-06-19 02:27:00,47779.0,47781.0,47778.0,47778.0,6.0,286673.0
2026-06-19 02:28:00,47778.0,47778.0,47777.0,47777.0,4.0,191111.0
2026-06-19 02:29:00,47770.0,47770.0,47756.0,47756.0,4.0,191052.0
2026-06-19 02:31:00,47750.0,47750.0,47744.0,47744.0,4.0,190990.0
2026-06-19 02:32:00,47750.0,47750.0,47741.0,47741.0,3.0,143241.0
2026-06-19 02:33:00,47740.0,47749.0,47726.0,47726.0,5.0,238667.0
2026-06-19 02:34:00,47730.0,47736.0,47726.0,47736.0,5.0,238654.0
2026-06-19 02:35:00,47743.0,47750.0,47743.0,47750.0,2.0,95493.0
2026-06-19 02:36:00,47740.0,47743.0,47740.0,47743.0,3.0,143223.0
2026-06-19 02:37:00,47748.0,47748.0,47740.0,47740.0,2.0,95488.0
2026-06-19 02:39:00,47735.0,47735.0,47735.0,47735.0,1.0,47735.0
2026-06-19 02:40:00,47735.0,47740.0,47735.0,47740.0,3.0,143210.0
2026-06-19 02:41:00,47735.0,47746.0,47735.0,47746.0,3.0,143227.0
2026-06-19 02:42:00,47748.0,47761.0,47748.0,47761.0,4.0,191007.0
2026-06-19 02:43:00,47760.0,47760.0,47750.0,47750.0,4.0,191017.0
2026-06-19 02:44:00,47740.0,47740.0,47740.0,47740.0,1.0,47740.0
2026-06-19 02:45:00,47740.0,47740.0,47740.0,47740.0,1.0,47740.0
2026-06-19 02:46:00,47740.0,47740.0,47740.0,47740.0,2.0,95480.0
2026-06-19 02:47:00,47750.0,47750.0,47750.0,47750.0,4.0,191000.0
2026-06-19 02:49:00,47744.0,47762.0,47743.0,47762.0,6.0,286510.0
2026-06-19 02:50:00,47760.0,47767.0,47760.0,47767.0,3.0,143294.0
2026-06-19 02:51:00,47766.0,47766.0,47760.0,47760.0,2.0,95526.0
2026-06-19 02:52:00,47751.0,47751.0,47751.0,47751.0,1.0,47751.0
2026-06-19 02:53:00,47771.0,47777.0,47771.0,47777.0,4.0,191102.0
