ts,Close_near,Close_far,spread,spread_ma,spread_std,spread_z,vwap,vwap_std,vwap_z
2026-06-25 23:08:00,45906.0,46157.0,-251.0,-264.85,9.691423229358435,1.4290986651004904,45859.45,41.50393133144877,1.1215804986823161
2026-06-25 23:09:00,45900.0,46162.0,-262.0,-264.5,9.660009807122655,0.2587989091022107,45859.45,41.50393133144877,0.9770158801625851
2026-06-25 23:10:00,45887.0,46151.0,-264.0,-264.2,9.572988314167073,0.020892117846211977,45862.4,40.79267220272316,0.6030494858916436
2026-06-25 23:11:00,45886.0,46144.0,-258.0,-263.55,9.52821295444661,0.582480684104562,45866.85,40.547924863071586,0.4722806423428596
2026-06-25 23:12:00,45799.0,46077.0,-278.0,-264.15,10.05393350621486,-1.3775702804716798,45869.85,40.36449065004656,-1.7552556432399034
2026-06-25 23:13:00,45712.0,45995.0,-283.0,-264.9,10.881660090069495,-1.6633491443569277,45877.5,45.045590942191886,-3.6740554744279015
2026-06-25 23:14:00,45696.0,45954.0,-258.0,-264.75,10.958654354581112,0.6159515376245311,45885.7,56.04331032113553,-3.384882136922162
2026-06-25 23:15:00,45691.0,45953.0,-262.0,-264.7,10.969335248295375,0.24614071307735502,45890.0,60.5579322472806,-3.286109558487051
2026-06-25 23:16:00,45662.0,45937.0,-275.0,-264.85,11.094213759766403,-0.9148913316245398,45896.8,68.08091161615187,-3.448837485077062
2026-06-25 23:17:00,45671.0,45937.0,-266.0,-265.4,10.850175841409015,-0.055298642968546224,45902.1,71.16984873238636,-3.2471616016634135
2026-06-25 23:18:00,45729.0,46007.0,-278.0,-266.3,11.121813559043693,-1.051986705035722,45905.7,72.33700370786947,-2.442733192455607
2026-06-25 23:19:00,45761.0,46037.0,-276.0,-266.35,11.165147841198182,-0.8642966611147347,45905.3,72.60716218231654,-1.9874072427960439
2026-06-25 23:20:00,45794.0,46080.0,-286.0,-268.15,11.29170631831044,-1.5808062569830357,45903.9,73.52686583942916,-1.4946917530798247
2026-06-25 23:21:00,45757.0,46030.0,-273.0,-269.45,10.16948479779862,-0.3490835642694974,45900.5,73.6824623864307,-1.9475462050577024
2026-06-25 23:22:00,45834.0,46101.0,-267.0,-269.05,10.096768633683284,0.20303525557286883,45898.6,73.42550826060413,-0.8798032390966664
2026-06-25 23:23:00,45829.0,46105.0,-276.0,-269.45,10.210804391222815,-0.6414773752428728,45897.85,73.36876935017881,-0.9384101792874184
2026-06-25 23:24:00,45820.0,46090.0,-270.0,-268.6,9.343728546887466,-0.14983311993436904,45900.7,73.37796887322044,-1.0997851431323666
2026-06-25 23:25:00,45859.0,46138.0,-279.0,-269.55,9.389103426734655,-1.0064858773513918,45905.75,70.06303552899719,-0.6672562735402956
2026-06-25 23:26:00,45811.0,46087.0,-276.0,-269.9,9.49736805646838,-0.6422832055924684,45913.3,69.03172421094901,-1.481927348176786
2026-06-25 23:27:00,45812.0,46080.0,-268.0,-270.3,9.222969039022255,0.24937739574628767,45918.5,64.70133814738439,-1.6460246889701362
2026-06-25 23:28:00,45795.0,46088.0,-293.0,-272.4,9.377464588325092,-2.1967558294644958,45923.75,59.5764656833945,-2.161088250588956
2026-06-25 23:29:00,45781.0,46049.0,-268.0,-272.7,9.119672200943393,0.5153694010530108,45927.95,54.79480862999565,-2.681823400320337
2026-06-25 23:30:00,45784.0,46034.0,-250.0,-272.0,10.28540099773646,2.1389540383346852,45928.9,54.09825369452999,-2.6784598412028346
2026-06-25 23:31:00,45813.0,46073.0,-260.0,-272.1,10.150965730568968,1.1920048122674343,45927.9,54.70581610720897,-2.100325124020228
2026-06-25 23:32:00,45825.0,46089.0,-264.0,-271.4,10.205261800712403,0.7251161356275448,45927.4,55.05729073723349,-1.8598808373756686
2026-06-25 23:33:00,45871.0,46137.0,-266.0,-270.55,9.891383810379464,0.4599963045843491,45918.6,60.81326032820885,-0.7827240266859825
2026-06-25 23:34:00,45855.0,46114.0,-259.0,-270.6,9.826923274995996,1.1804305045828039,45902.8,71.0778668648996,-0.672501892760206
2026-06-25 23:35:00,45794.0,46053.0,-259.0,-270.45,9.986701684056762,1.1465246847494508,45888.15,81.76749772606482,-1.1514355045499882
2026-06-25 23:36:00,45821.0,46087.0,-266.0,-270.0,9.973649493066835,0.40105680501210644,45871.25,85.94666338806879,-0.584664930773517
2026-06-25 23:37:00,45850.0,46092.0,-242.0,-268.8,11.763458138168644,2.2782416263328735,45854.8,93.0147696261006,-0.051604707717902
2026-06-25 23:38:00,45865.0,46131.0,-266.0,-268.2,11.574018089534277,0.19008091943361682,45840.25,97.99026536059733,0.252576109564779
2026-06-25 23:39:00,45871.0,46128.0,-257.0,-267.25,11.679379039009994,0.8776151510935845,45833.95,100.99633917372233,0.366844979759848
2026-06-25 23:40:00,45842.0,46100.0,-258.0,-265.85,10.970174877463357,0.715576559871139,45829.75,102.25143159553372,0.11980272362793083
2026-06-25 23:41:00,45876.0,46118.0,-242.0,-264.3,12.044216782122392,1.8515110117496887,45826.2,102.19568432627392,0.4873004210335291
2026-06-25 23:42:00,45874.0,46160.0,-286.0,-265.25,12.981261799022441,-1.5984578634384052,45819.55,102.15286532895756,0.533024696122371
2026-06-25 23:43:00,45866.0,46121.0,-255.0,-264.2,12.915107432771194,0.7123440550448402,45816.45,100.64030530960858,0.4923474729887584
2026-06-25 23:44:00,45871.0,46148.0,-277.0,-264.55,13.172838881977883,-0.9451265677463929,45811.5,97.24223687142936,0.6118740365739328
2026-06-25 23:45:00,45912.0,46174.0,-262.0,-263.7,12.732469888976986,0.13351690715339898,45807.05,94.54460100464792,1.110058098344903
2026-06-25 23:46:00,45954.0,46219.0,-265.0,-263.15,12.406598414172489,-0.14911420022160976,45801.2,86.84687068369068,1.7594186042295457
2026-06-25 23:47:00,45973.0,46234.0,-261.0,-262.8,12.361229712290793,0.1456165803803701,45796.0,82.68838141622085,2.140566751561522
2026-06-25 23:48:00,45960.0,46219.0,-259.0,-261.1,10.125008122154943,0.20740724102778021,45790.8,77.8747983028437,2.1727183079435153
2026-06-25 23:49:00,45913.0,46175.0,-262.0,-260.8,9.997894515189747,-0.12002527113852172,45785.25,73.03775159516854,1.7490954637827416
2026-06-25 23:50:00,45885.0,46138.0,-253.0,-260.95,9.848724202711328,0.8072111510454699,45779.3,67.86139124152996,1.5575866934969436
