timestamp,Open,High,Low,Close,Volume,Amount,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,trading_day,mom_prev,session
2026-01-22 08:46:00,31899.0,32000.0,31899.0,31978.0,7,223712.0,False,0.0,,0.0,31978.0,0.0,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32000.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:47:00,32024.0,32024.0,32024.0,32024.0,1,32024.0,False,0.0,,0.0,31983.75,0.0012584515574315081,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32024.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:48:00,32024.0,32024.0,32024.0,32024.0,2,64048.0,False,0.0,,0.0,31991.8,0.0010065079176539216,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32024.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:49:00,32023.0,32024.0,32023.0,32024.0,2,64047.0,False,0.0,,0.0,31997.166666666668,0.0008386159191178007,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32024.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:50:00,32024.0,32024.0,32024.0,32024.0,1,32024.0,False,0.0,,0.0,31999.23076923077,0.0007740570686795268,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32024.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:52:00,32027.0,32027.0,32027.0,32027.0,1,32027.0,False,0.0,,0.0,32001.214285714286,0.0008057729952211472,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32027.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:53:00,32044.0,32045.0,32044.0,32045.0,2,64089.0,False,0.0,,0.0,32006.6875,0.0011970154674706653,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32045.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:55:00,32050.0,32050.0,32050.0,32050.0,1,32050.0,False,0.0,,0.0,32009.235294117647,0.0012735295144599879,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:56:00,32040.0,32040.0,32040.0,32040.0,2,64080.0,False,0.0,,0.0,32012.473684210527,0.0008598621918758522,False,0,,,,,False,False,False,,,,False,93.37748344370861,93.37748344370861,93.37748344370861,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:57:00,32024.0,32024.0,32024.0,32024.0,1,32024.0,False,0.0,,0.0,32013.05,0.00034204800854653735,False,0,,,,,False,False,False,,,,False,3.7037037037037033,63.48622353037365,83.41373013926363,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:58:00,32019.0,32019.0,32000.0,32000.0,3,96030.0,False,0.0,,0.0,32011.347826086956,-0.000354493854760729,False,0,,,,,False,False,False,,,,False,0.0,42.3241490202491,69.71720309959213,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 08:59:00,32008.0,32008.0,32008.0,32008.0,1,32008.0,False,0.0,,0.0,32011.208333333332,-0.00010022531170718967,False,0,32016.20352630316,,,,False,False,False,,,,False,16.0,33.54943268016607,57.66127962645011,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 09:00:00,32020.0,32020.0,32020.0,32020.0,1,32020.0,False,0.0,,0.0,32011.56,0.00026365475471981653,False,0,32016.7875991796,,,,False,False,False,,,,False,40.0,35.699621786777385,50.34072701322587,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,,2026-01-22,0.0,1
2026-01-22 09:01:00,32010.0,32010.0,32010.0,32010.0,1,32010.0,False,0.0,,0.0,32011.5,-4.6858160348624716e-05,False,0,32015.743353151967,,,,False,False,False,,,,False,20.0,30.46641452451826,43.71595618365667,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,54.53005857644273,2026-01-22,0.0,1
2026-01-22 09:02:00,32020.0,32020.0,32020.0,32020.0,1,32020.0,False,0.0,,0.0,32011.814814814814,0.00025569263200279696,False,0,32016.39822189782,,,,False,False,False,,,,False,40.0,33.64427634967884,40.35872957233073,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,54.68616407851903,2026-01-22,0.0,1
2026-01-22 09:03:00,32000.0,32000.0,31995.0,31995.0,3,95990.0,False,0.0,,0.0,32010.133333333335,-0.0004727669571302951,False,0,32013.106187759695,,,,False,False,False,,,,False,0.0,22.429517566452564,34.38232557037134,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,53.54854832282486,2026-01-22,0.0,1
2026-01-22 09:04:00,32000.0,32006.0,32000.0,32006.0,2,64006.0,False,0.0,,0.0,32009.875,-0.00012105639275379863,False,0,32012.012928104356,,,,False,False,False,,,,False,24.444444444444443,23.101159859116525,30.62193699995307,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,52.61800494058595,2026-01-22,0.0,1
2026-01-22 09:05:00,31991.0,31991.0,31991.0,31991.0,1,31991.0,False,-9.833333333333332,,-3.2777777777777772,32009.303030303032,-0.0005718034624404183,False,0,32008.780169934453,,,,False,False,False,,,,False,0.0,15.400773239411018,25.548215746439055,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,51.30828852099414,2026-01-22,0.0,1
2026-01-22 09:06:00,32015.0,32015.0,32015.0,32015.0,1,32015.0,False,-21.833333333333332,,-7.277777777777778,32009.470588235294,0.00017274299334205735,False,0,32009.737066867612,,,,False,False,False,,,,False,82.75862068965517,37.85338905615907,29.649940183012394,,,-70.0,,,False,False,False,False,31899.0,31899.0,32050.0,True,False,50.62296276305173,2026-01-22,-9.833333333333332,1
2026-01-22 09:07:00,32015.0,32015.0,32015.0,32015.0,1,32015.0,False,-25.33333333333333,16.95,-8.444444444444443,32009.628571428573,0.0001678066510344103,False,0,32010.54674888798,,,,False,False,False,,,,False,82.75862068965517,52.82179960065777,37.373893322227524,32052.523157754375,31981.476842245625,-70.0,32050.0,31899.0,False,False,False,False,31899.0,31899.0,32050.0,True,False,49.98658884496235,2026-01-22,-21.833333333333332,1
2026-01-22 09:09:00,32030.0,32050.0,32028.0,32050.0,4,128158.0,False,-23.0,13.65,-4.388888888888889,32013.76923076923,0.0011317245704372484,False,1,32016.61647982829,,,,False,False,False,,,,False,100.0,68.54786640043851,47.765217681631185,32054.012257441966,31987.18774255803,-23.33333333333333,32050.0,31991.0,True,False,False,False,31899.0,31899.0,32050.0,True,False,50.064111391489725,2026-01-22,-25.33333333333333,1
2026-01-22 09:10:00,32068.0,32093.0,32068.0,32093.0,6,192504.0,False,-6.666666666666666,13.5,5.055555555555556,32024.333333333332,0.002144202845752747,False,1,32028.36779062394,,,,False,False,False,,,,False,100.0,79.03191093362567,58.18744876562935,32070.604891200997,31977.495108799,-23.33333333333333,32093.0,31991.0,True,False,False,False,31899.0,31899.0,32093.0,True,False,50.74842538877478,2026-01-22,-23.0,1
2026-01-22 09:11:00,32096.0,32096.0,32050.0,32053.0,4,128289.0,False,5.166666666666666,15.8,10.166666666666666,32026.673469387755,0.0008220188911411192,False,3,32032.15736129718,,,,False,False,False,,,,False,59.04761904761905,72.3704803049568,62.915125945405165,32073.82129311619,31977.17870688381,70.0,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,50.54911491589124,2026-01-22,-6.666666666666666,1
2026-01-22 09:12:00,32077.0,32077.0,32077.0,32077.0,5,160385.0,False,22.666666666666664,16.95,15.222222222222223,32031.333333333332,0.0014256873478053118,False,3,32039.056228789923,,,,False,False,False,,,,False,81.9047619047619,75.5485741715585,67.12627535412295,32081.659566286886,31974.640433713117,70.0,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,50.364040905356525,2026-01-22,5.166666666666666,1
2026-01-22 09:13:00,32050.0,32050.0,32050.0,32050.0,1,32050.0,False,32.666666666666664,18.3,13.111111111111109,32031.672727272726,0.0005721609634101269,False,3,32040.739885899166,,,,False,False,False,,,,False,56.19047619047619,69.09587484453107,67.78280851759233,32083.791900088818,31975.108099911184,70.0,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,48.998359132987474,2026-01-22,22.666666666666664,1
2026-01-22 09:14:00,32058.0,32059.0,32058.0,32059.0,10,320584.0,False,46.666666666666664,18.6,13.833333333333334,32035.876923076925,0.0007217869196650119,False,3,32043.549134222372,,,,False,False,False,15.94456776221341,,,False,64.76190476190476,67.65121815032231,67.73894506183566,32086.950193013505,31975.149806986494,70.0,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,47.921612270002605,2026-01-22,32.666666666666664,1
2026-01-22 09:17:00,32018.0,32018.0,32015.0,32015.0,3,96051.0,False,44.166666666666664,19.9,7.166666666666667,32034.95588235294,-0.0006229408408186262,False,2,32039.15695972662,,,,False,False,False,12.486064856104349,,,False,0.0,45.100812100214874,60.192900741295404,32085.48407774006,31973.615922259938,23.33333333333333,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,45.32403941488669,2026-01-22,46.666666666666664,1
2026-01-22 09:19:00,32022.0,32027.0,31991.0,31991.0,4,128040.0,False,32.0,21.45,-0.22222222222222143,32032.51388888889,-0.0012959922231795369,False,2,32031.748196691755,,,,False,False,False,7.719590330165374,,,False,0.0,30.06720806680992,50.15100318313358,32084.19166606376,31969.008333936235,23.33333333333333,32096.0,31991.0,False,True,False,False,31899.0,31899.0,32096.0,True,False,42.18503473029284,2026-01-22,44.166666666666664,1
2026-01-22 09:20:00,32006.0,32030.0,32005.0,32030.0,3,96041.0,False,27.166666666666668,22.9,-6.499999999999999,32032.413333333334,-7.534035316728764e-05,False,2,32031.479243354563,,,,False,False,False,7.008311538276757,,,False,37.142857142857146,32.42575775882566,44.242588041697616,32083.374592511584,31968.825407488413,23.33333333333333,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,39.355710812819765,2026-01-22,32.0,1
2026-01-22 09:22:00,32036.0,32036.0,32036.0,32036.0,1,32036.0,False,23.166666666666668,22.4,-6.999999999999999,32032.46052631579,0.00011049646596152519,False,2,32032.174744376938,,,,False,False,False,6.84980751000694,,,False,42.857142857142854,35.90288612493139,41.46268740277554,32084.13316481836,31969.266835181643,23.33333333333333,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,36.90569811917974,2026-01-22,27.166666666666668,1
2026-01-22 09:27:00,32036.0,32038.0,32036.0,32038.0,2,64074.0,False,22.0,21.3,-3.3333333333333335,32032.602564102563,0.00016849820075144452,False,2,32033.070937549717,,,,False,False,False,6.807107117372652,,,False,44.761904761904766,38.85589233725585,40.59375571426898,32084.815375308295,31972.384624691702,23.33333333333333,32096.0,31991.0,False,False,False,False,31899.0,31899.0,32096.0,True,False,34.692120908641094,2026-01-22,23.166666666666668,1
