timestamp,Open,High,Low,Close,Volume,Amount,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,trading_day,mom_prev,session
2026-02-23 08:46:00,34240.0,34370.0,34240.0,34340.0,94,3225777.0,False,0.0,,0.0,34340.0,0.0,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34370.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:47:00,34365.0,34427.0,34351.0,34400.0,48,1650774.0,False,0.0,,0.0,34360.281690140844,0.001155936677624864,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:48:00,34373.0,34410.0,34373.0,34409.0,31,1066417.0,False,0.0,,0.0,34369.011560693645,0.0011635027453651852,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:49:00,34409.0,34416.0,34388.0,34388.0,29,997636.0,False,0.0,,0.0,34371.737623762376,0.0004731322115755219,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:50:00,34380.0,34391.0,34353.0,34391.0,18,618729.0,False,0.0,,0.0,34373.31363636364,0.0005145376388051451,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:51:00,34363.0,34365.0,34331.0,34331.0,21,721389.0,False,0.0,,0.0,34369.6265560166,-0.0011238573091169521,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:52:00,34345.0,34345.0,34308.0,34313.0,31,1064049.0,False,0.0,,0.0,34363.17279411765,-0.0014600745518539297,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:53:00,34317.0,34326.0,34300.0,34300.0,32,1097856.0,False,0.0,,0.0,34356.52302631579,-0.001645190529684623,False,0,,,,,False,False,False,,,,False,,,,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:54:00,34300.0,34300.0,34291.0,34300.0,14,480191.0,False,0.0,,0.0,34354.03459119497,-0.0015728746808917472,False,0,,,,,False,False,False,,,,False,32.0855614973262,32.0855614973262,32.0855614973262,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:55:00,34306.0,34330.0,34305.0,34323.0,11,377492.0,False,0.0,,0.0,34352.99696048632,-0.000873197774296811,False,0,,,,,False,False,False,,,,False,23.52941176470588,29.233511586452764,31.134878193701727,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:56:00,34320.0,34337.0,34300.0,34329.0,23,789381.0,False,0.0,,0.0,34351.42897727273,-0.0006529270525417497,False,0,,,,,False,False,False,,,,False,30.4,29.62234105763518,30.630699148346213,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:57:00,34330.0,34336.0,34301.0,34301.0,15,514916.0,False,0.0,,0.0,34349.36784741144,-0.0014081146304148705,False,0,34329.97712004415,,,,False,False,False,,,,False,8.0,22.414894038423455,27.89209744503863,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:58:00,34303.0,34305.0,34303.0,34304.0,5,171520.0,False,0.0,,0.0,34348.75806451613,-0.0013030475347044926,False,0,34325.980640037356,,,,False,False,False,,,,False,13.0,19.27659602561564,25.020263638564302,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,,2026-02-23,0.0,1
2026-02-23 08:59:00,34317.0,34317.0,34305.0,34305.0,4,137249.0,False,0.0,,0.0,34348.29255319149,-0.001260398988521641,False,0,34322.752849262375,,,,False,False,False,,,,False,18.91891891891892,19.1573703233834,23.065965866837338,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,74.09610453563675,2026-02-23,0.0,1
2026-02-23 09:00:00,34318.0,34319.0,34280.0,34282.0,26,891680.0,False,0.0,,0.0,34344.00497512438,-0.0018054089838762065,False,0,34316.483180145085,,,,False,False,False,,,,False,3.076923076923077,13.79722124122996,19.976384324968215,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,73.35667626839988,2026-02-23,0.0,1
2026-02-23 09:01:00,34282.0,34297.0,34250.0,34276.0,65,2227893.0,False,0.0,,0.0,34334.53961456103,-0.0017049774139450585,False,0,34310.2549985843,,,,False,False,False,,,,False,29.88505747126437,19.1598333179081,19.704200655948178,,,-70.0,,,False,False,False,False,34240.0,34240.0,34427.0,True,False,71.83544878199433,2026-02-23,0.0,1
2026-02-23 09:02:00,34292.0,34296.0,34208.0,34214.0,56,1917608.0,False,0.0,,0.0,34321.63288718929,-0.0031360071807500028,False,0,34295.44653726364,,,,False,False,False,,,,False,4.651162790697675,14.32360980883796,17.910670373578107,,,-70.0,,,False,False,False,False,34240.0,34208.0,34427.0,False,False,69.36784019780646,2026-02-23,0.0,1
2026-02-23 09:03:00,34208.0,34313.0,34208.0,34313.0,32,1096718.0,False,-94.16666666666666,,-31.388888888888886,34321.13513513513,-0.00023702989726598792,False,0,34298.14706999231,,,,False,False,False,,,,False,81.3953488372093,36.680856151628404,24.16739896626154,,,-70.0,,,False,False,False,False,34240.0,34208.0,34427.0,True,False,67.25844852701024,2026-02-23,0.0,1
