Open,High,Low,Close,Volume,trading_day,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_prev,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,timestamp,session,regime,open,high,low,close,volume,amount,bull_align,bear_align,in_pb_zone
37161.0,37166.0,37155.0,37164.0,397.0,2026-04-16,False,60.83333333333333,31.7,12.777777777777777,37100.436105278575,0.001713292386673,True,48.33333333333333,3,37076.06149864565,36957.94803490949,36957.94803490949,,True,False,False,68.217563199898,67.53810803458381,0.6794551653141809,False,82.90598290598291,83.2283472629919,78.60011628128287,37169.72819474663,37035.57180525337,100.0,37184.0,37047.0,False,False,False,False,37000.0,37000.0,37190.0,True,False,47.12515311445189,2026-04-15 16:40:00,2,STRONG,37161.0,37166.0,37155.0,37164.0,397.0,0,True,False,False
37164.0,37183.0,37155.0,37170.0,642.0,2026-04-16,False,69.33333333333333,30.65,12.0,37102.55058946073,0.0018179184306114,False,60.83333333333333,3,37085.00802258416,36964.900558355075,36964.900558355075,,True,False,False,67.36064545971021,67.5026155196091,-0.1419700598988811,False,88.03418803418803,84.83029418672395,80.67684224976323,37179.81485943428,37033.68514056572,100.0,37184.0,37055.0,False,False,False,False,37000.0,37000.0,37190.0,True,False,47.82953112591131,2026-04-15 16:45:00,2,STRONG,37164.0,37183.0,37155.0,37170.0,642.0,0,True,False,False
37170.0,37195.0,37163.0,37195.0,686.0,2026-04-16,False,86.83333333333333,30.95,12.833333333333334,37105.458843490625,0.0024131531936326,False,69.33333333333333,3,37095.483449004714,36972.44480234343,36972.44480234343,,True,False,False,67.91593047283823,67.58527851025492,0.3306519625833033,True,100.0,89.8868627911493,83.74684909689192,37194.34324094629,37030.45675905371,100.0,37195.0,37055.0,True,False,False,False,37000.0,37000.0,37195.0,True,False,48.62486449245061,2026-04-15 16:50:00,2,STRONG,37170.0,37195.0,37163.0,37195.0,686.0,0,True,False,False
37190.0,37195.0,37188.0,37191.0,289.0,2026-04-16,False,95.0,28.05,9.166666666666666,37107.721647654136,0.0022442324305601,False,91.33333333333331,3,37133.15681550054,37102.941137940914,37102.941137940914,,True,False,False,31.053186996417935,22.414813301546808,8.638373694871127,False,96.46017699115043,93.61244435871647,88.85335282685625,37213.38382533702,37032.716174662986,100.0,37195.0,37055.0,False,False,True,False,37000.0,37000.0,37195.0,True,False,25.9915261400028,2026-04-15 16:55:00,2,STRONG,37190.0,37195.0,37188.0,37191.0,289.0,0,True,False,True
37191.0,37203.0,37135.0,37138.0,2009.0,2026-04-16,False,87.33333333333333,29.1,0.5,37110.20062759801,0.0007491032635732,False,95.0,2,37133.618071167155,37104.0906088281,37104.0906088281,,True,False,False,27.437949245060736,23.419440490249595,4.0185087548111404,False,38.095238095238095,75.10670893755702,84.27113819708984,37214.33093423097,37037.26906576903,66.66666666666666,37203.0,37055.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,24.7618235238292,2026-04-15 17:00:00,2,STRONG,37191.0,37203.0,37135.0,37138.0,2009.0,0,True,False,True
37138.0,37138.0,37080.0,37096.0,2141.0,2026-04-16,False,74.83333333333333,30.5,-5.5,37109.06102177743,-0.0003519631437121,False,87.33333333333333,2,37130.03539772266,37103.82534296488,37103.82534296488,,True,False,False,20.942387482660703,22.92402988873182,-1.9816424060711135,False,13.008130081300814,54.40718265213829,74.31648634877266,37214.35052275014,37037.14947724986,66.66666666666666,37203.0,37055.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,23.961066636512243,2026-04-15 17:05:00,2,STRONG,37138.0,37138.0,37080.0,37096.0,2141.0,0,True,False,False
37096.0,37115.0,37050.0,37082.0,1888.0,2026-04-16,False,57.5,31.95,-12.5,37107.272552245595,-0.0006810673624695,False,74.83333333333333,2,37125.46059793955,37103.10975794964,37103.10975794964,,True,False,False,14.497803338526865,21.23878457869083,-6.740981240163965,False,20.91503267973856,43.243132661338386,63.95870178629457,37214.29525708384,37037.30474291617,66.66666666666666,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,23.881910096962542,2026-04-15 17:10:00,2,STRONG,37096.0,37115.0,37050.0,37082.0,1888.0,0,True,False,False
37081.0,37095.0,37076.0,37095.0,627.0,2026-04-16,False,41.5,32.05,-15.277777777777777,37107.008974446806,-0.000323630892888,False,57.5,2,37122.55958861197,37102.84386424637,37102.84386424637,,True,False,False,10.320447631995194,19.0551171893517,-8.734669557356508,False,29.411764705882355,38.63267667618638,55.51669341625851,37213.88291110396,37038.81708889604,66.66666666666666,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,23.808407595952108,2026-04-15 17:15:00,2,STRONG,37081.0,37095.0,37076.0,37095.0,627.0,0,True,False,False
37095.0,37118.0,37080.0,37105.0,922.0,2026-04-16,False,16.0,32.5,-19.61111111111111,37106.9474697835,-5.248261892436394e-05,False,41.5,2,37120.88724683941,37102.9145572219,37102.9145572219,,True,False,False,7.727699455863331,16.789633642654028,-9.061934186790698,False,35.947712418300654,37.73768859022447,49.59035847424717,37213.03486284586,37042.16513715414,66.66666666666666,37203.0,37050.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,22.973933613652992,2026-04-15 17:20:00,2,STRONG,37095.0,37118.0,37080.0,37105.0,922.0,0,True,False,True
37105.0,37110.0,37065.0,37077.0,875.0,2026-04-16,False,-18.666666666666664,33.3,-25.38888888888889,37106.101932819205,-0.0007842896802227,False,16.0,0,37116.707509045176,37102.06489960806,37102.06489960806,,True,False,False,3.3746608625297085,14.106639086629166,-10.731978224099455,False,17.647058823529413,31.04081200132612,43.40717631660682,37213.54471915719,37040.85528084281,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,22.561750163982023,2026-04-15 17:25:00,2,STRONG,37105.0,37110.0,37065.0,37077.0,875.0,0,True,False,False
37077.0,37098.0,37077.0,37082.0,446.0,2026-04-16,False,-41.16666666666666,33.2,-27.555555555555554,37105.759996182845,-0.0006403317486365,False,-18.666666666666664,0,37113.40203199325,37101.407034047144,37101.407034047144,,True,False,False,0.3245632653270149,11.350223922368736,-11.02566065704172,False,20.91503267973856,27.665552227463603,38.159968286892415,37213.81220182151,37040.08779817849,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,22.17900838928755,2026-04-15 17:30:00,2,STRONG,37077.0,37098.0,37077.0,37082.0,446.0,0,True,False,False
37083.0,37088.0,37052.0,37057.0,616.0,2026-04-16,False,-59.166666666666664,33.9,-25.055555555555554,37104.82291829158,-0.0012888598982642,False,-41.16666666666666,0,37108.03040989866,37099.95106571773,37099.95106571773,,True,False,False,-4.0631150602857815,8.267556125837833,-12.330671186123617,False,4.57516339869281,19.96875595120667,32.09623084166384,37216.1270553307,37034.8729446693,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,22.41778178009461,2026-04-15 17:35:00,2,STRONG,37083.0,37088.0,37052.0,37057.0,616.0,0,True,False,False
37061.0,37086.0,37061.0,37076.0,322.0,2026-04-16,False,-75.33333333333333,35.5,-16.666666666666664,37105.29910796678,-0.0007896205844217,False,-57.666666666666664,0,37101.69533625587,37097.14751044648,37097.14751044648,,True,False,False,-5.739084325468866,4.260749890612075,-9.99983421608094,True,23.214285714285715,21.051099088756775,27.189059663200865,37208.87589177537,37032.22410822463,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,19.04607170401608,2026-04-15 17:40:00,2,STRONG,37061.0,37086.0,37061.0,37076.0,322.0,0,True,False,False
37073.0,37084.0,37067.0,37077.0,170.0,2026-04-16,False,-92.16666666666666,35.15,-16.61111111111111,37105.204536483165,-0.0007601234607245,False,-72.5,0,37100.660535847965,37097.007323502454,37097.007323502454,,True,False,False,-6.064551528033917,2.544101324322413,-8.608652852356329,True,39.705882352941174,28.81386686838376,28.82647075877641,37208.30380775517,37032.89619224483,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,19.229854921177573,2026-04-15 17:45:00,2,STRONG,37073.0,37084.0,37067.0,37077.0,170.0,0,True,False,False
37077.0,37094.0,37077.0,37091.0,272.0,2026-04-16,False,-95.16666666666666,34.6,-13.499999999999998,37105.08817949104,-0.0003796832235753,False,-92.16666666666666,0,37099.74048481482,37096.81036207614,37096.81036207614,,True,False,False,-5.939709585138189,0.8473391424302924,-6.787048727568481,True,59.09090909090909,38.90621427589221,32.18638526448167,37208.229020041304,37033.270979958696,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,18.73201755994517,2026-04-15 17:50:00,2,STRONG,37077.0,37094.0,37077.0,37091.0,272.0,0,True,False,False
37086.0,37107.0,37079.0,37103.0,602.0,2026-04-16,False,-86.83333333333333,34.4,-5.0,37104.98751435555,-5.356461458930203e-05,False,-93.66666666666666,1,37100.6818350766,37097.280129308856,37097.280129308856,,True,False,False,-4.5208542561667855,0.0045965693877738,-4.525450825554559,True,77.27272727272727,52.542933181542,40.21590052005008,37207.69073097081,37035.30926902919,0.0,37203.0,37050.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,17.937564152236185,2026-04-15 18:00:00,2,STRONG,37086.0,37107.0,37079.0,37103.0,602.0,0,True,False,True
37090.0,37093.0,37080.0,37080.0,174.0,2026-04-16,False,-92.16666666666666,33.65,-6.555555555555553,37104.95739836424,-0.0006726162786361,False,-95.16666666666666,1,37097.86043864198,37096.25920266381,37096.25920266381,,True,False,False,-6.651702825489338,-0.6524692511536337,-5.999233574335704,True,42.42424242424242,40.07889032534228,34.817220284768545,37208.67149850818,37031.128501491825,33.333333333333336,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,18.269740010229366,2026-04-15 17:55:00,2,STRONG,37090.0,37093.0,37080.0,37080.0,174.0,0,True,False,False
37100.0,37130.0,37098.0,37120.0,774.0,2026-04-16,False,-51.166666666666664,31.95,14.166666666666664,37105.300899919755,0.0003961455566656,False,-70.33333333333333,1,37102.462908078574,37098.111295384064,37098.111295384064,,True,False,False,-1.7971468468967942,-0.9826054977571846,-0.8145413491396095,True,87.17948717948718,69.89858260499527,54.78617894785387,37196.093147115454,37035.50685288455,0.0,37203.0,37050.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,16.547279273786703,2026-04-15 18:05:00,2,STRONG,37100.0,37130.0,37098.0,37120.0,774.0,0,True,False,True
37121.0,37126.0,37103.0,37104.0,402.0,2026-04-16,False,-32.66666666666667,31.55,18.055555555555554,37105.286082620274,-3.466036125986072e-05,False,-51.166666666666664,1,37102.60929778538,37098.304367666555,37098.304367666555,,True,False,False,-1.395114364080655,-1.0651072710218787,-0.3300070930587762,True,66.66666666666666,68.82127729221907,59.46454506264227,37188.31241490601,37036.48758509399,0.0,37203.0,37050.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,15.96893080562186,2026-04-15 18:10:00,2,STRONG,37121.0,37126.0,37103.0,37104.0,402.0,0,True,False,True
37105.0,37107.0,37055.0,37080.0,1178.0,2026-04-16,False,-22.833333333333336,33.3,15.83333333333333,37104.46937376618,-0.0006594724080188,False,-32.66666666666667,1,37100.456031329624,37097.704224464374,37097.704224464374,,True,False,False,-2.97876282496145,-1.447838381809793,-1.5309244431516569,False,35.8974358974359,57.84666349395801,58.92525120641419,37181.75059205823,37034.84940794177,0.0,37203.0,37050.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,15.966847754528866,2026-04-15 18:15:00,2,STRONG,37105.0,37107.0,37055.0,37080.0,1178.0,0,True,False,False
37080.0,37098.0,37030.0,37040.0,1514.0,2026-04-16,False,-10.666666666666666,35.45,13.5,37101.89983151687,-0.0016683736357966,False,-22.833333333333336,1,37094.69831406014,37095.81228267866,37095.81228267866,,False,True,False,-7.376450219380786,-2.633560749323992,-4.742889470056793,False,10.0,41.89777566263868,53.249426025155685,37173.19033801008,37029.609661989925,0.0,37203.0,37030.0,False,True,False,True,37000.0,37000.0,37203.0,True,False,16.637480663071596,2026-04-15 18:20:00,2,STRONG,37080.0,37098.0,37030.0,37040.0,1514.0,0,False,True,True
37040.0,37053.0,37002.0,37016.0,1856.0,2026-04-16,True,-15.5,37.0,5.722222222222224,37097.89827317906,-0.0022076256874711,False,-10.666666666666666,0,37087.2032365306,37093.195486525256,37093.195486525256,,False,True,False,-12.65239959997416,-4.637328519454026,-8.015071080520134,False,10.9375,31.577683775092456,46.02551194180128,37164.956639199496,37021.543360800504,-33.333333333333336,37203.0,37002.0,False,True,False,True,37000.0,37000.0,37203.0,True,False,17.894822558437355,2026-04-15 18:25:00,2,STRONG,37040.0,37053.0,37002.0,37016.0,1856.0,0,False,True,True
37016.0,37038.0,37005.0,37013.0,1011.0,2026-04-16,True,-26.166666666666664,37.75,-1.1111111111111096,37095.79727315008,-0.00223198527155,False,-15.5,0,37080.13626162292,37090.566126311314,37090.566126311314,,False,True,False,-16.881107523797255,-7.086084320322672,-9.795023203474582,False,8.59375,23.916372516728305,38.65579880011029,37148.79018033905,37019.90981966095,-33.333333333333336,37203.0,37002.0,False,False,False,True,37000.0,37000.0,37203.0,True,False,19.06235431841985,2026-04-15 18:30:00,2,STRONG,37016.0,37038.0,37005.0,37013.0,1011.0,0,False,True,True
37013.0,37056.0,37012.0,37052.0,851.0,2026-04-16,True,-36.66666666666666,36.65,-8.666666666666664,37094.903558411665,-0.0011565890269563,False,-26.166666666666664,0,37077.456617658834,37089.301663153565,37089.301663153565,,False,True,False,-16.890709372681158,-9.047009330794369,-7.843700041886789,True,39.0625,28.96508167781887,35.425559759346484,37137.45353891221,37021.446461087784,-33.333333333333336,37162.0,37002.0,False,False,False,True,37000.0,37000.0,37203.0,True,False,19.364947020204664,2026-04-15 18:35:00,2,STRONG,37013.0,37056.0,37012.0,37052.0,851.0,0,False,True,True
37052.0,37105.0,37052.0,37102.0,1381.0,2026-04-16,True,-34.83333333333333,35.2,-6.444444444444443,37095.131020076595,0.0001851720086845,False,-36.66666666666666,1,37079.794082643704,37089.71800206656,37089.71800206656,,False,True,False,-12.717141483655723,-9.78103576136664,-2.936105722289083,True,78.125,45.35172111854591,38.73428021241296,37137.94967951545,37021.350320484555,0.0,37130.0,37002.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,18.016116983673857,2026-04-15 18:40:00,2,STRONG,37052.0,37105.0,37052.0,37102.0,1381.0,0,False,True,False
37096.0,37105.0,37090.0,37099.0,377.0,2026-04-16,True,-35.33333333333333,35.85,-1.6666666666666667,37094.59606991941,0.000118721607651,False,-39.5,1,37080.62844427845,37089.59354651673,37089.59354651673,,False,True,False,-10.43325328618812,-10.222507784642834,-0.2107455015452846,True,75.78125,53.486790956530776,41.89758992088738,37140.90373238982,37017.19626761018,0.0,37130.0,37002.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,18.00869123571446,2026-04-15 18:45:00,2,STRONG,37096.0,37105.0,37090.0,37099.0,377.0,0,False,True,False
