timestamp,session,mtx_code,mtx_close,call_code,call_close,call_bid,call_ask,put_code,put_close,put_bid,put_ask,position,side,entry_price,stop_loss,score,trend
2026-04-16 13:45:36,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:46:36,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:47:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:48:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:49:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:50:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:51:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:52:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:53:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:54:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:55:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:56:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:57:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:58:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 13:59:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:00:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:01:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:02:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:03:37,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:04:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:05:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:06:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:07:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:08:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:09:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:10:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:11:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:12:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:13:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:14:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:15:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:16:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:17:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:18:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:19:38,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:20:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:21:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:22:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:23:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:24:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:25:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:26:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:27:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:28:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:29:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:30:39,1,MXFE6,37644.5,TXO37400E6,1245.0,1070.0,1420.0,TXO37400Q6,1120.0,1050.0,1190.0,0,,0.0,0.0,0.0,
2026-04-16 14:31:17,1,MXFD999,34097.5,TXO20260503C,96.7,95.7,97.7,TXO20260503P,25.0,24.0,26.0,0,,0.0,0.0,0.0,
2026-04-16 14:31:19,1,MXFE6,37643.0,TXO37600E6,1200.0,1000.0,1290.0,TXO37600Q6,1160.0,995.0,1270.0,0,,0.0,0.0,0.0,
2026-04-16 14:32:17,1,MXFD999,34097.5,TXO20260503C,96.7,95.7,97.7,TXO20260503P,25.0,24.0,26.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-16 14:32:19,1,MXFE6,37643.0,TXO37600E6,1200.0,1000.0,1290.0,TXO37600Q6,1160.0,995.0,1270.0,0,,0.0,0.0,0.0,
