timestamp,Open,High,Low,Close,Volume,Amount,vwap,score,momentum,sqz_on,mom_state,regime,bull_align,bear_align,bullish_align,bearish_align,in_pb_zone,fired,atr,mom_velo,trading_day,price_vs_vwap,mom_prev,ema_fast,ema_slow,ema_filter,ema_macro,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,session,open,high,low,close,volume,amount
2026-04-08 15:55:00,34995.0,35003.0,590.0,34963.0,657.0,0.0,35047.221552192,-70.0,0.0,False,0.0,NORMAL,True,False,False,False,True,False,,0.0,2026-04-09,-0.0024030878472514,0.0,35013.675538162446,,,,False,,,,False,99.38260919739196,99.4420189042542,99.46566881154232,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,,2,,,,,,
2026-04-08 16:05:00,34981.0,35005.0,34937.0,35004.0,1531.0,0.0,35043.56845533841,-70.0,0.0,False,0.0,NORMAL,True,False,False,False,True,False,,0.0,2026-04-09,-0.0011291217499393,0.0,35012.18699382976,,,,False,,,,False,99.50089435116266,99.46164405322372,99.46432722543612,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.92380220165158,2,,,,,,
2026-04-08 16:00:00,35001.0,35025.0,34971.0,34988.0,612.0,0.0,35041.752376375094,-70.0,0.0,False,0.0,NORMAL,True,False,False,False,True,False,,0.0,2026-04-09,-0.0015339522920472,0.0,35008.46591785595,,,,False,,,,False,99.45473429115458,99.45934079920067,99.46266508335763,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.9224646591454,2,,,,,,
2026-04-08 16:15:00,35005.0,35015.0,34998.0,34998.0,111.0,0.0,35041.494558581515,-70.0,0.0,False,0.0,NORMAL,True,False,False,False,True,False,,0.0,2026-04-09,-0.0012412301224424,0.0,35006.855776647346,,,,False,,,,False,99.57214304298806,99.4969415471298,99.4740905712817,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.92122265538968,2,,,,,,
2026-04-08 16:10:00,34993.0,35038.0,615.0,35011.0,576.0,0.0,35040.58975943955,-70.0,0.0,False,0.0,NORMAL,True,False,False,False,True,False,,0.0,2026-04-09,-0.0008444423921711,0.0,35007.49334947083,,,,False,,,,False,99.82022732544652,99.6047034732354,99.51762820526628,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.92113630924564,2,,,,,,
2026-04-08 16:25:00,35026.0,35044.0,35021.0,35027.0,211.0,0.0,35040.44364044028,-70.0,-45.666666666666664,False,0.0,NORMAL,True,False,False,False,True,False,,-15.22222222222222,2026-04-09,-0.0003836606801623,0.0,35010.49437262917,,,,False,,,,False,99.95066600888012,99.72002431845031,99.58509357632762,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.92063384769806,2,,,,,,
2026-04-08 16:55:00,35067.0,35102.0,35066.0,35096.0,675.0,0.0,35042.29104882014,-70.0,-47.83333333333333,False,0.0,NORMAL,True,False,False,False,True,False,,-15.944444444444445,2026-04-09,0.0015326894895381,-45.666666666666664,35023.64908453237,,,,False,,,,False,99.9826147426982,99.80755445986628,99.65924720417384,,,,,False,False,False,False,34996.0,515.0,35177.0,False,False,99.91577268497328,2,,,,,,
2026-04-08 17:10:00,35179.0,35182.0,35164.0,35166.0,188.0,0.0,35043.42627031776,-23.33333333333333,-27.333333333333332,True,1.0,NORMAL,True,False,False,False,False,False,20714.15,-9.11111111111111,2026-04-09,0.0034977667062784,-47.83333333333333,35045.54922537354,,,,False,,,,False,99.95374653098985,99.8562851502408,99.72492651952952,35155.00899740791,34912.5910025921,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.90473596407564,2,,,,,,
2026-04-08 17:15:00,35167.0,35174.0,35158.0,35167.0,415.0,0.0,35045.87977227059,70.0,3.999999999999997,True,3.0,NORMAL,True,False,False,False,False,False,20712.4,16.555555555555554,2026-04-09,0.0034560475729657,-27.333333333333332,35064.23395993146,,,,False,,,,False,99.95663737280296,99.88973589109489,99.77986297671798,35175.91377449975,34908.38622550025,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.89448820971856,2,,,,,,
2026-04-08 17:20:00,35170.0,35170.0,35164.0,35165.0,72.0,0.0,35046.28869075999,70.0,37.5,True,3.0,NORMAL,True,False,False,False,True,False,18990.9,28.44444444444444,2026-04-09,0.0033872719102296,3.999999999999997,35079.73642763431,,,,False,,,,False,99.9508201463824,99.91009730952403,99.82327442098668,35193.36316464039,34906.936835359615,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.88497243781552,2,,,,,,
2026-04-08 17:50:00,35108.0,35119.0,35107.0,35119.0,32.0,0.0,35046.39945729791,70.0,71.83333333333333,True,3.0,NORMAL,True,False,False,False,True,False,17272.6,33.05555555555555,2026-04-09,0.0020715549621736,37.5,35085.77697722903,,,,False,,,,False,99.81774524835826,99.87931328913548,99.84195404370294,35200.66390606247,34910.536093937524,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.8761432946728,2,,,,,,
2026-04-08 17:55:00,35118.0,35122.0,35093.0,35095.0,97.0,0.0,35046.62284983178,70.0,108.33333333333331,True,3.0,NORMAL,True,False,False,False,True,False,15551.4,34.77777777777777,2026-04-09,0.0013803655312384,71.83333333333333,35087.19590380917,,,,False,,,,False,99.74831486678043,99.83564714835046,99.83985174525212,35204.346088042264,34914.95391195774,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.86794663690894,2,,,,,,
2026-04-08 18:20:00,35125.0,35133.0,35120.0,35125.0,294.0,0.0,35047.69977099593,70.0,143.66666666666666,True,3.0,NORMAL,True,False,False,False,True,False,13828.3,35.388888888888886,2026-04-09,0.0022055721062766,108.33333333333331,35093.011918607765,,,,False,,,,False,99.83510284375272,99.83546571348457,99.83838973466294,35208.468763007746,34914.33123699226,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.85903773126012,2,,,,,,
2026-04-08 18:30:00,35126.0,35140.0,35120.0,35137.0,262.0,0.0,35048.7799990766,70.0,145.5,True,3.0,NORMAL,True,False,False,False,True,False,12098.1,24.555555555555554,2026-04-09,0.002517063387819,143.66666666666666,35099.77931574503,,,,False,31.96196895992034,,,False,72.04968944099379,90.57354028932096,96.75010658621562,35206.98024200125,34914.919757998745,35182.0,515.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.84987596339325,2,,,,,,
2026-04-08 18:25:00,35132.0,35134.0,35118.0,35131.0,303.0,0.0,35049.91435206265,23.33333333333333,141.66666666666666,True,2.0,NORMAL,True,False,False,False,True,False,10365.95,11.111111111111107,2026-04-09,0.0023134335542984,145.5,35104.5824979381,,,,False,32.08495461855637,,,False,56.03448275862068,79.06052111242089,90.85357809495072,35204.53528218772,34915.86471781228,35182.0,555.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.84136897629106,2,,,,,,
2026-04-08 18:40:00,35147.0,35155.0,35140.0,35152.0,327.0,0.0,35051.41204181435,23.33333333333333,136.5,True,2.0,NORMAL,True,False,False,False,True,False,8637.6,-2.388888888888888,2026-04-09,0.0028697262770941,141.66666666666666,35111.877498255315,,,,False,33.490884070553875,,,False,66.29213483146067,74.80439235210082,85.50384951400076,35215.362478611954,34915.83752138804,35182.0,585.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.83037672533582,2,,,,,,
2026-04-08 18:35:00,35150.0,35150.0,35126.0,35127.0,233.0,0.0,35052.19403250155,23.33333333333333,134.66666666666666,True,2.0,NORMAL,True,False,False,False,True,False,6915.0,-3.611111111111117,2026-04-09,0.0021341308172916,136.5,35114.20403698527,,,,False,32.216431258639204,,,False,41.9753086419753,63.86136444872565,78.28968782557573,35220.8187698042,34922.9812301958,35182.0,585.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.82017310915556,2,,,,,,
2026-04-08 18:50:00,35152.0,35154.0,35152.0,35154.0,6.0,0.0,35052.221147017044,70.0,139.16666666666666,True,3.0,NORMAL,True,False,False,False,True,False,5194.45,-0.8333333333333357,2026-04-09,0.0029036349096415,134.66666666666666,35120.32649283369,,,,False,33.004635679397325,,,False,79.22077922077922,68.98116937274351,75.18684834129833,35227.22576782227,34933.97423217773,35182.0,590.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.8100153642092,2,,,,,,
2026-04-08 18:55:00,35154.0,35162.0,35146.0,35157.0,187.0,0.0,35053.083733215935,23.33333333333333,122.33333333333331,True,2.0,NORMAL,True,False,False,False,True,False,3474.05,-4.722222222222226,2026-04-09,0.0029645399410493,139.16666666666666,35125.96857085927,,,,False,33.485369790483674,,,False,92.7536231884058,76.90532064463095,75.75967244240921,35233.033034259985,34944.66696574001,35182.0,590.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.79911240706348,2,,,,,,
2026-04-08 19:00:00,35145.0,35155.0,35142.0,35147.0,137.0,0.0,35053.646770523366,23.33333333333333,97.0,True,2.0,NORMAL,True,False,False,False,True,False,3473.65,-12.555555555555555,2026-04-09,0.0026631531403213,122.33333333333331,35129.204175342464,,,,False,32.68269287136354,,,False,78.26086956521739,77.35717028482644,76.29217172321496,35235.74518070779,34957.154819292206,35182.0,590.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.7889895913981,2,,,,,,
2026-04-08 19:05:00,35150.0,35154.0,35130.0,35140.0,305.0,0.0,35054.78412575031,23.33333333333333,68.66666666666666,True,2.0,NORMAL,True,False,False,False,True,False,1754.2,-23.5,2026-04-09,0.0024309342183936,97.0,35130.86507144362,,,,False,31.122958044456027,,,False,50.0,68.23811352321763,73.60748565654919,35230.69302423305,34979.90697576696,35182.0,615.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.7795942230203,2,,,,,,
2026-04-08 19:10:00,35138.0,35173.0,35138.0,35157.0,610.0,0.0,35057.40758194135,23.33333333333333,41.666666666666664,True,2.0,NORMAL,True,False,False,False,True,False,1752.55,-26.88888888888889,2026-04-09,0.0028408380689835,68.66666666666666,35134.885829683066,,,,False,30.902391350500693,32.05146987309692,-1.149078522596227,False,70.9090909090909,69.12843931850873,72.1144702105357,35230.76068667455,34995.139313325446,35182.0,615.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.76651000090992,2,,,,,,
2026-04-08 19:15:00,35158.0,35158.0,35141.0,35150.0,307.0,0.0,35058.58835257954,23.33333333333333,27.499999999999996,True,2.0,NORMAL,True,False,False,False,True,False,1750.7,-23.16666666666667,2026-04-09,0.0026073966955298,41.666666666666664,35137.211086654905,,,,False,29.819014124754176,31.604978723428378,-1.785964598674198,False,58.18181818181818,65.47956560627854,69.90283534244999,35224.031807284446,35018.06819271556,35182.0,615.0,False,False,False,False,34996.0,515.0,35182.0,False,False,99.75436036609314,2,,,,,,
2026-04-08 19:20:00,35151.0,35226.0,35133.0,35221.0,2262.0,0.0,35072.53789489672,38.33333333333333,27.333333333333332,True,2.0,NORMAL,True,False,True,False,False,False,1754.0,-13.777777777777777,2026-04-09,0.0042330014881781,27.499999999999996,35150.101688708,35098.26429205486,,,False,34.294214143039426,32.14282580735058,2.151388335688843,True,95.0,75.3197104041857,71.70846036302856,35227.054126231524,35037.34587376847,35226.0,615.0,True,False,False,False,34996.0,515.0,35226.0,False,False,99.72501003375103,2,,,,,,
2026-04-08 19:25:00,35219.0,35259.0,35216.0,35244.0,2204.0,0.0,35085.77904695165,85.0,37.0,False,3.0,NORMAL,True,False,True,False,False,True,35.0,-1.5555555555555571,2026-04-09,0.0045095465270023,27.333333333333332,35164.54758275292,35106.141897889735,,,False,39.244365563150495,33.56313375851057,5.681231804639928,True,88.7218045112782,79.78707510654986,74.40133194420234,35233.09543331963,35054.60456668037,35259.0,35021.0,True,False,False,False,34996.0,515.0,35259.0,False,False,99.68833130943408,2,,,,,,
2026-04-08 19:30:00,35244.0,35249.0,35207.0,35213.0,1274.0,0.0,35091.21540216006,85.0,52.83333333333333,False,3.0,NORMAL,True,False,True,False,True,False,35.45,8.444444444444441,2026-04-09,0.0034705152399037,37.0,35172.00180079093,35111.918011517315,,,False,40.2025256152192,34.8910121298523,5.311513485366902,False,64.34108527131784,74.6384118281392,74.4803585721813,35228.864908495,35077.435091505,35259.0,35066.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.65428344107916,2,,,,,,
2026-04-08 19:40:00,35184.0,35195.0,35181.0,35185.0,523.0,0.0,35092.83221808353,85.0,66.33333333333333,False,3.0,NORMAL,True,False,True,False,True,False,33.3,12.999999999999996,2026-04-09,0.0026263990704339,52.83333333333333,35174.00152374617,35115.868389273135,,,False,38.2614541390285,35.56510053168754,2.69635360734096,False,42.63565891472868,63.97082752366903,70.97718155601055,35229.53974086535,35085.660259134645,35259.0,35093.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.62270159371214,2,,,,,,
2026-04-08 19:45:00,35183.0,35211.0,35182.0,35210.0,686.0,0.0,35095.4231054379,85.0,77.33333333333333,False,3.0,NORMAL,True,False,True,False,True,False,30.45,13.44444444444444,2026-04-09,0.0032647246969462,66.33333333333333,35179.539750862146,35120.95658444756,,,False,38.2989456703508,36.11186955942019,2.1870761109306116,False,62.01550387596899,63.319052974435685,68.42447202881893,35235.4184327291,35084.181567270905,35259.0,35093.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.58767884179038,2,,,,,,
2026-04-08 19:50:00,35209.0,35227.0,35201.0,35210.0,774.0,0.0,35098.212126930215,85.0,86.0,False,3.0,NORMAL,True,False,True,False,True,False,30.95,11.055555555555555,2026-04-09,0.0031850019216224,77.33333333333333,35184.2259430372,35125.769742044984,,,False,37.89186415590666,36.46786847871749,1.4239956771891684,False,62.01550387596899,62.88453660828012,66.57782688863934,35240.806231606264,35083.09376839373,35259.0,35093.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.54902785160589,2,,,,,,
2026-04-08 19:55:00,35212.0,35222.0,35192.0,35216.0,544.0,0.0,35100.19340774868,38.33333333333333,75.33333333333333,False,2.0,NORMAL,True,False,True,False,True,False,32.15,2.999999999999998,2026-04-09,0.0032993149327135,86.0,35189.11425949301,35130.64705328579,,,False,37.61974201033445,36.69824318504089,0.9214988252935612,False,65.87301587301587,63.88069636319205,65.67878338015691,35246.9863625091,35082.0136374909,35259.0,35093.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.51315542078966,2,,,,,,
2026-04-08 20:00:00,35214.0,35253.0,35206.0,35250.0,1154.0,0.0,35105.35467980296,38.33333333333333,71.0,False,2.0,NORMAL,True,False,True,False,True,False,31.6,-2.111111111111112,2026-04-09,0.0041203207179177,75.33333333333333,35198.48129649409,35137.098563919,,,False,39.690076602717454,37.296609868576205,2.393466734141249,True,92.85714285714286,73.53951186117565,68.29902620716317,35258.95060175822,35083.14939824179,35259.0,35093.0,False,False,True,False,34996.0,515.0,35259.0,False,False,99.46609407476925,2,,,,,,
2026-04-08 20:05:00,35250.0,35277.0,35232.0,35236.0,1709.0,0.0,35111.69693784797,85.0,73.16666666666666,False,3.0,NORMAL,True,False,True,False,True,False,32.4,-4.277777777777783,2026-04-09,0.0035402180182878,71.0,35204.253404725765,35142.44458749094,,,False,39.7430159374635,37.785891082353665,1.957124855109832,False,71.52777777777779,72.86893383337637,69.82232874923425,35262.88058367576,35093.31941632424,35277.0,35118.0,False,False,True,False,34996.0,515.0,35277.0,False,False,99.41094952462927,2,,,,,,
2026-04-08 20:10:00,35238.0,35263.0,35228.0,35263.0,865.0,0.0,35115.32545953589,85.0,84.66666666666666,False,3.0,NORMAL,True,False,True,False,True,False,32.25,3.111111111111107,2026-04-09,0.004205415684792,73.16666666666666,35213.29134246027,35148.96109627522,,,False,41.4854269155403,38.525798248990995,2.959628666549307,True,85.41666666666666,77.05151144447314,72.23205631431388,35273.94469008725,35096.05530991275,35277.0,35118.0,False,False,True,False,34996.0,515.0,35277.0,False,False,99.3597573593433,2,,,,,,
2026-04-08 20:15:00,35260.0,35282.0,35198.0,35216.0,1733.0,0.0,35119.94079678324,85.0,84.83333333333333,False,3.0,NORMAL,True,False,True,False,True,False,35.45,4.611111111111107,2026-04-09,0.002735175545215,84.66666666666666,35213.70805900484,35152.58482080088,,,False,38.62850757453998,38.54634011410079,0.0821674604391873,False,34.65346534653465,62.91882941182698,69.12764734681825,35275.913936869074,35101.98606313092,35282.0,35118.0,False,False,True,False,34996.0,515.0,35282.0,False,False,99.31233057935944,2,,,,,,
2026-04-08 20:20:00,35217.0,35227.0,35105.0,35144.0,4442.0,0.0,35122.47064671906,38.33333333333333,70.0,False,2.0,NORMAL,True,False,True,False,True,False,40.6,-1.0555555555555547,2026-04-09,0.0006129794654109,84.83333333333333,35202.983742234865,35152.120776433265,,,False,30.206379799397837,36.8783480511602,-6.671968251762365,False,22.033898305084744,49.290519042912905,62.51527124551647,35274.91896808898,35104.281031911014,35282.0,35105.0,False,False,False,False,34996.0,515.0,35282.0,False,False,99.26865282681926,2,,,,,,
2026-04-08 20:25:00,35144.0,35203.0,35118.0,35187.0,1910.0,0.0,35125.262037414504,38.33333333333333,54.0,True,2.0,NORMAL,True,False,True,False,True,False,43.65,-10.22222222222222,2026-04-09,0.0017576513029207,70.0,35200.52470496796,35154.00613986931,,,False,26.69381382400752,34.841441205729666,-8.147627381722145,False,46.32768361581921,48.30290723388168,57.777816574971546,35274.83784973043,35107.86215026957,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,99.22809491374623,2,,,,,,
2026-04-08 20:30:00,35188.0,35230.0,35182.0,35219.0,1252.0,0.0,35127.846716293,38.33333333333333,34.333333333333336,True,2.0,NORMAL,True,False,True,False,True,False,44.75,-16.833333333333332,2026-04-09,0.0025949009753768,54.0,35203.367058049815,35157.519321497995,,,False,26.190306990596586,33.11121436270305,-6.92090737210647,True,64.40677966101694,53.67086470959343,56.40883261984551,35274.50129065226,35117.39870934773,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,99.17191909137468,2,,,,,,
2026-04-08 20:35:00,35222.0,35246.0,35207.0,35243.0,1091.0,0.0,35130.548659053275,38.33333333333333,24.5,True,2.0,NORMAL,True,False,True,False,True,False,45.35,-15.16666666666667,2026-04-09,0.0032009560123321,34.333333333333336,35209.46443373446,35162.13989871432,,,False,27.41188645740476,31.971348781643396,-4.559462324238634,True,77.96610169491525,61.76927703803404,58.195647425908355,35279.028774697974,35121.77122530203,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,99.10796527879651,2,,,,,,
2026-04-08 20:40:00,35243.0,35246.0,35221.0,35238.0,772.0,0.0,35132.30356047304,38.33333333333333,12.833333333333332,True,2.0,NORMAL,True,False,True,False,True,False,45.8,-13.722222222222223,2026-04-09,0.0030085257388552,24.5,35213.854520852234,35166.24044472976,,,False,27.65771781792864,31.108622588900445,-3.4509047709718033,True,75.14124293785311,66.22659900464039,60.8726312854857,35282.003309339125,35126.89669066087,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,99.04857959568824,2,,,,,,
2026-04-08 20:45:00,35240.0,35271.0,35222.0,35239.0,1317.0,0.0,35135.19573539703,38.33333333333333,7.833333333333333,True,2.0,NORMAL,True,False,True,False,True,False,47.5,-8.833333333333337,2026-04-09,0.0029544239737476,12.833333333333332,35217.72305610574,35170.17339366329,,,False,27.61490514804609,30.409879100729576,-2.7949739526834847,True,75.70621468926554,69.38647089951544,63.71057782349562,35283.08974750432,35135.01025249569,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,98.97211964137004,2,,,,,,
2026-04-08 20:50:00,35239.0,35267.0,35232.0,35263.0,677.0,0.0,35136.95209386355,85.0,17.666666666666668,True,3.0,NORMAL,True,False,True,False,True,False,48.05,-2.27777777777778,2026-04-09,0.0035873318152278,7.833333333333333,35224.68873978178,35175.19104805987,,,False,29.181192598727648,30.16414180032919,-0.9829492016015422,True,89.26553672316385,76.01282617406491,67.81132727368538,35285.42550144076,35144.97449855923,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,98.90112111236029,2,,,,,,
2026-04-08 20:55:00,35262.0,35264.0,35237.0,35244.0,602.0,0.0,35138.24443998797,85.0,28.0,True,3.0,NORMAL,True,False,True,False,True,False,47.65,5.055555555555554,2026-04-09,0.0030096995936336,17.666666666666668,35227.65970289227,35178.91045086744,,,False,28.560122167225927,29.84333787370854,-1.2832157064826113,False,78.53107344632768,76.85224193148584,70.8249654929522,35285.2269606321,35153.87303936791,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,98.8351939068512,2,,,,,,
2026-04-08 21:00:00,35246.0,35282.0,35235.0,35266.0,1324.0,0.0,35141.54882884995,85.0,34.83333333333333,True,3.0,NORMAL,True,False,True,False,True,False,49.15,8.999999999999996,2026-04-09,0.003541425329776,28.0,35233.558210139614,35183.617994063796,,,False,29.50304280161072,29.775278859288974,-0.2722360576782598,True,90.96045197740112,81.5549786134576,74.40163653312068,35285.41408857892,35165.28591142108,35282.0,35105.0,False,False,True,False,34996.0,515.0,35282.0,False,False,98.75486173145916,2,,,,,,
2026-04-08 21:05:00,35268.0,35306.0,35244.0,35299.0,1723.0,0.0,35146.67599032356,85.0,40.33333333333333,True,3.0,NORMAL,True,False,True,False,False,False,47.6,7.555555555555551,2026-04-09,0.0043339520846403,34.83333333333333,35243.626177810445,35189.854859249535,,,False,32.53805990488763,30.32783506840871,2.210224836478922,True,96.27659574468083,86.46218432386536,78.42181913003557,35297.67244937826,35160.82755062174,35306.0,35105.0,True,False,True,False,34996.0,515.0,35306.0,False,False,98.65291193428868,2,,,,,,
2026-04-08 21:10:00,35298.0,35299.0,35272.0,35291.0,910.0,0.0,35149.11616067779,38.33333333333333,36.166666666666664,True,2.0,NORMAL,True,False,True,False,True,False,46.8,2.722222222222219,2026-04-09,0.0040366260896465,40.33333333333333,35250.9144581473,35195.32216415497,,,False,33.906941568078764,31.043656368342724,2.8632851997360405,True,87.90322580645162,86.94253148472745,81.26205658159954,35305.18890076473,35158.011099235264,35306.0,35105.0,False,False,True,False,34996.0,515.0,35306.0,False,False,98.55824426548747,2,,,,,,
2026-04-08 21:15:00,35292.0,35313.0,35284.0,35303.0,1147.0,0.0,35152.32714802889,85.0,45.83333333333333,True,3.0,NORMAL,True,False,True,False,True,False,46.15,3.666666666666664,2026-04-09,0.0042862838450671,36.166666666666664,35258.92761843233,35201.14258771416,,,False,35.550288266385905,31.94498274795136,3.6053055184345446,True,90.56603773584906,88.150366901768,83.5581600216557,35315.66434006826,35156.53565993174,35313.0,35105.0,False,False,True,False,34996.0,515.0,35313.0,False,False,98.45189172739934,2,,,,,,
2026-04-08 21:20:00,35303.0,35306.0,35275.0,35302.0,1019.0,0.0,35155.051243123526,85.0,63.33333333333333,True,3.0,NORMAL,True,False,True,False,True,False,46.1,7.666666666666664,2026-04-09,0.0041800182813051,45.83333333333333,35265.55413867351,35206.59433972961,,,False,36.35290703838109,32.82656760603731,3.526339432343782,False,88.04347826086956,88.11473735480186,85.07701913270442,35322.88785790392,35161.01214209607,35313.0,35105.0,False,False,True,False,34996.0,515.0,35313.0,False,False,98.35332529963186,2,,,,,,
