timestamp,trading_day,session,score,side,price_mtx,strike,dte,mid_trend,iv,delta,gamma,vega,vwap,squeeze_on,sqz_on,fired,bullish_align,bearish_align,bull_align,bear_align,bullish_sign,bearlish_sign,bearish_sign,Open,High,Low,Close,Volume,open,high,low,close,volume,completed_bar_timestamp,bar_source,bar_freshness_minutes,Trading_day,momentum,mom_prev,price_vs_vwap,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,breakout_strength,trend_strength_raw,bar_quality,bar_quality_issues,bar_reference_price,bar_max_reference_deviation,ema_200_up
2026-04-27 15:34:36,2026-04-28,2.0,-93.33333333333334,P,39823.0,39800.0,22.35,BEAR,0.3543,-0.4745,0.000115,38.9242,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6029.599826366667,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39823.0,2246.0,
2026-04-27 15:41:32,2026-04-28,2.0,-26.666666666666668,,39869.5,39900.0,22.35,BULL,0.3411,0.5188,0.000119,39.0062,39844.95931263858,False,False,False,False,True,False,True,False,True,True,39826.0,39875.0,39826.0,39870.0,634.0,39826.0,39875.0,39826.0,39870.0,634.0,2026-04-27 15:40:00,api-1m,1.3619625,2026-04-28,-207.16666666666663,-244.66666666666663,0.0006284530789689,1.0,39929.469045291225,40020.92443108803,40020.92443108803,39735.45806223286,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,False,0.0628453078968925,-0.0156749348759615,PASS,,39869.5,43.5,
2026-04-27 15:42:33,2026-04-28,2.0,-93.33333333333334,P,39861.5,39900.0,22.35,BEAR,0.3536,-0.4816,0.000115,39.0001,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6037.548735183333,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39861.5,2284.5,
2026-04-27 15:43:34,2026-04-28,2.0,-93.33333333333334,P,39863.5,39900.0,22.34,BEAR,0.3538,-0.4813,0.000115,39.001,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6038.567893816667,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39863.5,2286.5,
2026-04-27 15:44:35,2026-04-28,2.0,-93.33333333333334,P,39872.5,39900.0,22.34,BEAR,0.3549,-0.4803,0.000115,39.0047,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6039.5815851,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39872.5,2295.5,
2026-04-27 15:45:46,2026-04-28,2.0,-26.666666666666668,,39865.5,39900.0,22.34,BULL,0.3429,0.5184,0.000119,39.0041,39845.68548640991,False,False,False,False,True,False,True,False,True,True,39865.0,39879.0,39855.0,39870.0,172.0,39865.0,39879.0,39855.0,39870.0,172.0,2026-04-27 15:45:00,api-1m,0.6173473666666667,2026-04-28,-160.0,-208.16666666666663,0.0006102169731371,1.0,39923.28831988934,40015.78581765274,40015.78581765274,39736.73768053395,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,False,0.0610216973137158,-0.0140482136128634,PASS,,39865.5,13.5,
2026-04-27 15:46:47,2026-04-28,2.0,-93.33333333333334,P,39880.5,39900.0,22.34,BEAR,0.3533,-0.4794,0.000115,39.0083,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6041.7841631,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39880.5,2303.5,
2026-04-27 15:47:48,2026-04-28,2.0,-93.33333333333334,P,39868.0,39900.0,22.34,BEAR,0.3544,-0.4808,0.000115,39.0028,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6042.800920183334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39868.0,2291.0,
2026-04-27 15:48:49,2026-04-28,2.0,-93.33333333333334,P,39860.0,39900.0,22.34,BEAR,0.3534,-0.4818,0.000115,38.9995,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6043.813825616667,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39860.0,2283.0,
2026-04-27 15:49:51,2026-04-28,2.0,-93.33333333333334,P,39847.5,39900.0,22.34,BEAR,0.3544,-0.4832,0.000115,38.9932,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6044.82742705,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39847.5,2270.5,
2026-04-27 15:50:54,2026-04-28,2.0,-26.666666666666668,,39842.5,39900.0,22.34,BULL,0.3434,0.5157,0.000119,38.9929,39846.1486432957,False,False,False,False,True,False,True,False,True,True,39863.0,39863.0,39836.0,39845.0,190.0,39863.0,39863.0,39836.0,39845.0,190.0,2026-04-27 15:50:00,api-1m,0.8560569333333333,2026-04-28,-135.66666666666666,-161.33333333333331,-2.8826959061598175e-05,1.0,39915.14294702006,40009.93258740452,40009.93258740452,39737.73610761312,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,True,-0.0028826959061598,-0.0184944911316555,PASS,,39842.5,20.5,
2026-04-27 15:52:34,2026-04-28,2.0,-26.666666666666668,,39866.0,39900.0,22.34,BULL,0.3441,0.5185,0.000118,39.0041,39846.85386567747,False,False,False,False,True,False,True,False,True,True,39863.0,39881.0,39836.0,39867.0,336.0,39863.0,39881.0,39836.0,39867.0,336.0,2026-04-27 15:50:00,api-1m,2.37214455,2026-04-28,-132.0,-161.33333333333331,0.0005055890834052,1.0,39917.238185115304,40010.65389887993,40010.65389887993,39737.95501308575,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,False,0.0505589083405254,-0.0132462308550963,PASS,,39866.0,30.0,
2026-04-27 15:53:34,2026-04-28,2.0,-93.33333333333334,P,39864.5,39900.0,22.34,BEAR,0.3539,-0.4812,0.000115,39.0014,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6048.569114933333,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39864.5,2287.5,
2026-04-27 15:54:22,2026-04-28,2.0,-26.666666666666668,,39857.0,39900.0,22.34,BULL,0.3453,0.5175,0.000118,38.9997,39846.968261671354,False,False,False,False,True,False,True,False,True,True,39867.0,39870.0,39866.0,39866.0,10.0,39867.0,39870.0,39866.0,39866.0,10.0,2026-04-27 15:55:00,api-1m,0.0,2026-04-28,-87.49999999999999,-132.0,0.0004776207365053,1.0,39912.358357961464,40005.91114809698,40005.91114809698,39739.229092557536,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,False,0.047762073650537,-0.0122248616780794,PASS,,39857.0,13.0,
2026-04-27 15:55:24,2026-04-28,2.0,-93.33333333333334,,39847.0,39900.0,22.34,BULL,0.3441,0.5163,0.000118,38.9951,39846.31518597032,False,False,False,False,True,False,True,False,True,True,39867.0,39870.0,39866.0,39866.0,10.0,39867.0,39870.0,39866.0,39866.0,10.0,2026-04-27 15:55:00,api-1m,0.38118885,2026-04-28,-90.5,-135.0,0.0004940184290016,1.0,39910.71981528965,39954.48876877134,39954.48876877134,39229.68341708543,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,False,0.0494018429001679,-0.0117933072806243,PASS,,39847.0,23.0,
2026-04-27 15:57:05,2026-04-28,2.0,-26.666666666666668,,39833.0,39800.0,22.34,BULL,0.345,0.5265,0.000118,38.928,39846.723984048615,False,False,False,False,True,False,True,False,True,True,39867.0,39870.0,39831.0,39837.0,239.0,39867.0,39870.0,39831.0,39837.0,239.0,2026-04-27 15:55:00,api-1m,1.850423,2026-04-28,-92.33333333333331,-132.0,-0.0002440347179483,1.0,39909.59645319956,40004.96032842485,40004.96032842485,39738.94053534361,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,True,-0.0244034717948386,-0.0191439394687138,PASS,,39833.0,37.0,
2026-04-27 15:58:31,2026-04-28,2.0,-26.666666666666668,,39836.5,39800.0,22.33,BULL,0.3445,0.5269,0.000118,38.9287,39846.72628114716,False,False,False,False,True,False,True,False,True,True,39867.0,39870.0,39828.0,39840.0,342.0,39867.0,39870.0,39828.0,39840.0,342.0,2026-04-27 15:55:00,api-1m,3.3487925166666668,2026-04-28,-91.83333333333331,-132.0,-0.0001688038585579,1.0,39909.88216748527,40005.058689080586,40005.058689080586,39738.97038608987,40359.0,39800.0,False,False,False,True,39863.0,39772.0,39898.0,False,True,-0.0168803858557926,-0.0184281728007266,PASS,,39836.5,33.5,
2026-04-27 15:59:32,2026-04-28,2.0,-93.33333333333334,P,39822.0,39800.0,22.33,BEAR,0.3542,-0.4746,0.000115,38.924,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6054.528377433334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39822.0,2245.0,
2026-04-27 16:00:34,2026-04-28,2.0,-93.33333333333334,,39810.0,39800.0,22.33,BULL,0.3442,0.5237,0.000118,38.9223,39844.60268185158,False,False,False,False,True,False,True,False,True,True,39867.0,39870.0,39803.0,39804.0,595.0,39867.0,39870.0,39803.0,39804.0,595.0,2026-04-27 15:55:00,api-1m,5.547115183333333,2026-04-28,-97.83333333333331,-132.0,-0.0010190258935641,1.0,39906.366073793055,39953.02679618332,39953.02679618332,39229.46231155779,40359.0,39800.0,False,False,False,False,39863.0,39772.0,39898.0,False,True,-0.1019025893564141,-0.0269943583065573,PASS,,39810.0,60.0,
2026-04-27 16:02:24,2026-04-28,2.0,-26.666666666666668,P,39760.5,39800.0,22.33,BEAR,0.3543,-0.4817,0.000115,38.9017,39838.50260504202,False,False,False,False,True,False,True,False,True,True,39837.0,39837.0,39756.0,39766.0,1202.0,39837.0,39837.0,39756.0,39766.0,1202.0,2026-04-27 16:00:00,api-1m,2.2346390833333336,2026-04-28,-75.83333333333333,-92.0,-0.0018199129058842,1.0,39896.092936114794,39997.18898736926,39997.18898736926,39739.22948623077,40359.0,39766.0,False,True,False,False,39863.0,39756.0,39898.0,False,True,-0.1819912905884271,-0.0343123687918227,PASS,,39760.5,76.5,
2026-04-27 16:03:31,2026-04-28,2.0,-93.33333333333334,P,39771.0,39800.0,22.33,BEAR,0.3543,-0.4805,0.000115,38.9064,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6058.507135783334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39771.0,2194.0,
2026-04-27 16:04:46,2026-04-28,2.0,-26.666666666666668,P,39778.0,39800.0,22.33,BEAR,0.3552,-0.4796,0.000115,38.9091,39835.5622818153,False,False,False,False,True,False,True,False,True,True,39774.0,39784.0,39771.0,39781.0,80.0,39774.0,39784.0,39771.0,39781.0,80.0,2026-04-27 16:05:00,api-1m,0.0,2026-04-28,-62.16666666666666,-74.66666666666666,-0.0013696877536031,1.0,39885.73487870704,39990.32280718676,39990.32280718676,39739.71407192259,40359.0,39773.0,False,False,False,False,39863.0,39746.0,39898.0,False,True,-0.136968775360317,-0.0276331315730526,PASS,,39778.0,7.0,
2026-04-27 16:05:47,2026-04-28,2.0,-26.666666666666668,P,39794.5,39800.0,22.33,BEAR,0.3559,-0.4777,0.000115,38.9152,39835.15140845071,False,False,False,False,True,False,True,False,True,True,39774.0,39799.0,39771.0,39798.0,256.0,39774.0,39799.0,39771.0,39798.0,256.0,2026-04-27 16:05:00,api-1m,0.6278679500000001,2026-04-28,-59.33333333333333,-74.66666666666666,-0.0009326287747666,1.0,39887.35392632608,39990.880184235946,39990.880184235946,39739.88322615145,40359.0,39773.0,False,False,False,False,39863.0,39746.0,39898.0,False,True,-0.0932628774766643,-0.023575038547039,PASS,,39794.5,23.5,
2026-04-27 16:06:54,2026-04-28,2.0,-93.33333333333334,P,39780.5,39800.0,22.33,BEAR,0.3542,-0.4794,0.000115,38.9103,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6061.895552749999,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39780.5,2203.5,
2026-04-27 16:07:55,2026-04-28,2.0,-93.33333333333334,P,39782.5,39800.0,22.33,BEAR,0.3545,-0.4791,0.000115,38.911,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6062.911956566666,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39782.5,2205.5,
2026-04-27 16:08:56,2026-04-28,2.0,-93.33333333333334,P,39782.0,39800.0,22.33,BEAR,0.3544,-0.4792,0.000115,38.9109,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6063.926988866666,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39782.0,2205.0,
2026-04-27 16:09:52,2026-04-28,2.0,-33.33333333333334,P,39750.5,39800.0,22.33,BEAR,0.3544,-0.4828,0.000115,38.8969,39832.63850154519,False,False,False,False,True,False,True,False,True,True,39782.0,39782.0,39756.0,39767.0,144.0,39782.0,39782.0,39756.0,39767.0,144.0,2026-04-27 16:10:00,api-1m,0.0,2026-04-28,-69.83333333333333,-62.33333333333333,-0.001647857235032,0.0,39874.34062722019,39982.96903602934,39982.96903602934,39739.9757224532,40359.0,39767.0,False,True,False,False,39863.0,39746.0,39898.0,False,True,-0.1647857235032083,-0.0283285249864667,PASS,,39750.5,31.5,
2026-04-27 16:10:59,2026-04-28,2.0,-93.33333333333334,P,39737.0,39800.0,22.33,BEAR,0.354,-0.4844,0.000115,38.89,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6065.984008133334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39737.0,2160.0,
2026-04-27 16:12:00,2026-04-28,2.0,-93.33333333333334,P,39755.5,39800.0,22.32,BEAR,0.3537,-0.4823,0.000115,38.8995,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,6066.997122583333,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,-1.9723270565253663,-0.1154464938402964,BLOCK,price_drift>250,39755.5,2178.5,
2026-04-27 16:13:15,2026-04-28,2.0,-33.33333333333334,P,39755.5,39800.0,22.32,BEAR,0.3537,-0.4823,0.000115,38.8995,39826.74157303371,False,False,False,False,True,False,True,False,True,True,39782.0,39782.0,39730.0,39749.0,1117.0,39782.0,39782.0,39730.0,39749.0,1117.0,2026-04-27 16:10:00,api-1m,3.1152449,2026-04-28,-72.83333333333333,-62.33333333333333,-0.0019519943124432,0.0,39872.62634150591,39982.37887209491,39982.37887209491,39739.79661797559,40359.0,39749.0,False,True,False,False,39863.0,39730.0,39898.0,False,True,-0.1951994312443248,-0.0326265272994021,PASS,,39755.5,26.5,
