timestamp,trading_day,session,score,side,price_mtx,strike,dte,mid_trend,iv,delta,gamma,vega,vwap,squeeze_on,sqz_on,fired,bullish_align,bearish_align,bull_align,bear_align,bullish_sign,bearlish_sign,bearish_sign,Open,High,Low,Close,Volume,open,high,low,close,volume,completed_bar_timestamp,bar_source,bar_freshness_minutes,Trading_day,momentum,mom_prev,price_vs_vwap,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,bar_quality,bar_quality_issues,bar_reference_price,bar_max_reference_deviation
2026-04-27 10:42:58,2026-04-27,1,60.00000000000001,,40158.5,40100.0,22.55,BULL,0.3517,0.5295,0.000115,39.225,40192.3963832322,True,True,False,True,False,True,False,True,False,False,40232.0,40232.0,40107.0,40140.0,1963.0,40232.0,40232.0,40107.0,40140.0,1963.0,2026-04-27 10:40:00,api-1m,2.7213121666666664,2026-04-27,-60.16666666666666,-21.33333333333333,-0.001303639194155,0.0,40188.464472190826,40001.754303168535,40001.754303168535,39541.6646852071,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40158.5,73.5
2026-04-27 10:44:12,2026-04-27,1,60.00000000000001,,40169.0,40100.0,22.55,BULL,0.3528,0.5307,0.000114,39.2262,40192.3963832322,True,True,False,True,False,True,False,True,False,False,40232.0,40232.0,40107.0,40140.0,1963.0,40232.0,40232.0,40107.0,40140.0,1963.0,2026-04-27 10:40:00,api-1m,3.9773982833333337,2026-04-27,-60.16666666666666,-21.33333333333333,-0.001303639194155,0.0,40188.464472190826,40001.754303168535,40001.754303168535,39541.6646852071,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40169.0,63.0
2026-04-27 10:45:13,2026-04-27,1,-80.00000000000001,,40136.5,40100.0,22.55,BULL,0.3534,0.527,0.000114,39.2209,40130.0,False,False,False,False,True,False,True,False,True,True,40142.0,40208.0,40110.0,40130.0,963.0,40142.0,40208.0,40110.0,40130.0,963.0,2026-04-27 10:40:00,api-1m,5.208381833333333,2026-04-27,-262.5,-823.3333333333333,0.0,1.0,38218.631642624256,38386.20841023128,38386.20841023128,38462.41584158416,40130.0,37585.0,True,False,False,False,40142.0,40110.0,40208.0,False,False,PASS,,40136.5,71.5
2026-04-27 10:46:15,2026-04-27,1,-80.00000000000001,,40183.5,40100.0,22.55,BULL,0.3534,0.5324,0.000114,39.2274,40130.0,False,False,False,False,True,False,True,False,True,True,40142.0,40208.0,40110.0,40130.0,963.0,40142.0,40208.0,40110.0,40130.0,963.0,2026-04-27 10:40:00,api-1m,6.2333539,2026-04-27,-262.5,-823.3333333333333,0.0,1.0,38218.631642624256,38386.20841023128,38386.20841023128,38462.41584158416,40130.0,37585.0,True,False,False,False,40142.0,40110.0,40208.0,False,False,PASS,,40183.5,73.5
2026-04-27 10:47:16,2026-04-27,1,-80.00000000000001,,40160.0,40100.0,22.55,BULL,0.3515,0.5297,0.000115,39.2252,40130.0,False,False,False,False,True,False,True,False,True,True,40142.0,40208.0,40110.0,40130.0,963.0,40142.0,40208.0,40110.0,40130.0,963.0,2026-04-27 10:40:00,api-1m,7.258773833333334,2026-04-27,-262.5,-823.3333333333333,0.0,1.0,38218.631642624256,38386.20841023128,38386.20841023128,38462.41584158416,40130.0,37585.0,True,False,False,False,40142.0,40110.0,40208.0,False,False,PASS,,40160.0,50.0
2026-04-27 10:48:23,2026-04-27,1,46.66666666666667,,40174.5,40100.0,22.55,BULL,0.3533,0.5314,0.000114,39.2267,40192.7602207425,True,True,False,True,False,True,False,True,False,False,40180.0,40210.0,40110.0,40176.0,1618.0,40180.0,40210.0,40110.0,40176.0,1618.0,2026-04-27 10:45:00,api-1m,3.283726483333333,2026-04-27,-81.66666666666666,-53.83333333333333,-0.0004169960124771,0.0,40190.55175601846,40008.672329240406,40008.672329240406,39548.35082655377,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40174.5,64.5
2026-04-27 10:49:24,2026-04-27,1,-80.00000000000001,,40173.0,40100.0,22.55,BULL,0.3535,0.5312,0.000114,39.2265,40130.0,False,False,False,False,True,False,True,False,True,True,40142.0,40208.0,40110.0,40130.0,963.0,40142.0,40208.0,40110.0,40130.0,963.0,2026-04-27 10:40:00,api-1m,9.388312616666669,2026-04-27,-262.5,-823.3333333333333,0.0,1.0,38218.631642624256,38386.20841023128,38386.20841023128,38462.41584158416,40130.0,37585.0,True,False,False,False,40142.0,40110.0,40208.0,False,False,PASS,,40173.0,63.0
2026-04-27 10:50:26,2026-04-27,1,-46.66666666666667,,40169.5,40100.0,22.55,BULL,0.354,0.5308,0.000114,39.2261,40156.42977190876,False,False,False,False,True,False,True,False,True,True,40132.0,40210.0,40130.0,40173.0,1536.0,40132.0,40210.0,40130.0,40173.0,1536.0,2026-04-27 10:45:00,api-1m,5.4129255333333335,2026-04-27,259.8333333333333,-262.5,0.000412641965069,3.0,38404.76196237433,38444.791741043366,38444.791741043366,38479.18627450981,40173.0,37585.0,True,False,False,False,40142.0,40110.0,40210.0,True,False,PASS,,40169.5,40.5
2026-04-27 10:51:27,2026-04-27,1,-46.66666666666667,,40154.5,40100.0,22.55,BULL,0.3548,0.5291,0.000114,39.2241,40156.42977190876,False,False,False,False,True,False,True,False,True,True,40132.0,40210.0,40130.0,40173.0,1536.0,40132.0,40210.0,40130.0,40173.0,1536.0,2026-04-27 10:45:00,api-1m,6.43868215,2026-04-27,259.8333333333333,-262.5,0.000412641965069,3.0,38404.76196237433,38444.791741043366,38444.791741043366,38479.18627450981,40173.0,37585.0,True,False,False,False,40142.0,40110.0,40210.0,True,False,PASS,,40154.5,55.5
2026-04-27 10:52:29,2026-04-27,1,-46.66666666666667,,40146.0,40100.0,22.55,BULL,0.3559,0.5281,0.000113,39.2225,40156.42977190876,False,False,False,False,True,False,True,False,True,True,40132.0,40210.0,40130.0,40173.0,1536.0,40132.0,40210.0,40130.0,40173.0,1536.0,2026-04-27 10:45:00,api-1m,7.464072450000001,2026-04-27,259.8333333333333,-262.5,0.000412641965069,3.0,38404.76196237433,38444.791741043366,38444.791741043366,38479.18627450981,40173.0,37585.0,True,False,False,False,40142.0,40110.0,40210.0,True,False,PASS,,40146.0,64.0
2026-04-27 10:53:33,2026-04-27,1,53.333333333333336,,40129.0,40100.0,22.55,BULL,0.3544,0.5262,0.000114,39.219,40192.37759864234,False,False,True,True,False,True,False,True,False,False,40189.0,40189.0,40127.0,40129.0,985.0,40189.0,40189.0,40127.0,40129.0,985.0,2026-04-27 10:50:00,api-1m,3.4888075,2026-04-27,-74.16666666666666,-79.5,-0.0015768561709691,1.0,40185.8098654226,40013.029753543735,40013.029753543735,39554.256496406626,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40129.0,60.0
2026-04-27 10:54:35,2026-04-27,1,-46.66666666666667,,40087.0,40100.0,22.55,BULL,0.3536,0.5214,0.000114,39.2063,40156.42977190876,False,False,False,False,True,False,True,False,True,True,40132.0,40210.0,40130.0,40173.0,1536.0,40132.0,40210.0,40130.0,40173.0,1536.0,2026-04-27 10:45:00,api-1m,9.565395066666667,2026-04-27,259.8333333333333,-262.5,0.000412641965069,3.0,38404.76196237433,38444.791741043366,38444.791741043366,38479.18627450981,40173.0,37585.0,True,False,False,False,40142.0,40110.0,40210.0,True,False,PASS,,40087.0,123.0
2026-04-27 10:55:37,2026-04-27,1,-46.66666666666667,,40134.0,40100.0,22.54,BULL,0.3524,0.5267,0.000115,39.2205,40130.98123697012,False,False,False,True,False,True,False,True,False,False,40172.0,40185.0,40068.0,40096.0,1818.0,40172.0,40185.0,40068.0,40096.0,1818.0,2026-04-27 10:50:00,api-1m,5.590757933333333,2026-04-27,707.8333333333333,259.8333333333333,-0.0008716765922955,3.0,38565.832251672015,38498.92971674686,38498.92971674686,38494.88349514563,40173.0,37585.0,False,False,False,False,40142.0,40068.0,40210.0,False,False,PASS,,40134.0,66.0
2026-04-27 10:56:39,2026-04-27,1,-46.66666666666667,,40106.5,40100.0,22.54,BULL,0.3523,0.5235,0.000115,39.2132,40130.98123697012,False,False,False,True,False,True,False,True,False,False,40172.0,40185.0,40068.0,40096.0,1818.0,40172.0,40185.0,40068.0,40096.0,1818.0,2026-04-27 10:50:00,api-1m,6.632400316666667,2026-04-27,707.8333333333333,259.8333333333333,-0.0008716765922955,3.0,38565.832251672015,38498.92971674686,38498.92971674686,38494.88349514563,40173.0,37585.0,False,False,False,False,40142.0,40068.0,40210.0,False,False,PASS,,40106.5,78.5
2026-04-27 10:57:40,2026-04-27,1,-46.66666666666667,,40117.0,40100.0,22.54,BULL,0.3547,0.5248,0.000114,39.2159,40130.98123697012,False,False,False,True,False,True,False,True,False,False,40172.0,40185.0,40068.0,40096.0,1818.0,40172.0,40185.0,40068.0,40096.0,1818.0,2026-04-27 10:50:00,api-1m,7.6576084,2026-04-27,707.8333333333333,259.8333333333333,-0.0008716765922955,3.0,38565.832251672015,38498.92971674686,38498.92971674686,38494.88349514563,40173.0,37585.0,False,False,False,False,40142.0,40068.0,40210.0,False,False,PASS,,40117.0,68.0
2026-04-27 10:58:45,2026-04-27,1,53.333333333333336,,40156.5,40100.0,22.54,BULL,0.3545,0.5293,0.000114,39.2244,40191.40328829505,False,False,False,True,False,True,False,True,False,False,40121.0,40171.0,40066.0,40153.0,2333.0,40121.0,40171.0,40066.0,40153.0,2333.0,2026-04-27 10:55:00,api-1m,3.68170665,2026-04-27,-51.33333333333333,-74.99999999999999,-0.000955510013412,1.0,40182.25427733246,40017.46038242512,40017.46038242512,39560.16488700202,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40156.5,90.5
2026-04-27 10:59:47,2026-04-27,1,-46.66666666666667,,40124.5,40100.0,22.54,BULL,0.355,0.5257,0.000114,39.2178,40130.98123697012,False,False,False,True,False,True,False,True,False,False,40172.0,40185.0,40068.0,40096.0,1818.0,40172.0,40185.0,40068.0,40096.0,1818.0,2026-04-27 10:50:00,api-1m,9.758913216666668,2026-04-27,707.8333333333333,259.8333333333333,-0.0008716765922955,3.0,38565.832251672015,38498.92971674686,38498.92971674686,38494.88349514563,40173.0,37585.0,False,False,False,False,40142.0,40068.0,40210.0,False,False,PASS,,40124.5,60.5
2026-04-27 11:00:51,2026-04-27,1,-46.66666666666667,,40063.0,40100.0,22.54,BULL,0.353,0.5186,0.000115,39.1965,40124.6593824228,False,False,False,True,False,True,False,True,False,False,40088.0,40176.0,40066.0,40111.0,1998.0,40088.0,40176.0,40066.0,40111.0,1998.0,2026-04-27 10:55:00,api-1m,5.804415733333333,2026-04-27,1213.8333333333333,707.8333333333333,-0.0003404236355658,3.0,38712.99108484611,38551.784480132206,38551.784480132206,38510.42307692308,40173.0,37585.0,False,False,False,False,40142.0,40066.0,40210.0,False,False,PASS,,40063.0,113.0
2026-04-27 11:01:52,2026-04-27,1,-93.33333333333334,P,40073.5,40100.0,22.54,BEAR,0.3635,-0.4798,0.000111,39.1989,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,5756.853662533334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,BLOCK,price_drift>250,40073.5,2496.5
2026-04-27 11:02:54,2026-04-27,1,-93.33333333333334,P,40096.5,40100.0,22.54,BEAR,0.3638,-0.4772,0.000111,39.2077,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,5757.879306383333,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,BLOCK,price_drift>250,40096.5,2519.5
2026-04-27 11:03:58,2026-04-27,1,53.333333333333336,,40129.5,40100.0,22.54,BULL,0.353,0.5262,0.000114,39.2194,40190.37174887506,False,False,False,True,False,True,False,True,False,False,40160.0,40176.0,40024.0,40145.0,2810.0,40160.0,40176.0,40024.0,40145.0,2810.0,2026-04-27 11:00:00,api-1m,3.9036808333333335,2026-04-27,-40.33333333333333,-50.33333333333333,-0.0011289208559344,1.0,40179.22325772257,40021.83228066327,40021.83228066327,39566.04324930556,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40129.5,105.5
2026-04-27 11:05:00,2026-04-27,1,-93.33333333333334,P,40126.5,40100.0,22.54,BEAR,0.3649,-0.4738,0.000111,39.2167,38356.515941861806,False,False,False,False,True,False,True,False,True,True,37675.0,37704.0,37577.0,37600.0,1232.0,37675.0,37704.0,37577.0,37600.0,1232.0,2026-04-23 11:05:00,api-1m,5759.979155483334,2026-04-23,-823.3333333333333,-916.3333333333331,-0.0197232705652536,1.0,38017.43497342681,38327.096830917086,38327.096830917086,38445.74,39033.0,37585.0,False,False,False,False,38465.0,37555.0,39087.0,False,False,BLOCK,price_drift>250,40126.5,2549.5
2026-04-27 11:06:03,2026-04-27,1,20.000000000000004,C,40107.0,40100.0,22.54,BULL,0.3535,0.5236,0.000114,39.2131,40124.76596670656,False,False,False,True,False,True,False,True,False,False,40114.0,40157.0,40024.0,40125.0,2876.0,40114.0,40157.0,40024.0,40125.0,2876.0,2026-04-27 11:00:00,api-1m,6.00354905,2026-04-27,1738.1666666666663,1213.8333333333333,5.832639463472392e-06,3.0,38847.46812438458,38603.36531684918,38603.36531684918,38525.8,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40107.0,83.0
2026-04-27 11:07:05,2026-04-27,1,20.000000000000004,C,40128.0,40100.0,22.54,BULL,0.3545,0.5261,0.000114,39.2188,40124.76596670656,False,False,False,True,False,True,False,True,False,False,40114.0,40157.0,40024.0,40125.0,2876.0,40114.0,40157.0,40024.0,40125.0,2876.0,2026-04-27 11:00:00,api-1m,7.056967283333334,2026-04-27,1738.1666666666663,1213.8333333333333,5.832639463472392e-06,3.0,38847.46812438458,38603.36531684918,38603.36531684918,38525.8,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40128.0,104.0
2026-04-27 11:08:06,2026-04-27,1,20.000000000000004,C,40085.0,40100.0,22.54,BULL,0.3539,0.5211,0.000114,39.2055,40124.76596670656,False,False,False,True,False,True,False,True,False,False,40114.0,40157.0,40024.0,40125.0,2876.0,40114.0,40157.0,40024.0,40125.0,2876.0,2026-04-27 11:00:00,api-1m,8.089196783333334,2026-04-27,1738.1666666666663,1213.8333333333333,5.832639463472392e-06,3.0,38847.46812438458,38603.36531684918,38603.36531684918,38525.8,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40085.0,72.0
2026-04-27 11:09:12,2026-04-27,1,46.66666666666667,,40114.0,40100.0,22.54,BULL,0.3538,0.5245,0.000114,39.2152,40188.92680630137,False,False,False,True,False,True,False,True,False,False,40102.0,40106.0,40097.0,40103.0,27.0,40102.0,40106.0,40097.0,40103.0,27.0,2026-04-27 11:10:00,api-1m,0.0,2026-04-27,-67.0,-54.83333333333333,-0.0021380716811751,0.0,40164.51371523538,40026.72698731752,40026.72698731752,39576.56821359227,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40114.0,17.0
2026-04-27 11:10:14,2026-04-27,1,20.000000000000004,,40115.0,40100.0,22.53,BULL,0.355,0.5246,0.000114,39.2153,40121.95140204623,False,False,False,True,False,True,False,True,False,False,40129.0,40157.0,40067.0,40103.0,1365.0,40129.0,40157.0,40067.0,40103.0,1365.0,2026-04-27 11:05:00,api-1m,5.2083163500000005,2026-04-27,2264.5,1738.1666666666663,-0.0004723449728635,3.0,38967.0425887289,38652.53366711642,38652.53366711642,38540.67924528302,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40115.0,48.0
2026-04-27 11:11:15,2026-04-27,1,20.000000000000004,,40088.0,40100.0,22.53,BULL,0.3547,0.5215,0.000114,39.2064,40121.95140204623,False,False,False,True,False,True,False,True,False,False,40129.0,40157.0,40067.0,40103.0,1365.0,40129.0,40157.0,40067.0,40103.0,1365.0,2026-04-27 11:05:00,api-1m,6.235448483333333,2026-04-27,2264.5,1738.1666666666663,-0.0004723449728635,3.0,38967.0425887289,38652.53366711642,38652.53366711642,38540.67924528302,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40088.0,69.0
2026-04-27 11:12:17,2026-04-27,1,20.000000000000004,,40085.0,40100.0,22.53,BULL,0.3539,0.5211,0.000114,39.2055,40121.95140204623,False,False,False,True,False,True,False,True,False,False,40129.0,40157.0,40067.0,40103.0,1365.0,40129.0,40157.0,40067.0,40103.0,1365.0,2026-04-27 11:05:00,api-1m,7.26165375,2026-04-27,2264.5,1738.1666666666663,-0.0004723449728635,3.0,38967.0425887289,38652.53366711642,38652.53366711642,38540.67924528302,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40085.0,72.0
2026-04-27 11:13:18,2026-04-27,1,20.000000000000004,,40106.0,40100.0,22.53,BULL,0.3574,0.5237,0.000113,39.2121,40121.95140204623,False,False,False,True,False,True,False,True,False,False,40129.0,40157.0,40067.0,40103.0,1365.0,40129.0,40157.0,40067.0,40103.0,1365.0,2026-04-27 11:05:00,api-1m,8.2874523,2026-04-27,2264.5,1738.1666666666663,-0.0004723449728635,3.0,38967.0425887289,38652.53366711642,38652.53366711642,38540.67924528302,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40106.0,51.0
2026-04-27 11:14:23,2026-04-27,1,46.66666666666667,,40086.0,40100.0,22.53,BULL,0.355,0.5213,0.000114,39.2056,40187.82635183396,False,False,False,True,False,True,False,True,False,False,40079.0,40100.0,40066.0,40079.0,64.0,40079.0,40100.0,40066.0,40079.0,64.0,2026-04-27 11:15:00,api-1m,0.0,2026-04-27,-128.0,-72.0,-0.0027079432184565,0.0,40153.78451786602,40027.48949942374,40027.48949942374,39581.27199761089,40384.0,39719.0,False,False,True,False,39978.0,39900.0,40449.0,False,False,PASS,,40086.0,20.0
2026-04-27 11:15:24,2026-04-27,1,20.000000000000004,,40097.0,40100.0,22.53,BULL,0.3561,0.5226,0.000114,39.2094,40118.272454319296,False,False,False,True,False,True,False,True,False,False,40108.0,40130.0,40061.0,40083.0,1101.0,40108.0,40130.0,40061.0,40083.0,1101.0,2026-04-27 11:10:00,api-1m,5.389409816666667,2026-04-27,2301.6666666666665,2264.5,-0.0008792116948569,3.0,39073.324246945194,38699.4342026208,38699.4342026208,38555.09345794393,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40097.0,36.0
2026-04-27 11:16:27,2026-04-27,1,20.000000000000004,,40114.0,40100.0,22.53,BULL,0.3538,0.5245,0.000114,39.2152,40118.272454319296,False,False,False,True,False,True,False,True,False,False,40108.0,40130.0,40061.0,40083.0,1101.0,40108.0,40130.0,40061.0,40083.0,1101.0,2026-04-27 11:10:00,api-1m,6.416513033333334,2026-04-27,2301.6666666666665,2264.5,-0.0008792116948569,3.0,39073.324246945194,38699.4342026208,38699.4342026208,38555.09345794393,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40114.0,53.0
2026-04-27 11:17:28,2026-04-27,1,20.000000000000004,,40161.5,40100.0,22.53,BULL,0.3576,0.5299,0.000113,39.2248,40118.272454319296,False,False,False,True,False,True,False,True,False,False,40108.0,40130.0,40061.0,40083.0,1101.0,40108.0,40130.0,40061.0,40083.0,1101.0,2026-04-27 11:10:00,api-1m,7.455904433333333,2026-04-27,2301.6666666666665,2264.5,-0.0008792116948569,3.0,39073.324246945194,38699.4342026208,38699.4342026208,38555.09345794393,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40161.5,100.5
2026-04-27 11:18:30,2026-04-27,1,20.000000000000004,,40175.5,40100.0,22.53,BULL,0.3557,0.5315,0.000113,39.2266,40118.272454319296,False,False,False,True,False,True,False,True,False,False,40108.0,40130.0,40061.0,40083.0,1101.0,40108.0,40130.0,40061.0,40083.0,1101.0,2026-04-27 11:10:00,api-1m,8.482541450000001,2026-04-27,2301.6666666666665,2264.5,-0.0008792116948569,3.0,39073.324246945194,38699.4342026208,38699.4342026208,38555.09345794393,40173.0,37585.0,False,False,False,False,40142.0,40024.0,40210.0,False,False,PASS,,40175.5,114.5
